location_id,location_name,latitude,longitude,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-01-29,0,,,,,,2,0.053624413907527924,0.0,0.053624413907527924,0.053624413907527924,0.053624413907527924,0,,,,,,156,0.0971028208732605,0.2998581826686859,-0.7647085189819336,0.8485254645347595,0.11181993782520294,0,,,,,,,,,,,,,,,
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-01-30,0,,,,,,9,0.04813341796398163,0.0006733831251040101,0.047135476022958755,0.04903250187635422,0.0485832653939724,0,,,,,,156,0.1124081239104271,0.23414264619350433,-0.9125546216964722,0.6509379744529724,0.114628866314888,0,,,,,,,,,,,,,,,
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-01-31,0,,,,,,32,0.04953297972679138,0.0034804726019501686,0.04406958445906639,0.05739651620388031,0.04909883812069893,0,,,,,,156,-0.7589644193649292,0.3143438398838043,-1.4609334468841553,0.1426599770784378,-0.7819980382919312,0,,,,,,,,,,,,,,,
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-01,0,,,,,,11,0.04168793186545372,0.0008859607623890042,0.040618427097797394,0.043058130890131,0.041289448738098145,0,,,,,,156,-0.4605945646762848,0.47186434268951416,-2.267869234085083,0.3328774869441986,-0.3649149537086487,0,,,,,,,,,,,,,,,
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-02,7,6.75674673402682e-05,3.181248757755384e-05,2.5226041543646716e-05,0.00010162730177398771,8.654870907776058e-05,154,0.04178192466497421,0.0018149713287129998,0.03538773953914642,0.04676106944680214,0.041938602924346924,27,6.544223288074136e-05,0.00031843536999076605,-0.000569839496165514,0.0005691606784239411,8.336065366165712e-05,149,0.5012038946151733,0.6390456557273865,-0.7015678882598877,1.6372102499008179,0.6277223229408264,45954,-0.004715999122709036,0.009033087641000748,-0.06753937155008316,0.06934090703725815,-0.0052246288396418095,-0.04995786398649216,0.017131013795733452,-0.1542378067970276,0.0506172738969326,-0.04834384098649025,0.002124871127307415,0.0054935067892074585,-0.06461533159017563,0.04340171813964844,0.002127654617652297
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-03,0,,,,,,38,0.043209902942180634,0.0023261092137545347,0.038076888769865036,0.04617217183113098,0.04471822828054428,6,-7.350195664912462e-05,2.7341080567566678e-05,-0.00011959996481891721,-2.6186497052549385e-05,-7.317944255191833e-05,156,0.6638604998588562,0.6146180033683777,-0.597649872303009,2.0304577350616455,0.6427809000015259,0,,,,,,,,,,,,,,,
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-04,143,4.667289613280445e-05,2.0927856894559227e-05,1.666579737502616e-05,0.00014487587031908333,4.0716804505791515e-05,151,0.04521485045552254,0.0027411202900111675,0.039928413927555084,0.05276228114962578,0.045195773243904114,156,8.133175469993148e-06,0.00017727048543747514,-0.00044788361992686987,0.00042757976916618645,1.8366497442912078e-06,156,-0.5351603627204895,0.2190684676170349,-1.0854169130325317,0.24864719808101654,-0.5490045547485352,0,,,,,,,,,,,,,,,
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-05,98,5.632459942717105e-05,1.4422766071220394e-05,2.9133008865755983e-05,0.00010407293302705511,5.345223326003179e-05,156,0.04368869587779045,0.0033385236747562885,0.037235651165246964,0.053209319710731506,0.04353475570678711,143,1.586131111253053e-05,0.00016426583169959486,-0.0005561827565543354,0.0006223696400411427,1.682991387497168e-05,156,-1.0102555751800537,0.4533393085002899,-1.8306050300598145,0.3758969008922577,-1.067569375038147,0,,,,,,,,,,,,,,,
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-06,0,,,,,,84,0.04346980154514313,0.0035927817225456238,0.034610070288181305,0.04904153570532799,0.0439399816095829,2,-3.745556023204699e-05,4.384191561257467e-05,-8.129747584462166e-05,6.386354925780324e-06,-3.745556023204699e-05,156,0.07938836514949799,0.5550312995910645,-2.5610787868499756,1.2003988027572632,0.0693853497505188,0,,,,,,,,,,,,,,,
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-07,0,,,,,,10,0.04360483959317207,0.00027093355311080813,0.04328720644116402,0.04386185109615326,0.04372606426477432,0,,,,,,156,0.38691914081573486,0.21285077929496765,-0.408730685710907,0.7108537554740906,0.3969782590866089,45954,-0.004596657119691372,0.011817057617008686,-0.0965115949511528,0.052572645246982574,-0.004098351113498211,-0.15505604445934296,0.03709613159298897,-0.36300691962242126,-0.06230553239583969,-0.14669886231422424,0.00624476233497262,0.009233607910573483,-0.02559649758040905,0.05479860678315163,0.005524876993149519
