datetime_utc,location_id,location_name,latitude,longitude,CO mass µg/m³,NO₂ mass µg/m³,O₃ mass µg/m³,PM2.5 µg/m³,SO₂ mass µg/m³,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median
2025-07-03 16:00:00+00:00,4946812,Công viên Nhân Chính - Khuất Duy Tiến,21.0031,105.79470000000002,2789.806,48.402,6.3,22.302,6.473999999999999,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.1971577405929565,0.18836826086044312,-1.7612742185592651,-0.9416584968566895,-1.1418659687042236,45954,-0.012401004321873188,0.015745673328638077,-0.08030862361192703,0.05689600855112076,-0.012692061252892017,-0.6933891177177429,0.021507268771529198,-0.7814269661903381,-0.6192184090614319,-0.6944820880889893,0.031589556485414505,0.00765441358089447,-0.009849353693425655,0.06991223990917206,0.03225807845592499
2025-07-03 17:00:00+00:00,4946812,Công viên Nhân Chính - Khuất Duy Tiến,21.0031,105.79470000000002,2472.1766666666667,48.815000000000005,7.788888888888888,21.08083333333333,5.916666666666667,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.1971577405929565,0.18836826086044312,-1.7612742185592651,-0.9416584968566895,-1.1418659687042236,45954,-0.012401004321873188,0.015745673328638077,-0.08030862361192703,0.05689600855112076,-0.012692061252892017,-0.6933891177177429,0.021507268771529198,-0.7814269661903381,-0.6192184090614319,-0.6944820880889893,0.031589556485414505,0.00765441358089447,-0.009849353693425655,0.06991223990917206,0.03225807845592499
2025-07-03 18:00:00+00:00,4946812,Công viên Nhân Chính - Khuất Duy Tiến,21.0031,105.79470000000002,2273.723,39.004,30.536,21.631,6.950000000000001,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.1971577405929565,0.18836826086044312,-1.7612742185592651,-0.9416584968566895,-1.1418659687042236,45954,-0.012401004321873188,0.015745673328638077,-0.08030862361192703,0.05689600855112076,-0.012692061252892017,-0.6933891177177429,0.021507268771529198,-0.7814269661903381,-0.6192184090614319,-0.6944820880889893,0.031589556485414505,0.00765441358089447,-0.009849353693425655,0.06991223990917206,0.03225807845592499
2025-07-03 19:00:00+00:00,4946812,Công viên Nhân Chính - Khuất Duy Tiến,21.0031,105.79470000000002,1824.460909090909,32.474545454545456,24.87,27.71454545454545,6.769090909090909,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.1971577405929565,0.18836826086044312,-1.7612742185592651,-0.9416584968566895,-1.1418659687042236,45954,-0.012401004321873188,0.015745673328638077,-0.08030862361192703,0.05689600855112076,-0.012692061252892017,-0.6933891177177429,0.021507268771529198,-0.7814269661903381,-0.6192184090614319,-0.6944820880889893,0.031589556485414505,0.00765441358089447,-0.009849353693425655,0.06991223990917206,0.03225807845592499
2025-07-03 20:00:00+00:00,4946812,Công viên Nhân Chính - Khuất Duy Tiến,21.0031,105.79470000000002,1462.45875,35.555,30.370000000000005,27.255,6.3875,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.1971577405929565,0.18836826086044312,-1.7612742185592651,-0.9416584968566895,-1.1418659687042236,45954,-0.012401004321873188,0.015745673328638077,-0.08030862361192703,0.05689600855112076,-0.012692061252892017,-0.6933891177177429,0.021507268771529198,-0.7814269661903381,-0.6192184090614319,-0.6944820880889893,0.031589556485414505,0.00765441358089447,-0.009849353693425655,0.06991223990917206,0.03225807845592499
2025-07-03 21:00:00+00:00,4946812,Công viên Nhân Chính - Khuất Duy Tiến,21.0031,105.79470000000002,1222.8922222222222,42.6888888888889,3.936666666666666,23.696666666666665,6.012222222222222,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.1971577405929565,0.18836826086044312,-1.7612742185592651,-0.9416584968566895,-1.1418659687042236,45954,-0.012401004321873188,0.015745673328638077,-0.08030862361192703,0.05689600855112076,-0.012692061252892017,-0.6933891177177429,0.021507268771529198,-0.7814269661903381,-0.6192184090614319,-0.6944820880889893,0.031589556485414505,0.00765441358089447,-0.009849353693425655,0.06991223990917206,0.03225807845592499
2025-07-03 22:00:00+00:00,4946812,Công viên Nhân Chính - Khuất Duy Tiến,21.0031,105.79470000000002,971.337777777778,39.29777777777778,6.210000000000001,25.47,5.357777777777777,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.1971577405929565,0.18836826086044312,-1.7612742185592651,-0.9416584968566895,-1.1418659687042236,45954,-0.012401004321873188,0.015745673328638077,-0.08030862361192703,0.05689600855112076,-0.012692061252892017,-0.6933891177177429,0.021507268771529198,-0.7814269661903381,-0.6192184090614319,-0.6944820880889893,0.031589556485414505,0.00765441358089447,-0.009849353693425655,0.06991223990917206,0.03225807845592499
2025-07-03 23:00:00+00:00,4946812,Công viên Nhân Chính - Khuất Duy Tiến,21.0031,105.79470000000002,1348.1772727272726,48.22636363636364,5.73,29.446363636363632,5.844545454545454,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.1971577405929565,0.18836826086044312,-1.7612742185592651,-0.9416584968566895,-1.1418659687042236,45954,-0.012401004321873188,0.015745673328638077,-0.08030862361192703,0.05689600855112076,-0.012692061252892017,-0.6933891177177429,0.021507268771529198,-0.7814269661903381,-0.6192184090614319,-0.6944820880889893,0.031589556485414505,0.00765441358089447,-0.009849353693425655,0.06991223990917206,0.03225807845592499
2025-07-04 00:00:00+00:00,4946812,Công viên Nhân Chính - Khuất Duy Tiến,21.0031,105.79470000000002,2061.190909090909,41.15818181818181,17.217142857142857,32.35272727272727,6.614545454545453,2025-07-04,14,3.836055475403555e-05,1.3186725482228212e-05,1.9259541659266688e-05,6.656240293523297e-05,3.874319008900784e-05,27,0.026522334665060043,0.0015514336992055178,0.024542326107621193,0.029833953827619553,0.02601112611591816,75,-4.000353146693669e-05,0.00011508294846862555,-0.000326022767694667,0.0002698175667319447,-3.497711077216081e-05,156,0.24480991065502167,0.32192376255989075,-0.6934289336204529,1.5573729276657104,0.3287962079048157,0,,,,,,,,,,,,,,,
2025-07-04 01:00:00+00:00,4946812,Công viên Nhân Chính - Khuất Duy Tiến,21.0031,105.79470000000002,2159.97125,37.50875,7.69,35.4375,6.19625,2025-07-04,14,3.836055475403555e-05,1.3186725482228212e-05,1.9259541659266688e-05,6.656240293523297e-05,3.874319008900784e-05,27,0.026522334665060043,0.0015514336992055178,0.024542326107621193,0.029833953827619553,0.02601112611591816,75,-4.000353146693669e-05,0.00011508294846862555,-0.000326022767694667,0.0002698175667319447,-3.497711077216081e-05,156,0.24480991065502167,0.32192376255989075,-0.6934289336204529,1.5573729276657104,0.3287962079048157,0,,,,,,,,,,,,,,,
