datetime_utc,location_id,location_name,latitude,longitude,CO mass µg/m³,NO₂ mass µg/m³,O₃ mass µg/m³,PM2.5 µg/m³,SO₂ mass µg/m³,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median
2025-07-03 16:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,2968.4125,17.5325,38.2225,31.47,26.065,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.2085846662521362,0.20271682739257812,-1.9807510375976562,-0.9416584968566895,-1.1353564262390137,46161,-0.009219284169375896,0.016316642984747887,-0.07416696101427078,0.11855470389127731,-0.010158487595617771,-0.6448705792427063,0.04642975330352783,-0.753557562828064,-0.4974246025085449,-0.6545137166976929,0.031187696382403374,0.010417467914521694,-0.059798240661621094,0.06650541722774506,0.03256179764866829
2025-07-03 17:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1843.45,14.612727272727271,52.235833333333325,34.215833333333336,24.125833333333333,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.2085846662521362,0.20271682739257812,-1.9807510375976562,-0.9416584968566895,-1.1353564262390137,46161,-0.009219284169375896,0.016316642984747887,-0.07416696101427078,0.11855470389127731,-0.010158487595617771,-0.6448705792427063,0.04642975330352783,-0.753557562828064,-0.4974246025085449,-0.6545137166976929,0.031187696382403374,0.010417467914521694,-0.059798240661621094,0.06650541722774506,0.03256179764866829
2025-07-03 18:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1111.9222222222222,11.843333333333334,58.45555555555556,31.73555555555556,23.9,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.2085846662521362,0.20271682739257812,-1.9807510375976562,-0.9416584968566895,-1.1353564262390137,46161,-0.009219284169375896,0.016316642984747887,-0.07416696101427078,0.11855470389127731,-0.010158487595617771,-0.6448705792427063,0.04642975330352783,-0.753557562828064,-0.4974246025085449,-0.6545137166976929,0.031187696382403374,0.010417467914521694,-0.059798240661621094,0.06650541722774506,0.03256179764866829
2025-07-03 19:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,703.2208333333333,21.965833333333336,56.04333333333333,27.39083333333333,22.7925,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.2085846662521362,0.20271682739257812,-1.9807510375976562,-0.9416584968566895,-1.1353564262390137,46161,-0.009219284169375896,0.016316642984747887,-0.07416696101427078,0.11855470389127731,-0.010158487595617771,-0.6448705792427063,0.04642975330352783,-0.753557562828064,-0.4974246025085449,-0.6545137166976929,0.031187696382403374,0.010417467914521694,-0.059798240661621094,0.06650541722774506,0.03256179764866829
2025-07-03 20:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,639.2916666666666,17.719166666666666,61.34818181818182,20.7175,22.814166666666665,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.2085846662521362,0.20271682739257812,-1.9807510375976562,-0.9416584968566895,-1.1353564262390137,46161,-0.009219284169375896,0.016316642984747887,-0.07416696101427078,0.11855470389127731,-0.010158487595617771,-0.6448705792427063,0.04642975330352783,-0.753557562828064,-0.4974246025085449,-0.6545137166976929,0.031187696382403374,0.010417467914521694,-0.059798240661621094,0.06650541722774506,0.03256179764866829
2025-07-03 21:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,565.63,19.495,58.428,21.157,22.873,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.2085846662521362,0.20271682739257812,-1.9807510375976562,-0.9416584968566895,-1.1353564262390137,46161,-0.009219284169375896,0.016316642984747887,-0.07416696101427078,0.11855470389127731,-0.010158487595617771,-0.6448705792427063,0.04642975330352783,-0.753557562828064,-0.4974246025085449,-0.6545137166976929,0.031187696382403374,0.010417467914521694,-0.059798240661621094,0.06650541722774506,0.03256179764866829
2025-07-03 22:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,927.45,14.561818181818182,67.94090909090909,23.317272727272726,23.293,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.2085846662521362,0.20271682739257812,-1.9807510375976562,-0.9416584968566895,-1.1353564262390137,46161,-0.009219284169375896,0.016316642984747887,-0.07416696101427078,0.11855470389127731,-0.010158487595617771,-0.6448705792427063,0.04642975330352783,-0.753557562828064,-0.4974246025085449,-0.6545137166976929,0.031187696382403374,0.010417467914521694,-0.059798240661621094,0.06650541722774506,0.03256179764866829
2025-07-03 23:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1372.9590909090907,10.311428571428571,81.71454545454546,27.680909090909093,24.151818181818182,2025-07-03,0,,,,,,0,,,,,,0,,,,,,156,-1.2085846662521362,0.20271682739257812,-1.9807510375976562,-0.9416584968566895,-1.1353564262390137,46161,-0.009219284169375896,0.016316642984747887,-0.07416696101427078,0.11855470389127731,-0.010158487595617771,-0.6448705792427063,0.04642975330352783,-0.753557562828064,-0.4974246025085449,-0.6545137166976929,0.031187696382403374,0.010417467914521694,-0.059798240661621094,0.06650541722774506,0.03256179764866829
2025-07-04 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1499.9499999999998,6.27375,77.41909090909091,34.27363636363636,24.34272727272727,2025-07-04,20,4.817793524125591e-05,1.2737470569845755e-05,2.8217173166922294e-05,6.656240293523297e-05,4.929477654513903e-05,16,0.026296954602003098,0.0012973500415682793,0.024542326107621193,0.028710031881928444,0.02601112611591816,82,-3.1054634746396914e-05,0.0001102473252103664,-0.000326022767694667,0.0002698175667319447,-3.9117352571338415e-05,156,0.2618144452571869,0.28155866265296936,-0.5609521865844727,0.8727063536643982,0.3311161696910858,0,,,,,,,,,,,,,,,
2025-07-04 01:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1387.7400000000002,10.54888888888889,73.73599999999999,39.452000000000005,24.156,2025-07-04,20,4.817793524125591e-05,1.2737470569845755e-05,2.8217173166922294e-05,6.656240293523297e-05,4.929477654513903e-05,16,0.026296954602003098,0.0012973500415682793,0.024542326107621193,0.028710031881928444,0.02601112611591816,82,-3.1054634746396914e-05,0.0001102473252103664,-0.000326022767694667,0.0002698175667319447,-3.9117352571338415e-05,156,0.2618144452571869,0.28155866265296936,-0.5609521865844727,0.8727063536643982,0.3311161696910858,0,,,,,,,,,,,,,,,
2025-07-04 02:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1377.8166666666666,53.90285714285715,70.66555555555557,40.035555555555554,25.444444444444443,2025-07-04,20,4.817793524125591e-05,1.2737470569845755e-05,2.8217173166922294e-05,6.656240293523297e-05,4.929477654513903e-05,16,0.026296954602003098,0.0012973500415682793,0.024542326107621193,0.028710031881928444,0.02601112611591816,82,-3.1054634746396914e-05,0.0001102473252103664,-0.000326022767694667,0.0002698175667319447,-3.9117352571338415e-05,156,0.2618144452571869,0.28155866265296936,-0.5609521865844727,0.8727063536643982,0.3311161696910858,0,,,,,,,,,,,,,,,
2025-07-04 03:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,698.4499999999999,34.71090909090909,70.80909090909091,41.59909090909091,27.200909090909093,2025-07-04,20,4.817793524125591e-05,1.2737470569845755e-05,2.8217173166922294e-05,6.656240293523297e-05,4.929477654513903e-05,16,0.026296954602003098,0.0012973500415682793,0.024542326107621193,0.028710031881928444,0.02601112611591816,82,-3.1054634746396914e-05,0.0001102473252103664,-0.000326022767694667,0.0002698175667319447,-3.9117352571338415e-05,156,0.2618144452571869,0.28155866265296936,-0.5609521865844727,0.8727063536643982,0.3311161696910858,0,,,,,,,,,,,,,,,
2025-07-04 04:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,964.9227272727276,42.19727272727273,41.35727272727272,29.58727272727273,26.60454545454546,2025-07-04,20,4.817793524125591e-05,1.2737470569845755e-05,2.8217173166922294e-05,6.656240293523297e-05,4.929477654513903e-05,16,0.026296954602003098,0.0012973500415682793,0.024542326107621193,0.028710031881928444,0.02601112611591816,82,-3.1054634746396914e-05,0.0001102473252103664,-0.000326022767694667,0.0002698175667319447,-3.9117352571338415e-05,156,0.2618144452571869,0.28155866265296936,-0.5609521865844727,0.8727063536643982,0.3311161696910858,0,,,,,,,,,,,,,,,
2025-07-04 05:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1081.5045454545457,42.095454545454544,50.77818181818181,25.74,24.437272727272727,2025-07-04,20,4.817793524125591e-05,1.2737470569845755e-05,2.8217173166922294e-05,6.656240293523297e-05,4.929477654513903e-05,16,0.026296954602003098,0.0012973500415682793,0.024542326107621193,0.028710031881928444,0.02601112611591816,82,-3.1054634746396914e-05,0.0001102473252103664,-0.000326022767694667,0.0002698175667319447,-3.9117352571338415e-05,156,0.2618144452571869,0.28155866265296936,-0.5609521865844727,0.8727063536643982,0.3311161696910858,0,,,,,,,,,,,,,,,
2025-07-04 06:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,951.6222222222224,41.59,53.464444444444446,24.87111111111111,23.95888888888889,2025-07-04,20,4.817793524125591e-05,1.2737470569845755e-05,2.8217173166922294e-05,6.656240293523297e-05,4.929477654513903e-05,16,0.026296954602003098,0.0012973500415682793,0.024542326107621193,0.028710031881928444,0.02601112611591816,82,-3.1054634746396914e-05,0.0001102473252103664,-0.000326022767694667,0.0002698175667319447,-3.9117352571338415e-05,156,0.2618144452571869,0.28155866265296936,-0.5609521865844727,0.8727063536643982,0.3311161696910858,0,,,,,,,,,,,,,,,
2025-07-04 07:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,847.3000000000001,36.17416666666667,53.215,20.989166666666662,23.471666666666664,2025-07-04,20,4.817793524125591e-05,1.2737470569845755e-05,2.8217173166922294e-05,6.656240293523297e-05,4.929477654513903e-05,16,0.026296954602003098,0.0012973500415682793,0.024542326107621193,0.028710031881928444,0.02601112611591816,82,-3.1054634746396914e-05,0.0001102473252103664,-0.000326022767694667,0.0002698175667319447,-3.9117352571338415e-05,156,0.2618144452571869,0.28155866265296936,-0.5609521865844727,0.8727063536643982,0.3311161696910858,0,,,,,,,,,,,,,,,
2025-07-04 08:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,1026.6833333333334,42.3,60.38666666666667,19.91111111111111,23.608888888888885,2025-07-04,20,4.817793524125591e-05,1.2737470569845755e-05,2.8217173166922294e-05,6.656240293523297e-05,4.929477654513903e-05,16,0.026296954602003098,0.0012973500415682793,0.024542326107621193,0.028710031881928444,0.02601112611591816,82,-3.1054634746396914e-05,0.0001102473252103664,-0.000326022767694667,0.0002698175667319447,-3.9117352571338415e-05,156,0.2618144452571869,0.28155866265296936,-0.5609521865844727,0.8727063536643982,0.3311161696910858,0,,,,,,,,,,,,,,,
