location_id,location_name,latitude,longitude,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median,day_of_week,month,day_of_year,pm25,pm25_daily_std,pm25_hour_count
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-07,0,,,,,,10.0,0.04360483959317207,0.00027093355311080813,0.04328720644116402,0.04386185109615326,0.04372606426477432,,,,,,,156,0.38691914081573486,0.21285077929496765,-0.408730685710907,0.7108537554740906,0.3969782590866089,45954,-0.004596657119691372,0.011817057617008686,-0.0965115949511528,0.052572645246982574,-0.004098351113498211,-0.15505604445934296,0.03709613159298897,-0.36300691962242126,-0.06230553239583969,-0.14669886231422424,0.00624476233497262,0.009233607910573483,-0.02559649758040905,0.05479860678315163,0.005524876993149519,2,2,38,7.623333333333332,1.4750706197783665,3
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-08,0,,,,,,0.0,,,,,,0.0,,,,,,156,0.6329360604286194,0.08860857784748077,0.4981864094734192,1.095318078994751,0.6187693476676941,0,,,,,,,,,,,,,,,,3,2,39,7.993,1.4795842232479401,20
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-09,0,,,,,,2.0,0.061979539692401886,0.0,0.061979539692401886,0.061979539692401886,0.061979539692401886,0.0,,,,,,156,0.4104434847831726,0.21199055016040802,-0.23495477437973022,0.8179824352264404,0.43867990374565125,0,,,,,,,,,,,,,,,,4,2,40,8.356666666666667,1.961717673847095,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-10,93,2.8263280910323374e-05,8.51925778988516e-06,1.1369757885404397e-05,5.4716972954338416e-05,2.8644644771702588e-05,117.0,0.06813038885593414,0.003951065242290497,0.059598658233881,0.07660508155822754,0.06813071668148041,123.0,1.672579128353391e-05,0.0002471969637554139,-0.0007672070059925318,0.0006139509496279061,2.1979407392791472e-05,156,-0.6729097366333008,0.3330402374267578,-1.6712470054626465,0.2066764384508133,-0.6871981620788574,0,,,,,,,,,,,,,,,,5,2,41,7.96125,2.3634358049982724,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-11,155,2.6110554244951345e-05,8.6448580987053e-06,3.801662160185515e-06,4.6073451812844723e-05,2.6480549422558397e-05,65.0,0.06412366777658463,0.004074455238878727,0.05763959884643555,0.07369311898946762,0.06278814375400543,156.0,0.0001338985894108191,0.00028569181449711323,-0.0004705465689767152,0.001034434768371284,0.00011110510968137532,156,-0.872489333152771,0.1352379322052002,-1.3830468654632568,-0.6218079328536987,-0.849895715713501,0,,,,,,,,,,,,,,,,6,2,42,6.526666666666666,1.697887860963084,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-12,156,6.379349360940978e-05,2.869765376090072e-05,2.3105627406039275e-05,0.00013287863112054765,5.6927739933598787e-05,147.0,0.05623296648263931,0.002012477722018957,0.04872989282011986,0.06121686100959778,0.056048452854156494,156.0,0.0001836397423176095,0.00030760240042582154,-0.000675446295645088,0.0009811274940147996,0.00021979495068080723,156,-0.2297554314136505,0.17530812323093414,-0.7700198292732239,0.07755597680807114,-0.18990308046340942,45954,0.32732969522476196,0.19881457090377808,-0.2908934950828552,0.8224412798881531,0.27320531010627747,0.03224997594952583,0.16263294219970703,-0.431939959526062,0.529963493347168,0.04476798325777054,-0.32929128408432007,0.15716801583766937,-0.7339104413986206,0.399495005607605,-0.3096187710762024,0,2,43,9.990833333333333,2.3470886992865947,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-13,35,5.866569699719548e-05,1.8896544133895077e-05,2.8845801352872513e-05,8.776500180829316e-05,6.290432065725327e-05,114.0,0.058501116931438446,0.0017250700620934367,0.05327682942152023,0.06130966171622276,0.05846988037228584,108.0,6.195793957886053e-06,0.00018036352412309498,-0.0005002081161364913,0.00040200541843660176,-7.364009888988221e-06,156,0.97601318359375,0.27990463376045227,0.3079390525817871,1.633605718612671,0.9731665849685669,0,,,,,,,,,,,,,,,,1,2,44,8.312916666666666,1.7628102049967211,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-14,0,,,,,,0.0,,,,,,0.0,,,,,,156,0.49815675616264343,0.2629022002220154,-0.1342998743057251,1.1156030893325806,0.4751436710357666,0,,,,,,,,,,,,,,,,2,2,45,7.2124999999999995,1.7504216883244224,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-15,0,,,,,,5.0,0.04642624408006668,0.0029107274021953344,0.04225565865635872,0.05042925849556923,0.04526182636618614,1.0,-9.873791714198887e-05,0.0,-9.873791714198887e-05,-9.873791714198887e-05,-9.873791714198887e-05,156,-0.3262001872062683,0.5887121558189392,-1.9032000303268433,0.8054488301277161,-0.22586582601070404,0,,,,,,,,,,,,,,,,3,2,46,10.075000000000001,3.8801299843758037,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-16,2,4.7138793888734654e-05,0.0,4.7138793888734654e-05,4.7138793888734654e-05,4.7138793888734654e-05,28.0,0.05035153031349182,0.003325729165226221,0.04098723828792572,0.05661002919077873,0.05049063265323639,15.0,5.08084922330454e-05,0.00012484817125368863,-0.0001382117479806766,0.0003426639304962009,4.648054527933709e-05,156,-0.4907158613204956,0.7813256978988647,-2.3507416248321533,1.0802593231201172,-0.4923018217086792,0,,,,,,,,,,,,,,,,4,2,47,7.748695652173913,1.8638847612344644,23
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-17,0,,,,,,78.0,0.054008953273296356,0.001622882904484868,0.050436072051525116,0.05678453668951988,0.054534733295440674,41.0,-3.716276478371583e-05,0.00010319556895410642,-0.0003494711418170482,0.00013402321201283485,-2.2747934053768404e-05,156,0.3059876263141632,0.642207145690918,-1.282941222190857,1.4760130643844604,0.37508291006088257,45954,0.14945392310619354,0.09610580652952194,-0.08895689994096756,0.6290341019630432,0.12922373414039612,0.014554126188158989,0.08822176605463028,-0.3380737602710724,0.35862356424331665,0.02311382070183754,-0.14089789986610413,0.07521110028028488,-0.5522377490997314,0.1303284466266632,-0.12329280376434326,5,2,48,7.760000000000001,1.2307721153812348,3
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-24,0,,,,,,0.0,,,,,,0.0,,,,,,156,0.5529628396034241,0.19835956394672394,-0.03055661916732788,1.0420112609863281,0.5399571061134338,0,,,,,,,,,,,,,,,,5,2,55,6.7457894736842094,1.1980554419997698,19
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-25,0,,,,,,,,,,,,0.0,,,,,,156,0.4121319353580475,0.2334679812192917,-0.12180904299020767,1.1053441762924194,0.4533078372478485,0,,,,,,,,,,,,,,,,6,2,56,5.508333333333333,0.9511213823997289,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-26,0,,,,,,4.0,0.056293122470378876,0.002348396461457014,0.0534704253077507,0.05861462280154228,0.05654371902346611,0.0,,,,,,156,0.6971644163131714,0.3310214579105377,-0.2773621082305908,1.2815510034561157,0.6969940662384033,0,,,,,,,,,,,,,,,,0,2,57,6.192916666666666,1.560165763675427,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-27,0,,,,,,14.0,0.05800529196858406,0.003114677732810378,0.05220991373062134,0.06365366280078888,0.05792556703090668,0.0,,,,,,156,0.23849399387836456,0.35905545949935913,-0.4875296950340271,1.2746375799179077,0.2612135708332062,45954,0.0156911201775074,0.0027215140871703625,0.0048402780666947365,0.028978118672966957,0.01564127579331398,-0.1547691524028778,0.007764639798551798,-0.18474629521369934,-0.1301157921552658,-0.15450000762939453,-0.03220716491341591,0.002397127915173769,-0.041774097830057144,-0.022176356986165047,-0.03222654387354851,1,2,58,8.981304347826086,2.6803753203063763,23
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-28,0,,,,,,92.0,0.06217049062252045,0.0024585945066064596,0.05369378626346588,0.06530138850212097,0.06266022473573685,0.0,,,,,,156,0.846358060836792,0.09297959506511688,0.6091559529304504,1.0323333740234375,0.8451855182647705,0,,,,,,,,,,,,,,,,2,2,59,6.5825,1.5086396117896643,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-29,0,,,,,,21.0,0.06747238337993622,0.0018237914191558957,0.06455428898334503,0.06922640651464462,0.06872524321079254,0.0,,,,,,156,1.0886919498443604,0.11744706332683563,0.8481331467628479,1.339456558227539,1.0781408548355103,0,,,,,,,,,,,,,,,,3,2,60,9.919166666666667,3.423491628080348,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-01,0,,,,,,0.0,,,,,,0.0,,,,,,156,0.39232778549194336,0.20333746075630188,0.10243009775876999,0.9990772008895874,0.33145666122436523,0,,,,,,,,,,,,,,,,4,3,61,7.3325,2.20720608363881,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-02,13,3.423978705541231e-05,8.934777724789456e-06,2.371186565142125e-05,5.434856939245947e-05,3.0950432119425386e-05,43.0,0.06230394169688225,0.0022668112069368362,0.05620821565389633,0.06509533524513245,0.06312929838895798,39.0,7.184058631537482e-05,0.00018128752708435059,-0.00023127373424358666,0.0006467834464274347,3.236209522583522e-05,156,-0.35284242033958435,0.5035953521728516,-1.5699851512908936,0.9259097576141357,-0.35057127475738525,0,,,,,,,,,,,,,,,,5,3,62,7.695416666666667,1.5480590348440584,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-03,2,5.8339846873423085e-05,1.8471331713953987e-05,3.98685151594691e-05,7.681117858737707e-05,5.8339846873423085e-05,23.0,0.05860305204987526,0.0035939658991992474,0.05236639454960823,0.06569158285856247,0.057392917573451996,11.0,-3.8195114029804245e-05,6.600256892852485e-05,-0.00013184125418774784,5.7141922297887504e-05,-4.9909725930774584e-05,156,0.9284505844116211,0.7207530736923218,-1.0617177486419678,2.2235097885131836,0.9663923382759094,45954,0.18821725249290466,0.08496785908937454,-0.004619882442057133,0.5472116470336914,0.16598272323608398,-0.04665151610970497,0.12325982004404068,-0.45999765396118164,0.3948914706707001,-0.02055680751800537,-0.1905442327260971,0.06657814234495163,-0.48623064160346985,0.05167156085371971,-0.18062400817871094,6,3,63,7.2129166666666675,1.266396734205279,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-04,1,4.369506859802641e-05,0.0,4.369506859802641e-05,4.369506859802641e-05,4.369506859802641e-05,148.0,0.05661825090646744,0.0016780511941760778,0.053263261914253235,0.0605146624147892,0.05613779276609421,11.0,7.97113825683482e-05,8.78331484273076e-05,-3.3150281524285674e-05,0.0003219173231627792,8.416695345658809e-05,156,1.5804914236068726,0.611355721950531,-0.9988000392913818,2.1809558868408203,1.767679214477539,0,,,,,,,,,,,,,,,,0,3,64,11.132083333333334,4.0769724265276395,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-05,141,7.771365199005231e-05,1.5221186004055198e-05,5.183427856536582e-05,0.0001210741393151693,7.365129567915574e-05,137.0,0.05828484892845154,0.002253227634355426,0.05323226749897003,0.06186875328421593,0.058658283203840256,87.0,4.905081004835665e-05,0.0007688549812883139,-0.0013610819587484002,0.0027258277405053377,0.00015313675976358354,141,1.0374659299850464,0.17623303830623627,0.6117424368858337,1.353873610496521,1.0407497882843018,0,,,,,,,,,,,,,,,,1,3,65,19.203,9.567993300032859,20
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-06,67,4.908381015411578e-05,9.495910489931703e-06,3.4359352866886184e-05,7.963552343426272e-05,4.760222873301245e-05,105.0,0.060922231525182724,0.003146224655210972,0.05336196348071098,0.06628140062093735,0.06172221526503563,90.0,-2.412077083135955e-05,0.00021090541849844158,-0.0007202803390100598,0.0003490692761261016,-1.4459048998105573e-06,156,0.7225634455680847,0.6988885402679443,-0.17680351436138153,2.1838483810424805,0.5782743692398071,0,,,,,,,,,,,,,,,,2,3,66,22.330434782608698,17.314756312637147,23
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-07,3,4.438342875801027e-05,2.095641093546874e-06,4.157129296800122e-05,4.659973274101503e-05,4.497926784097217e-05,15.0,0.063998743891716,0.0020446793641895056,0.059251103550195694,0.06708811968564987,0.06385428458452225,12.0,1.7954871509573422e-05,9.257652709493414e-05,-0.00016980947111733258,0.0001642214774619788,2.6059020456159487e-05,156,1.3872133493423462,0.6346465349197388,-0.4803850054740906,2.6446692943573,1.4127676486968994,0,,,,,,,,,,,,,,,,3,3,67,9.888333333333334,2.2273549660814145,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-08,0,,,,,,0.0,,,,,,0.0,,,,,,156,1.0461642742156982,0.3876482844352722,0.2969198524951935,1.7552435398101807,1.146548867225647,45954,0.024137074127793312,0.0025583032984286547,0.012413790449500084,0.0348525196313858,0.02414577268064022,-0.17750921845436096,0.012255738489329815,-0.21618208289146423,-0.12994061410427094,-0.1785026490688324,-0.05190768465399742,0.002591001335531473,-0.06213149055838585,-0.04079696163535118,-0.05194195359945297,4,3,68,14.904166666666667,6.057374174017811,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-09,0,,,,,,9.0,0.06314060091972351,0.0015955747803673148,0.06061383709311485,0.06454502791166306,0.06442149728536606,0.0,,,,,,156,0.6871012449264526,0.2678614854812622,0.004064055625349283,1.2852137088775635,0.7075371146202087,0,,,,,,,,,,,,,,,,5,3,69,7.170952380952381,2.2077542996490904,21
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-10,0,,,,,,4.0,0.060436736792325974,0.0028325808234512806,0.05553056299686432,0.06207212805747986,0.06207212805747986,0.0,,,,,,156,1.1407533884048462,0.13810746371746063,0.8094584941864014,1.4460456371307373,1.1742085218429565,0,,,,,,,,,,,,,,,,6,3,70,12.975714285714286,3.9747069373848483,7
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-11,65,4.392296978039667e-05,1.0749261491582729e-05,2.6965140932588838e-05,6.758801464457065e-05,4.3410684156697243e-05,101.0,0.0661918967962265,0.0042897844687104225,0.05794215202331543,0.07340067625045776,0.06526898592710495,141.0,7.751189696136862e-05,0.00042199206654913723,-0.0008045067661441863,0.0012573054991662502,8.407604036619887e-05,156,0.9112530946731567,0.2677982449531555,0.5288196206092834,1.4780523777008057,0.879000186920166,0,,,,,,,,,,,,,,,,0,3,71,8.496666666666668,1.5204560719292963,6
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-15,0,,,,,,115.0,0.06267861276865005,0.0020639679860323668,0.0547056682407856,0.0669240951538086,0.06262506544589996,0.0,,,,,,156,2.467487335205078,0.29253900051116943,1.3662947416305542,3.0125858783721924,2.5079591274261475,0,,,,,,,,,,,,,,,,4,3,75,9.529230769230768,1.927202037231098,13
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-16,0,,,,,,0.0,,,,,,0.0,,,,,,156,2.7254011631011963,0.1910885125398636,2.0440175533294678,3.007742404937744,2.771193265914917,0,,,,,,,,,,,,,,,,5,3,76,9.180833333333334,1.3961341553411502,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-17,0,,,,,,12.0,0.07923703640699387,0.005853091366589069,0.06699677556753159,0.08500668406486511,0.0812406837940216,0.0,,,,,,156,2.4777262210845947,0.33981266617774963,1.136222004890442,3.059364080429077,2.4499099254608154,0,,,,,,,,,,,,,,,,6,3,77,11.935833333333333,3.7881186298244653,24
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-03-18,0,,,,,,0.0,,,,,,0.0,,,,,,156,2.930245876312256,0.36752790212631226,1.9068008661270142,3.708432197570801,2.923121452331543,45954,0.02668428048491478,0.007193850819021463,-0.0186335276812315,0.04744413122534752,0.02763158269226551,-0.00621809484437108,0.013066355139017105,-0.11656562238931656,0.030055586248636246,-0.004791684448719025,-0.05666704103350639,0.010242290794849396,-0.08144509047269821,-0.0047598229721188545,-0.05808907747268677,0,3,78,13.02111111111111,2.817846892773117,9
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-04-20,156,5.0283029850106686e-05,1.6119507563416846e-05,1.7343105355394073e-05,9.32304683374241e-05,5.028274608775973e-05,108.0,0.06096459925174713,0.004509489051997662,0.05493053421378136,0.07356417179107666,0.059964973479509354,156.0,4.332634125603363e-05,0.00019408682419452816,-0.000518028624355793,0.0005861310055479407,5.02201946801506e-05,156,-0.5450153350830078,0.10489849001169205,-0.9932938814163208,-0.25643739104270935,-0.5304437875747681,0,,,,,,,,,,,,,,,,5,4,111,59.69,9.310019692066536,4
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-05-03,0,,,,,,6.0,0.06004732474684715,0.0,0.06004732474684715,0.06004732474684715,0.06004732474684715,0.0,,,,,,156,1.0982149839401245,0.3166410028934479,0.5173386335372925,1.8371273279190063,1.080366611480713,0,,,,,,,,,,,,,,,,4,5,124,18.842,6.2177294891302575,15
