location_id,location_name,latitude,longitude,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median,day_of_week,month,day_of_year,pm25,pm25_daily_std,pm25_hour_count
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2/20/2024,12,6.18E-05,2.16E-05,2.81E-05,9.35E-05,6.28E-05,112,0.047312148,0.004049571,0.038293075,0.056009535,0.047108278,34,1.28E-05,0.000114118,-0.000196984,0.000262582,-1.77E-05,156,0.622934043,0.639230251,-1.341032147,1.742586017,0.862473786,0,,,,,,,,,,,,,,,,1,2,51,10.43916667,3.973011033,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2/21/2024,14,0.00010558,4.06E-05,4.56E-05,0.000172417,0.000101281,121,0.049122341,0.00407372,0.042616352,0.059400253,0.048047345,49,-9.73E-06,0.000116595,-0.000372354,0.000238021,-1.65E-05,156,-0.15610306,0.589784324,-1.385317922,1.069356203,-0.112279542,0,,,,,,,,,,,,,,,,2,2,52,8.752083333,2.315319452,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2/22/2024,0,,,,,,109,0.044236109,0.003078828,0.038347155,0.050987229,0.045126852,1,4.38E-06,0,4.38E-06,4.38E-06,4.38E-06,156,0.022912933,0.60181576,-2.559276104,0.778637648,0.210810065,45954,-0.072966523,0.018235782,-0.186038315,0.07808397,-0.074834898,-0.263323754,0.060908791,-0.479926884,-0.029275788,-0.260096133,0.102506697,0.016574815,0.031948883,0.160157874,0.103424378,3,2,53,6.489166667,2.01774932,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2/23/2024,0,,,,,,0,,,,,,0,,,,,,156,-0.146237209,0.123404369,-0.67762506,0.099173814,-0.122968547,0,,,,,,,,,,,,,,,,4,2,54,7.454583333,2.803972305,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2/24/2024,0,,,,,,0,,,,,,0,,,,,,156,0.577299654,0.218024373,-0.030556619,1.054505467,0.566130102,0,,,,,,,,,,,,,,,,5,2,55,8.324166667,3.071968519,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2/25/2024,0,,,,,,3,0.056823906,0,0.056823906,0.056823906,0.056823906,0,,,,,,156,0.394473135,0.218314439,-0.121809043,0.858468711,0.425581574,0,,,,,,,,,,,,,,,,6,2,56,10.1975,3.578564505,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2/26/2024,0,,,,,,6,0.056700569,0.002100331,0.053470425,0.058614623,0.057515457,0,,,,,,156,0.661972165,0.321210474,-0.277362108,1.254208803,0.667558968,0,,,,,,,,,,,,,,,,0,2,57,8.050416667,2.089113561,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2/27/2024,0,,,,,,13,0.056850765,0.002163606,0.052209914,0.059119526,0.057468262,0,,,,,,156,0.22905837,0.335212767,-0.487529695,0.876300693,0.215796247,45954,0.009002576,0.002680636,-0.007526353,0.02169624,0.008937436,-0.190208301,0.009710608,-0.22949101,-0.148330614,-0.191263169,-0.026895255,0.002393067,-0.037406459,-0.010730696,-0.026919236,1,2,58,10.09333333,3.821395906,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2/28/2024,0,,,,,,80,0.062165082,0.001724364,0.053523682,0.06498082,0.062342305,0,,,,,,156,0.822167397,0.106150284,0.589958906,1.011073589,0.823411644,0,,,,,,,,,,,,,,,,2,2,59,10.535,3.283496281,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2/29/2024,0,,,,,,23,0.066927589,0.001984981,0.064554289,0.069226407,0.067032777,0,,,,,,156,1.083510876,0.121069618,0.848133147,1.399770141,1.065312505,0,,,,,,,,,,,,,,,,3,2,60,6.828333333,1.757438023,24
