aod_mean,aod_median,aod_max,aod_std,aod_count,aod047_mean,aod047_median,fmf_mean,fmf_median,location_id,date
,,,,0,,,0.05,0.05,4946812,2024-10-21
0.412342205323194,0.41500000000000004,0.437,0.05448547206977873,3,0.5444524714828899,0.548,0.05,0.05,4946812,2024-10-22
0.278992864489586,0.278,0.362,0.04134396853839934,44,0.36937773206479824,0.368,0.05,0.05,4946812,2024-10-23
,,,,0,,,0.05,0.05,4946812,2024-10-24
0.41600000000000004,0.41600000000000004,0.41600000000000004,0.0,1,0.549,0.549,0.05,0.05,4946812,2024-10-25
0.22949664284167207,0.226,0.272,0.025951850044072737,26,0.3049051332033788,0.3,0.05,0.05,4946812,2024-10-26
,,,,0,,,0.05,0.05,4946812,2024-10-27
,,,,0,,,0.05,0.05,4946812,2024-10-28
,,,,0,,,0.05,0.05,4946812,2024-10-29
0.3541875327592662,0.34400000000000003,0.454,0.050704448610321494,59,0.46765862972669425,0.454,0.05,0.05,4946812,2024-10-30
0.5358726321741587,0.5365,0.705,0.06608288904740897,104,0.7017654320987655,0.704,0.05,0.05,4946812,2024-10-31
0.18222822584642834,0.178,0.258,0.025508400563523898,97,0.24292162791850483,0.23700000000000002,0.05,0.05,4946812,2024-11-01
0.22057635943831874,0.22100000000000003,0.258,0.016966876776365054,104,0.2932901234567901,0.2935,0.05,0.05,4946812,2024-11-02
,,,,0,,,0.05,0.05,4946812,2024-11-03
,,,,0,,,0.05,0.05,4946812,2024-11-04
,,,,0,,,0.05,0.05,4946812,2024-11-05
,,,,0,,,0.05,0.05,4946812,2024-11-06
0.6058752912019826,0.602,0.673,0.03162047345609455,97,0.7897999504337049,0.7840000000000001,0.05,0.05,4946812,2024-11-07
0.6334624460361067,0.6405,0.842,0.058855643196276015,99,0.8242675873233909,0.8305593220338985,0.05,0.05,4946812,2024-11-08
0.5690481340118747,0.5700000000000001,0.6285000000000001,0.04037099329551871,104,0.7439529968900196,0.7445,0.05,0.05,4946812,2024-11-09
0.4131680567335783,0.4093160173160173,0.582,0.05430017870467459,104,0.5432405286966355,0.54025,0.05,0.05,4946812,2024-11-10
0.5568180233479478,0.546,0.764,0.05394091236089041,91,0.7292034229570542,0.716,0.05,0.05,4946812,2024-11-11
,,,,0,,,0.05,0.05,4946812,2024-11-12
0.5702462814268793,0.611,0.795,0.1394115569894485,45,0.7449382651046468,0.796,0.05,0.05,4946812,2024-11-13
,,,,0,,,0.05,0.05,4946812,2024-11-14
0.6351891436818473,0.639,0.753,0.06525833558102287,61,0.8276801635663887,0.8320000000000001,0.05,0.05,4946812,2024-11-15
,,,,0,,,0.05,0.05,4946812,2024-11-16
0.49482412592704716,0.462,0.675,0.08504315693614967,36,0.648938928409263,0.606,0.05,0.05,4946812,2024-11-17
,,,,0,,,0.05,0.05,4946812,2024-11-18
0.3450867731599283,0.3421677631578947,0.4405,0.02767315334823843,104,0.4555928988785224,0.453,0.05,0.05,4946812,2024-11-19
0.42798872882167127,0.42410814249363865,0.52,0.028859543442693657,101,0.5627641906767492,0.5572914285714285,0.05,0.05,4946812,2024-11-20
0.5321750541890491,0.539,0.67,0.05976689184612713,104,0.6970275186127599,0.7079999999999999,0.05,0.05,4946812,2024-11-21
0.37608536312014346,0.3745,0.444,0.027678988977223432,62,0.4961611252241482,0.4945,0.05,0.05,4946812,2024-11-22
,,,,0,,,0.05,0.05,4946812,2024-11-23
,,,,0,,,0.05,0.05,4946812,2024-11-24
,,,,0,,,0.05,0.05,4946812,2024-11-25
,,,,0,,,0.05,0.05,4946812,2024-11-26
,,,,0,,,0.05,0.05,4946812,2024-11-27
0.43784060402684555,0.439,0.44,0.005436502143432111,3,0.5744077181208054,0.5760000000000001,0.05,0.05,4946812,2024-11-28
0.271522782961078,0.26817557251908397,0.384,0.04598567518788069,104,0.359887121854679,0.3554999999999999,0.05,0.05,4946812,2024-11-29
0.6711783290924512,0.6709757462686567,0.906,0.07923507371965788,104,0.8727362406936199,0.8688611825192802,0.05,0.05,4946812,2024-11-30
0.43991862652869235,0.431,0.535,0.049788887649085775,45,0.578407455315146,0.5650000000000001,0.05,0.05,4946812,2024-12-01
,,,,0,,,0.05,0.05,4946812,2024-12-02
,,,,0,,,0.05,0.05,4946812,2024-12-03
,,,,0,,,0.05,0.05,4946812,2024-12-04
,,,,0,,,0.05,0.05,4946812,2024-12-05
,,,,0,,,0.05,0.05,4946812,2024-12-06
,,,,0,,,0.05,0.05,4946812,2024-12-07
,,,,0,,,0.05,0.05,4946812,2024-12-08
,,,,0,,,0.05,0.05,4946812,2024-12-09
,,,,0,,,0.05,0.05,4946812,2024-12-10
,,,,0,,,0.05,0.05,4946812,2024-12-11
,,,,0,,,0.05,0.05,4946812,2024-12-12
,,,,0,,,0.05,0.05,4946812,2024-12-13
,,,,0,,,0.05,0.05,4946812,2024-12-14
,,,,0,,,0.05,0.05,4946812,2024-12-15
0.40538657886143453,0.4000000000000001,0.47700000000000004,0.027400852474398555,89,0.5343713399368669,0.528,0.05,0.05,4946812,2024-12-16
,,,,0,,,0.05,0.05,4946812,2024-12-17
0.4167342616153048,0.424,0.458,0.030688077700970692,104,0.5481441193101498,0.557,0.05,0.05,4946812,2024-12-18
0.44796812270285524,0.44499999999999995,0.5085000000000001,0.024204006416093632,104,0.5891832532277828,0.5852234273318871,0.05,0.05,4946812,2024-12-19
0.8845900951842423,0.8843333333333333,1.274,0.10746508437723777,104,1.1450025916501745,1.14375,0.05,0.05,4946812,2024-12-20
,,,,0,,,0.05,0.05,4946812,2024-12-21
1.1694485910847232,1.177,1.417,0.13889248607685553,104,1.5075627650551315,1.5170000000000001,0.05,0.05,4946812,2024-12-22
0.7821874860832776,0.782,0.885,0.0706350648863081,48,1.0136530839456694,1.0135,0.05,0.05,4946812,2024-12-23
,,,,0,,,0.05,0.05,4946812,2024-12-24
,,,,0,,,0.05,0.05,4946812,2024-12-25
,,,,0,,,0.05,0.05,4946812,2024-12-26
,,,,0,,,0.05,0.05,4946812,2024-12-27
0.40614689024679085,0.4080000000000001,0.461,0.01995062242841953,103,0.5353577992515751,0.538,0.05,0.05,4946812,2024-12-28
0.8028354886078347,0.803,0.912,0.06030557496261761,103,1.0380277106721616,1.0364807692307694,0.05,0.05,4946812,2024-12-29
,,,,0,,,0.05,0.05,4946812,2024-12-30
,,,,0,,,0.05,0.05,4946812,2024-12-31
0.9452708510036754,0.9416277372262774,1.0505,0.049645205474340204,104,1.219070587126566,1.21425,0.05,0.05,4946812,2025-01-01
0.7575495534741884,0.751,0.835,0.02841503921680809,87,0.983898823785667,0.978,0.05,0.05,4946812,2025-01-02
0.6345453081332008,0.6200395480225989,0.782,0.06317072490081269,103,0.8271210269527735,0.8075197740112996,0.05,0.05,4946812,2025-01-03
0.8960943585913711,0.8936207400194742,1.002,0.05889142328340258,86,1.1555239846038952,1.151379259980526,0.05,0.05,4946812,2025-01-04
0.7831627085100366,0.7829941406250001,0.897,0.039473030031303,104,1.0146781877297142,1.014,0.05,0.05,4946812,2025-01-05
0.8171339647535578,0.8248903743315508,0.93,0.05443452562884344,104,1.0560971162001689,1.064507992007992,0.05,0.05,4946812,2025-01-06
,,,,0,,,0.05,0.05,4946812,2025-01-07
,,,,0,,,0.05,0.05,4946812,2025-01-08
,,,,0,,,0.05,0.05,4946812,2025-01-09
,,,,0,,,0.05,0.05,4946812,2025-01-10
0.4203954154727793,0.441,0.441,0.0218530445374448,3,0.5522435530085958,0.578,0.05,0.05,4946812,2025-01-11
0.30525819749810457,0.30499999999999994,0.335,0.012762476839199965,102,0.4038251279378318,0.403,0.05,0.05,4946812,2025-01-12
0.5272499763078087,0.5155,0.661,0.04597789120043333,102,0.6896379122441243,0.673,0.05,0.05,4946812,2025-01-13
0.6249673913043479,0.622,0.635,0.0064999999999931085,2,0.8138804347826089,0.81,0.05,0.05,4946812,2025-01-14
,,,,0,,,0.05,0.05,4946812,2025-01-15
0.5657621708475229,0.5630000000000001,0.6815,0.03582344940813241,101,0.7396089980334789,0.739,0.05,0.05,4946812,2025-01-16
0.7389780151687899,0.734,0.8170000000000001,0.03467492019225248,97,0.9586374857482768,0.9505,0.05,0.05,4946812,2025-01-17
,,,,0,,,0.05,0.05,4946812,2025-01-18
0.8479624359108506,0.845,1.106,0.08601526194113253,91,1.0950957936590984,1.09,0.05,0.05,4946812,2025-01-19
0.9364193631492168,0.9310000000000002,1.004,0.037360922119020826,94,1.207476607584501,1.2000000000000002,0.05,0.05,4946812,2025-01-20
0.7143897370653094,0.71925,0.844,0.05906078568158149,104,0.9275271652059193,0.93275,0.05,0.05,4946812,2025-01-21
,,,,0,,,0.05,0.05,4946812,2025-01-22
,,,,0,,,0.05,0.05,4946812,2025-01-23
,,,,0,,,0.05,0.05,4946812,2025-01-24
,,,,0,,,0.05,0.05,4946812,2025-01-25
,,,,0,,,0.05,0.05,4946812,2025-01-26
0.3443610689916601,0.34450000000000003,0.3675,0.009768234066124171,102,0.45477080174374523,0.455,0.05,0.05,4946812,2025-01-27
,,,,0,,,0.05,0.05,4946812,2025-01-28
0.5496468093699516,0.548,0.601,0.030116873039323654,24,0.719736268174475,0.72,0.05,0.05,4946812,2025-01-29
,,,,0,,,0.05,0.05,4946812,2025-01-30
0.5292668711656442,0.526,0.541,0.007499999999998661,2,0.694138036809816,0.6900000000000001,0.05,0.05,4946812,2025-01-31
,,,,0,,,0.05,0.05,4946812,2025-02-01
,,,,0,,,0.05,0.05,4946812,2025-02-02
,,,,0,,,0.05,0.05,4946812,2025-02-03
0.4278783809254546,0.424,0.488,0.021024989973896444,104,0.5629663085477337,0.556,0.05,0.05,4946812,2025-02-04
,,,,0,,,0.05,0.05,4946812,2025-02-05
,,,,0,,,0.05,0.05,4946812,2025-02-06
,,,,0,,,0.05,0.05,4946812,2025-02-07
,,,,0,,,0.05,0.05,4946812,2025-02-08
,,,,0,,,0.05,0.05,4946812,2025-02-09
,,,,0,,,0.05,0.05,4946812,2025-02-10
1.1512984151526866,1.114,1.452,0.11096898465587178,15,1.4842354078082722,1.436,0.05,0.05,4946812,2025-02-11
,,,,0,,,0.05,0.05,4946812,2025-02-12
,,,,0,,,0.05,0.05,4946812,2025-02-13
,,,,0,,,0.05,0.05,4946812,2025-02-14
,,,,0,,,0.05,0.05,4946812,2025-02-15
,,,,0,,,0.05,0.05,4946812,2025-02-16
,,,,0,,,0.05,0.05,4946812,2025-02-17
,,,,0,,,0.05,0.05,4946812,2025-02-18
,,,,0,,,0.05,0.05,4946812,2025-02-19
