aod_mean,aod_median,aod_max,aod_std,aod_count,aod047_mean,aod047_median,fmf_mean,fmf_median,location_id,date
,,,,0,,,0.05,0.05,2161292,2024-03-19
,,,,0,,,0.05,0.05,2161292,2024-03-20
,,,,0,,,0.05,0.05,2161292,2024-03-21
,,,,0,,,0.05,0.05,2161292,2024-03-22
,,,,0,,,0.05,0.05,2161292,2024-03-23
,,,,0,,,0.05,0.05,2161292,2024-03-24
,,,,0,,,0.05,0.05,2161292,2024-03-25
,,,,0,,,0.05,0.05,2161292,2024-03-26
,,,,0,,,0.05,0.05,2161292,2024-03-27
,,,,0,,,0.05,0.05,2161292,2024-03-28
,,,,0,,,0.05,0.05,2161292,2024-03-29
,,,,0,,,0.05,0.05,2161292,2024-03-30
,,,,0,,,0.05,0.05,2161292,2024-03-31
,,,,0,,,0.05,0.05,2161292,2024-04-01
1.1179846720993403,1.109,1.249,0.03409619333589953,75,1.4412021407321178,1.43,0.05,0.05,2161292,2024-04-02
1.2094025216618531,1.19775,1.6875,0.0987500819046681,87,1.5589885580982001,1.5443333333333333,0.05,0.05,2161292,2024-04-03
,,,,0,,,0.05,0.05,2161292,2024-04-04
,,,,0,,,0.05,0.05,2161292,2024-04-05
,,,,0,,,0.05,0.05,2161292,2024-04-06
,,,,0,,,0.05,0.05,2161292,2024-04-07
,,,,0,,,0.05,0.05,2161292,2024-04-08
,,,,0,,,0.05,0.05,2161292,2024-04-09
,,,,0,,,0.05,0.05,2161292,2024-04-10
,,,,0,,,0.05,0.05,2161292,2024-04-11
,,,,0,,,0.05,0.05,2161292,2024-04-12
,,,,0,,,0.05,0.05,2161292,2024-04-13
,,,,0,,,0.05,0.05,2161292,2024-04-14
,,,,0,,,0.05,0.05,2161292,2024-04-15
0.39829164376030785,0.386,0.604,0.05844846893476585,37,0.5249861187465641,0.51,0.05,0.05,2161292,2024-04-16
,,,,0,,,0.05,0.05,2161292,2024-04-17
0.5648677685950414,0.5650000000000001,0.5650000000000001,0.0010000000000143778,2,0.7408677685950413,0.741,0.05,0.05,2161292,2024-04-18
,,,,0,,,0.05,0.05,2161292,2024-04-19
0.954095589569847,0.9530000000000001,1.053,0.030199679174159815,75,1.2302858007138966,1.228,0.05,0.05,2161292,2024-04-20
,,,,0,,,0.05,0.05,2161292,2024-04-21
,,,,0,,,0.05,0.05,2161292,2024-04-22
,,,,0,,,0.05,0.05,2161292,2024-04-23
,,,,0,,,0.05,0.05,2161292,2024-04-24
0.3791958416060002,0.304,0.714,0.15956678927948575,83,0.4981612894330467,0.4,0.05,0.05,2161292,2024-04-25
0.6898866098342126,0.6920000000000001,0.792,0.035817127380657385,102,0.8977152882441594,0.9005,0.05,0.05,2161292,2024-04-26
0.5177687943938599,0.533,0.732,0.07862978584005424,101,0.6775076750726987,0.7013721163490471,0.05,0.05,2161292,2024-04-27
0.7408009372645066,0.7549999999999999,0.8180000000000001,0.05877575183891092,102,0.9601742417106249,0.9777113549618319,0.05,0.05,2161292,2024-04-28
1.2901851532684967,1.29,1.362,0.02791351560699706,37,1.6631221223685826,1.663,0.05,0.05,2161292,2024-04-29
1.2410548229088174,1.239,1.3465,0.047024759934575,102,1.5998570789374529,1.5965,0.05,0.05,2161292,2024-04-30
,,,,0,,,0.05,0.05,2161292,2024-05-01
,,,,0,,,0.05,0.05,2161292,2024-05-02
,,,,0,,,0.05,0.05,2161292,2024-05-03
,,,,0,,,0.05,0.05,2161292,2024-05-04
,,,,0,,,0.05,0.05,2161292,2024-05-05
,,,,0,,,0.05,0.05,2161292,2024-05-06
,,,,0,,,0.05,0.05,2161292,2024-05-07
,,,,0,,,0.05,0.05,2161292,2024-05-08
,,,,0,,,0.05,0.05,2161292,2024-05-09
,,,,0,,,0.05,0.05,2161292,2024-05-10
,,,,0,,,0.05,0.05,2161292,2024-05-11
,,,,0,,,0.05,0.05,2161292,2024-05-12
,,,,0,,,0.05,0.05,2161292,2024-05-13
,,,,0,,,0.05,0.05,2161292,2024-05-14
,,,,0,,,0.05,0.05,2161292,2024-05-15
,,,,0,,,0.05,0.05,2161292,2024-05-16
,,,,0,,,0.05,0.05,2161292,2024-05-17
,,,,0,,,0.05,0.05,2161292,2024-05-18
,,,,0,,,0.05,0.05,2161292,2024-05-19
,,,,0,,,0.05,0.05,2161292,2024-05-20
,,,,0,,,0.05,0.05,2161292,2024-05-21
,,,,0,,,0.05,0.05,2161292,2024-05-22
,,,,0,,,0.05,0.05,2161292,2024-05-23
0.38849075562700963,0.396,0.42,0.024594912527233153,12,0.5127560289389066,0.523,0.05,0.05,2161292,2024-05-24
,,,,0,,,0.05,0.05,2161292,2024-05-25
0.241,0.241,0.241,0.0,1,0.319,0.319,0.05,0.05,2161292,2024-05-26
,,,,0,,,0.05,0.05,2161292,2024-05-27
,,,,0,,,0.05,0.05,2161292,2024-05-28
,,,,0,,,0.05,0.05,2161292,2024-05-29
,,,,0,,,0.05,0.05,2161292,2024-05-30
,,,,0,,,0.05,0.05,2161292,2024-05-31
,,,,0,,,0.05,0.05,2161292,2024-06-01
,,,,0,,,0.05,0.05,2161292,2024-06-02
,,,,0,,,0.05,0.05,2161292,2024-06-03
,,,,0,,,0.05,0.05,2161292,2024-06-04
,,,,0,,,0.05,0.05,2161292,2024-06-05
,,,,0,,,0.05,0.05,2161292,2024-06-06
,,,,0,,,0.05,0.05,2161292,2024-06-07
,,,,0,,,0.05,0.05,2161292,2024-06-08
,,,,0,,,0.05,0.05,2161292,2024-06-09
,,,,0,,,0.05,0.05,2161292,2024-06-10
,,,,0,,,0.05,0.05,2161292,2024-06-11
,,,,0,,,0.05,0.05,2161292,2024-06-12
,,,,0,,,0.05,0.05,2161292,2024-06-13
,,,,0,,,0.05,0.05,2161292,2024-06-14
,,,,0,,,0.05,0.05,2161292,2024-06-15
,,,,0,,,0.05,0.05,2161292,2024-06-16
,,,,0,,,0.05,0.05,2161292,2024-06-17
,,,,0,,,0.05,0.05,2161292,2024-06-18
,,,,0,,,0.05,0.05,2161292,2024-06-19
,,,,0,,,0.05,0.05,2161292,2024-06-20
,,,,0,,,0.05,0.05,2161292,2024-06-21
,,,,0,,,0.05,0.05,2161292,2024-06-22
,,,,0,,,0.05,0.05,2161292,2024-06-23
,,,,0,,,0.05,0.05,2161292,2024-06-24
,,,,0,,,0.05,0.05,2161292,2024-06-25
,,,,0,,,0.05,0.05,2161292,2024-06-26
,,,,0,,,0.05,0.05,2161292,2024-06-27
,,,,0,,,0.05,0.05,2161292,2024-06-28
,,,,0,,,0.05,0.05,2161292,2024-06-29
,,,,0,,,0.05,0.05,2161292,2024-06-30
,,,,0,,,0.05,0.05,2161292,2024-07-01
,,,,0,,,0.05,0.05,2161292,2024-07-02
,,,,0,,,0.05,0.05,2161292,2024-07-03
,,,,0,,,0.05,0.05,2161292,2024-07-04
0.33967929089444,0.342,0.371,0.02081465829649789,8,0.44855922643029805,0.451,0.05,0.05,2161292,2024-07-05
,,,,0,,,0.05,0.05,2161292,2024-07-06
,,,,0,,,0.05,0.05,2161292,2024-07-07
0.38495575221238937,0.38,0.4,0.009999999999999449,2,0.5079380530973452,0.501,0.05,0.05,2161292,2024-07-08
,,,,0,,,0.05,0.05,2161292,2024-07-09
,,,,0,,,0.05,0.05,2161292,2024-07-10
,,,,0,,,0.05,0.05,2161292,2024-07-11
,,,,0,,,0.05,0.05,2161292,2024-07-12
,,,,0,,,0.05,0.05,2161292,2024-07-13
,,,,0,,,0.05,0.05,2161292,2024-07-14
,,,,0,,,0.05,0.05,2161292,2024-07-15
0.37975713147410356,0.396,0.453,0.06580006712777128,27,0.5004908366533866,0.523,0.05,0.05,2161292,2024-07-16
,,,,0,,,0.05,0.05,2161292,2024-07-17
,,,,0,,,0.05,0.05,2161292,2024-07-18
,,,,0,,,0.05,0.05,2161292,2024-07-19
,,,,0,,,0.05,0.05,2161292,2024-07-20
,,,,0,,,0.05,0.05,2161292,2024-07-21
,,,,0,,,0.05,0.05,2161292,2024-07-22
,,,,0,,,0.05,0.05,2161292,2024-07-23
,,,,0,,,0.05,0.05,2161292,2024-07-24
,,,,0,,,0.05,0.05,2161292,2024-07-25
,,,,0,,,0.05,0.05,2161292,2024-07-26
,,,,0,,,0.05,0.05,2161292,2024-07-27
,,,,0,,,0.05,0.05,2161292,2024-07-28
,,,,0,,,0.05,0.05,2161292,2024-07-29
,,,,0,,,0.05,0.05,2161292,2024-07-30
,,,,0,,,0.05,0.05,2161292,2024-07-31
,,,,0,,,0.05,0.05,2161292,2024-08-01
,,,,0,,,0.05,0.05,2161292,2024-08-02
,,,,0,,,0.05,0.05,2161292,2024-08-03
0.14700000000000002,0.14700000000000002,0.28,0.133,2,0.196,0.196,0.05,0.05,2161292,2024-08-04
,,,,0,,,0.05,0.05,2161292,2024-08-05
0.368,0.368,0.368,0.0,1,0.486,0.486,0.05,0.05,2161292,2024-08-06
,,,,0,,,0.05,0.05,2161292,2024-08-07
,,,,0,,,0.05,0.05,2161292,2024-08-08
,,,,0,,,0.05,0.05,2161292,2024-08-09
0.2683465263157895,0.26,0.428,0.03863133240971551,80,0.3554513082706767,0.34450000000000003,0.05,0.05,2161292,2024-08-10
,,,,0,,,0.05,0.05,2161292,2024-08-11
,,,,0,,,0.05,0.05,2161292,2024-08-12
,,,,0,,,0.05,0.05,2161292,2024-08-13
,,,,0,,,0.05,0.05,2161292,2024-08-14
,,,,0,,,0.05,0.05,2161292,2024-08-15
,,,,0,,,0.05,0.05,2161292,2024-08-16
,,,,0,,,0.05,0.05,2161292,2024-08-17
,,,,0,,,0.05,0.05,2161292,2024-08-18
,,,,0,,,0.05,0.05,2161292,2024-08-19
,,,,0,,,0.05,0.05,2161292,2024-08-20
,,,,0,,,0.05,0.05,2161292,2024-08-21
,,,,0,,,0.05,0.05,2161292,2024-08-22
,,,,0,,,0.05,0.05,2161292,2024-08-23
,,,,0,,,0.05,0.05,2161292,2024-08-24
,,,,0,,,0.05,0.05,2161292,2024-08-25
,,,,0,,,0.05,0.05,2161292,2024-08-26
0.26379694229112843,0.258,0.314,0.02609666486017267,23,0.3496688199827735,0.342,0.05,0.05,2161292,2024-08-27
0.35577419354838713,0.389,0.398,0.06201763861999263,4,0.47025806451612906,0.514,0.05,0.05,2161292,2024-08-28
,,,,0,,,0.05,0.05,2161292,2024-08-29
0.17587032085561502,0.17500000000000002,0.201,0.014637948376229046,91,0.234377313862608,0.233,0.05,0.05,2161292,2024-08-30
0.3781956521739131,0.383,0.383,0.013000000000000095,2,0.49953260869565225,0.506,0.05,0.05,2161292,2024-08-31
,,,,0,,,0.05,0.05,2161292,2024-09-01
,,,,0,,,0.05,0.05,2161292,2024-09-02
,,,,0,,,0.05,0.05,2161292,2024-09-03
0.2097005104000878,0.20600000000000002,0.296,0.03868695175782085,88,0.278967345370726,0.2742714285714286,0.05,0.05,2161292,2024-09-04
,,,,0,,,0.05,0.05,2161292,2024-09-05
,,,,0,,,0.05,0.05,2161292,2024-09-06
,,,,0,,,0.05,0.05,2161292,2024-09-07
,,,,0,,,0.05,0.05,2161292,2024-09-08
,,,,0,,,0.05,0.05,2161292,2024-09-09
,,,,0,,,0.05,0.05,2161292,2024-09-10
,,,,0,,,0.05,0.05,2161292,2024-09-11
,,,,0,,,0.05,0.05,2161292,2024-09-12
,,,,0,,,0.05,0.05,2161292,2024-09-13
0.5517640043935353,0.556,0.659,0.04876598028680814,60,0.7217035148281812,0.729,0.05,0.05,2161292,2024-09-14
,,,,0,,,0.05,0.05,2161292,2024-09-15
0.42100000000000004,0.43000000000000005,0.457,0.036249137920783464,4,0.5539999999999999,0.5660000000000001,0.05,0.05,2161292,2024-09-16
,,,,0,,,0.05,0.05,2161292,2024-09-17
,,,,0,,,0.05,0.05,2161292,2024-09-18
0.4278571428571429,0.426,0.443,0.009249379460705073,7,0.5617142857142858,0.558,0.05,0.05,2161292,2024-09-19
,,,,0,,,0.05,0.05,2161292,2024-09-20
,,,,0,,,0.05,0.05,2161292,2024-09-21
,,,,0,,,0.05,0.05,2161292,2024-09-22
,,,,0,,,0.05,0.05,2161292,2024-09-23
0.28979423819843586,0.2837690217391304,0.421,0.038755654235504984,101,0.3837878780740601,0.3755380434782608,0.05,0.05,2161292,2024-09-24
,,,,0,,,0.05,0.05,2161292,2024-09-25
,,,,0,,,0.05,0.05,2161292,2024-09-26
0.4209466083150984,0.426,0.432,0.009156054463212854,12,0.5532183807439824,0.559,0.05,0.05,2161292,2024-09-27
,,,,0,,,0.05,0.05,2161292,2024-09-28
,,,,0,,,0.05,0.05,2161292,2024-09-29
,,,,0,,,0.05,0.05,2161292,2024-09-30
,,,,0,,,0.05,0.05,2161292,2024-10-01
0.2913204419889503,0.277,0.338,0.03845724899157456,5,0.38522099447513813,0.367,0.05,0.05,2161292,2024-10-02
0.19624776281085143,0.1975,0.2475,0.029521210175903777,102,0.26102477392614903,0.26211673151750975,0.05,0.05,2161292,2024-10-03
0.2486056715418109,0.26,0.328,0.059184885379963456,85,0.3298098693759071,0.34500000000000003,0.05,0.05,2161292,2024-10-04
0.30198556851311936,0.31150000000000005,0.455,0.0528031996190693,99,0.3989634353741495,0.4111666666666667,0.05,0.05,2161292,2024-10-05
0.3321094809721175,0.328,0.447,0.036321363818378236,102,0.43875009419743766,0.43333333333333335,0.05,0.05,2161292,2024-10-06
0.4409624380227375,0.445,0.47900000000000004,0.022724929323367362,91,0.5788970801823009,0.584,0.05,0.05,2161292,2024-10-07
0.4763033157498114,0.47900000000000004,0.577,0.04831371081812997,102,0.6252440420120574,0.6275,0.05,0.05,2161292,2024-10-08
,,,,0,,,0.05,0.05,2161292,2024-10-09
1.0643460264900664,1.075,1.162,0.10067268745791924,20,1.373204746136865,1.387,0.05,0.05,2161292,2024-10-10
0.6654488117001829,0.672,0.727,0.06012537920454043,7,0.8676435100548446,0.875,0.05,0.05,2161292,2024-10-11
1.5037367469879521,1.478,1.822,0.20204332241435471,11,1.9369656626506027,1.905,0.05,0.05,2161292,2024-10-12
,,,,0,,,0.05,0.05,2161292,2024-10-13
,,,,0,,,0.05,0.05,2161292,2024-10-14
,,,,0,,,0.05,0.05,2161292,2024-10-15
,,,,0,,,0.05,0.05,2161292,2024-10-16
,,,,0,,,0.05,0.05,2161292,2024-10-17
,,,,0,,,0.05,0.05,2161292,2024-10-18
,,,,0,,,0.05,0.05,2161292,2024-10-19
,,,,0,,,0.05,0.05,2161292,2024-10-20
,,,,0,,,0.05,0.05,2161292,2024-10-21
0.40084622302158285,0.41500000000000004,0.437,0.04242018649442877,6,0.5273426258992806,0.548,0.05,0.05,2161292,2024-10-22
0.2638877351462096,0.254,0.362,0.04166666619200192,53,0.3497225740361333,0.336,0.05,0.05,2161292,2024-10-23
,,,,0,,,0.05,0.05,2161292,2024-10-24
0.41600000000000004,0.41600000000000004,0.41600000000000004,0.0,1,0.549,0.549,0.05,0.05,2161292,2024-10-25
0.2293324963381462,0.226,0.271,0.022396213965757406,25,0.3047099811676084,0.3,0.05,0.05,2161292,2024-10-26
,,,,0,,,0.05,0.05,2161292,2024-10-27
,,,,0,,,0.05,0.05,2161292,2024-10-28
,,,,0,,,0.05,0.05,2161292,2024-10-29
0.3460517886994317,0.34,0.454,0.05646778732974256,65,0.4570991641591442,0.449,0.05,0.05,2161292,2024-10-30
0.5382035606631501,0.538340232858991,0.705,0.06260080835922056,102,0.7048337886209495,0.7063402328589908,0.05,0.05,2161292,2024-10-31
0.1850215236176642,0.182,0.258,0.026365371977390795,90,0.24662540423050414,0.243,0.05,0.05,2161292,2024-11-01
0.2140533157498116,0.215,0.258,0.019735759226180545,102,0.28469925113036926,0.28600000000000003,0.05,0.05,2161292,2024-11-02
,,,,0,,,0.05,0.05,2161292,2024-11-03
,,,,0,,,0.05,0.05,2161292,2024-11-04
,,,,0,,,0.05,0.05,2161292,2024-11-05
,,,,0,,,0.05,0.05,2161292,2024-11-06
0.5923389592123769,0.592,0.657,0.03193310528442204,87,0.7728242183273828,0.771,0.05,0.05,2161292,2024-11-07
0.6187059165025999,0.6221929347826087,0.842,0.06726104189077582,95,0.8055714069362409,0.8101581059390047,0.05,0.05,2161292,2024-11-08
0.5571628438206481,0.56,0.6285000000000001,0.045744490805580115,102,0.7288882818387337,0.7314941860465116,0.05,0.05,2161292,2024-11-09
0.3955371844385831,0.3942529411764706,0.5035000000000001,0.04388925988021962,102,0.5204844574227581,0.52,0.05,0.05,2161292,2024-11-10
0.5447722508733986,0.5385,0.743,0.05443400696362241,86,0.7136284589363947,0.7063333333333333,0.05,0.05,2161292,2024-11-11
,,,,0,,,0.05,0.05,2161292,2024-11-12
0.5827580110497239,0.66,0.794,0.1421141617277443,31,0.761129650092081,0.859,0.05,0.05,2161292,2024-11-13
,,,,0,,,0.05,0.05,2161292,2024-11-14
0.6464580806549421,0.654,0.753,0.0593151247462953,65,0.8422353699211644,0.851,0.05,0.05,2161292,2024-11-15
,,,,0,,,0.05,0.05,2161292,2024-11-16
0.46934543280726926,0.4345,0.675,0.07717441686849798,51,0.6162360114777619,0.5720000000000001,0.05,0.05,2161292,2024-11-17
,,,,0,,,0.05,0.05,2161292,2024-11-18
0.3377887151469479,0.3335,0.40800000000000003,0.02643020157992719,102,0.4461876648455162,0.44075499999999995,0.05,0.05,2161292,2024-11-19
0.42287419578343055,0.4232992125984253,0.52,0.025036439592556303,97,0.556186924675839,0.556083606557377,0.05,0.05,2161292,2024-11-20
0.5293364261492087,0.539,0.67,0.06347805658508977,102,0.6933592219291631,0.708,0.05,0.05,2161292,2024-11-21
0.36671064098959794,0.365,0.444,0.029550555827537912,69,0.48386442226595444,0.481,0.05,0.05,2161292,2024-11-22
,,,,0,,,0.05,0.05,2161292,2024-11-23
,,,,0,,,0.05,0.05,2161292,2024-11-24
,,,,0,,,0.05,0.05,2161292,2024-11-25
,,,,0,,,0.05,0.05,2161292,2024-11-26
,,,,0,,,0.05,0.05,2161292,2024-11-27
0.4395,0.4395,0.44,0.0005000000000071889,2,0.5765,0.5765,0.05,0.05,2161292,2024-11-28
0.2535654436699321,0.2425,0.384,0.046596483154919884,102,0.3363691126601355,0.32325000000000004,0.05,0.05,2161292,2024-11-29
0.6757323615297661,0.6789375,0.906,0.07686208311164539,102,0.8784366051243402,0.8825,0.05,0.05,2161292,2024-11-30
0.42457870441606405,0.42,0.535,0.04910439395786105,33,0.5586464071395598,0.552,0.05,0.05,2161292,2024-12-01
,,,,0,,,0.05,0.05,2161292,2024-12-02
,,,,0,,,0.05,0.05,2161292,2024-12-03
,,,,0,,,0.05,0.05,2161292,2024-12-04
,,,,0,,,0.05,0.05,2161292,2024-12-05
,,,,0,,,0.05,0.05,2161292,2024-12-06
,,,,0,,,0.05,0.05,2161292,2024-12-07
,,,,0,,,0.05,0.05,2161292,2024-12-08
,,,,0,,,0.05,0.05,2161292,2024-12-09
,,,,0,,,0.05,0.05,2161292,2024-12-10
,,,,0,,,0.05,0.05,2161292,2024-12-11
,,,,0,,,0.05,0.05,2161292,2024-12-12
,,,,0,,,0.05,0.05,2161292,2024-12-13
,,,,0,,,0.05,0.05,2161292,2024-12-14
,,,,0,,,0.05,0.05,2161292,2024-12-15
0.3999267371155322,0.395,0.47700000000000004,0.02646790248771105,83,0.5274046874077574,0.522,0.05,0.05,2161292,2024-12-16
,,,,0,,,0.05,0.05,2161292,2024-12-17
0.4075458035041445,0.418,0.458,0.036912396487054834,102,0.5362542388847021,0.55,0.05,0.05,2161292,2024-12-18
0.4402859363225319,0.43966666666666665,0.544,0.024411168194936415,102,0.5791976497739262,0.5778333333333333,0.05,0.05,2161292,2024-12-19
0.9081888187641294,0.90125,1.274,0.12302533874169884,102,1.1750929493217783,1.1671666666666667,0.05,0.05,2161292,2024-12-20
,,,,0,,,0.05,0.05,2161292,2024-12-21
1.189520064054257,1.202,1.417,0.1259965187664096,102,1.5334056612660134,1.5495,0.05,0.05,2161292,2024-12-22
0.7815125260960332,0.793,0.885,0.07020250408568585,47,1.0122456009543692,1.027,0.05,0.05,2161292,2024-12-23
,,,,0,,,0.05,0.05,2161292,2024-12-24
,,,,0,,,0.05,0.05,2161292,2024-12-25
,,,,0,,,0.05,0.05,2161292,2024-12-26
,,,,0,,,0.05,0.05,2161292,2024-12-27
0.40067149735424484,0.4005000000000001,0.461,0.022032858823902948,101,0.5282291319063736,0.5286089965397924,0.05,0.05,2161292,2024-12-28
0.7799125232397388,0.786800925925926,0.911,0.06133862581570446,101,1.0097488678075985,1.0150000000000003,0.05,0.05,2161292,2024-12-29
,,,,0,,,0.05,0.05,2161292,2024-12-30
,,,,0,,,0.05,0.05,2161292,2024-12-31
0.9371013564431045,0.93625,1.0505,0.05973228592908744,102,1.2085239261492078,1.2077499999999999,0.05,0.05,2161292,2025-01-01
0.7533892151927059,0.749,0.835,0.026653510811042138,83,0.9789388040498967,0.975,0.05,0.05,2161292,2025-01-02
0.6212533250703149,0.605,0.746,0.059120215513515,101,0.8100505792057965,0.7884763860369611,0.05,0.05,2161292,2025-01-03
0.9083604772385037,0.9200039138943248,1.002,0.05707904856834136,85,1.1714802212440631,1.186500982318271,0.05,0.05,2161292,2025-01-04
0.7801545779954784,0.77225,0.9550000000000001,0.045832283987155435,102,1.0104945129992464,1.0015,0.05,0.05,2161292,2025-01-05
0.82055121985682,0.8275964467005076,0.9865,0.05974959622731039,102,1.0602532969103238,1.0686742831541216,0.05,0.05,2161292,2025-01-06
,,,,0,,,0.05,0.05,2161292,2025-01-07
,,,,0,,,0.05,0.05,2161292,2025-01-08
,,,,0,,,0.05,0.05,2161292,2025-01-09
,,,,0,,,0.05,0.05,2161292,2025-01-10
0.43291279069767447,0.426,0.441,0.024580932086114865,3,0.5677616279069768,0.559,0.05,0.05,2161292,2025-01-11
0.3022131573831047,0.303,0.335,0.014255682719390862,98,0.39979286964129485,0.40049999999999997,0.05,0.05,2161292,2025-01-12
0.5283822266190522,0.5133333333333333,0.661,0.04695009558030941,100,0.6909915548692211,0.670375,0.05,0.05,2161292,2025-01-13
,,,,0,,,0.05,0.05,2161292,2025-01-14
,,,,0,,,0.05,0.05,2161292,2025-01-15
0.5627563364338796,0.5630000000000002,0.6815,0.03674283498931596,97,0.7357968157881786,0.739,0.05,0.05,2161292,2025-01-16
0.7319804929764114,0.7262228682170543,0.8170000000000001,0.03956843707317951,91,0.9499206997084546,0.9395,0.05,0.05,2161292,2025-01-17
,,,,0,,,0.05,0.05,2161292,2025-01-18
0.8763966979531832,0.87,1.106,0.09023047032535002,82,1.1307696483093974,1.122,0.05,0.05,2161292,2025-01-19
0.9273514364640885,0.917,1.004,0.04334320171989003,88,1.1958152486187839,1.183,0.05,0.05,2161292,2025-01-20
0.7315750518085908,0.7407504911591355,0.85,0.059861633195201505,102,0.9489761915975887,0.9595,0.05,0.05,2161292,2025-01-21
,,,,0,,,0.05,0.05,2161292,2025-01-22
,,,,0,,,0.05,0.05,2161292,2025-01-23
,,,,0,,,0.05,0.05,2161292,2025-01-24
,,,,0,,,0.05,0.05,2161292,2025-01-25
,,,,0,,,0.05,0.05,2161292,2025-01-26
0.3426684645286686,0.3435,0.3675,0.011258301928358139,99,0.452505976676385,0.453,0.05,0.05,2161292,2025-01-27
,,,,0,,,0.05,0.05,2161292,2025-01-28
0.5654621934604905,0.5650000000000001,0.601,0.021488005375094217,16,0.7394209809264305,0.741,0.05,0.05,2161292,2025-01-29
,,,,0,,,0.05,0.05,2161292,2025-01-30
0.526,0.526,0.526,0.0,1,0.6900000000000001,0.6900000000000001,0.05,0.05,2161292,2025-01-31
,,,,0,,,0.05,0.05,2161292,2025-02-01
,,,,0,,,0.05,0.05,2161292,2025-02-02
,,,,0,,,0.05,0.05,2161292,2025-02-03
0.4205809626978146,0.41300000000000003,0.488,0.022993565537600843,102,0.5538603051996986,0.545,0.05,0.05,2161292,2025-02-04
,,,,0,,,0.05,0.05,2161292,2025-02-05
,,,,0,,,0.05,0.05,2161292,2025-02-06
,,,,0,,,0.05,0.05,2161292,2025-02-07
,,,,0,,,0.05,0.05,2161292,2025-02-08
,,,,0,,,0.05,0.05,2161292,2025-02-09
,,,,0,,,0.05,0.05,2161292,2025-02-10
1.2278297872340425,1.169,1.452,0.13456772355294566,6,1.5825562310030394,1.506,0.05,0.05,2161292,2025-02-11
,,,,0,,,0.05,0.05,2161292,2025-02-12
,,,,0,,,0.05,0.05,2161292,2025-02-13
,,,,0,,,0.05,0.05,2161292,2025-02-14
,,,,0,,,0.05,0.05,2161292,2025-02-15
,,,,0,,,0.05,0.05,2161292,2025-02-16
,,,,0,,,0.05,0.05,2161292,2025-02-17
,,,,0,,,0.05,0.05,2161292,2025-02-18
,,,,0,,,0.05,0.05,2161292,2025-02-19
,,,,0,,,0.05,0.05,2161292,2025-02-20
,,,,0,,,0.05,0.05,2161292,2025-02-21
,,,,0,,,0.05,0.05,2161292,2025-02-22
,,,,0,,,0.05,0.05,2161292,2025-02-23
,,,,0,,,0.05,0.05,2161292,2025-02-24
