aod_mean,aod_median,aod_max,aod_std,aod_count,aod047_mean,aod047_median,fmf_mean,fmf_median,location_id,date
,,,,0,,,0.05,0.05,2161306,2024-02-06
,,,,0,,,0.05,0.05,2161306,2024-02-07
,,,,0,,,0.05,0.05,2161306,2024-02-08
,,,,0,,,0.05,0.05,2161306,2024-02-09
,,,,0,,,0.05,0.05,2161306,2024-02-10
0.3739024448362962,0.372,0.459,0.027398429205017238,105,0.4935697469379975,0.491,0.05,0.05,2161306,2024-02-11
0.4656272954138808,0.4655,0.501,0.02030912974887935,106,0.6117527074112435,0.6108342070773264,0.05,0.05,2161306,2024-02-12
0.7639877167630059,0.762,0.789,0.01610799353182177,13,0.9911965317919075,0.992,0.05,0.05,2161306,2024-02-13
,,,,0,,,0.05,0.05,2161306,2024-02-14
,,,,0,,,0.05,0.05,2161306,2024-02-15
,,,,0,,,0.05,0.05,2161306,2024-02-16
,,,,0,,,0.05,0.05,2161306,2024-02-17
,,,,0,,,0.05,0.05,2161306,2024-02-18
,,,,0,,,0.05,0.05,2161306,2024-02-19
,,,,0,,,0.05,0.05,2161306,2024-02-20
,,,,0,,,0.05,0.05,2161306,2024-02-21
,,,,0,,,0.05,0.05,2161306,2024-02-22
,,,,0,,,0.05,0.05,2161306,2024-02-23
,,,,0,,,0.05,0.05,2161306,2024-02-24
,,,,0,,,0.05,0.05,2161306,2024-02-25
,,,,0,,,0.05,0.05,2161306,2024-02-26
,,,,0,,,0.05,0.05,2161306,2024-02-27
,,,,0,,,0.05,0.05,2161306,2024-02-28
,,,,0,,,0.05,0.05,2161306,2024-02-29
,,,,0,,,0.05,0.05,2161306,2024-03-01
,,,,0,,,0.05,0.05,2161306,2024-03-02
,,,,0,,,0.05,0.05,2161306,2024-03-03
,,,,0,,,0.05,0.05,2161306,2024-03-04
0.4730818815331011,0.47600000000000003,0.6940000000000001,0.06370614665875986,106,0.6210590921932385,0.6255029354207436,0.05,0.05,2161306,2024-03-05
1.1176352904139775,1.11,1.243,0.05394672268904613,30,1.4408364552180075,1.431,0.05,0.05,2161306,2024-03-06
,,,,0,,,0.05,0.05,2161306,2024-03-07
,,,,0,,,0.05,0.05,2161306,2024-03-08
,,,,0,,,0.05,0.05,2161306,2024-03-09
,,,,0,,,0.05,0.05,2161306,2024-03-10
,,,,0,,,0.05,0.05,2161306,2024-03-11
1.0490167316439245,1.053,1.113,0.03444028748311992,54,1.3527947530864202,1.358,0.05,0.05,2161306,2024-03-12
,,,,0,,,0.05,0.05,2161306,2024-03-13
