location_id,date,hcho_mean
2539,2022-07-03,0.0003188353755489362
7441,2022-07-03,0.000318673065926468
307169,2022-07-03,0.00034415440104842776
1285357,2022-07-03,0.00035428413603982904
2161290,2022-07-03,0.0004112588351681372
2161291,2022-07-03,0.00038915769347430744
2161292,2022-07-03,0.0003030642328240497
2161293,2022-07-03,0.0003932348963635831
2161294,2022-07-03,0.0003559520866306314
2161295,2022-07-03,0.000375429772589191
2161296,2022-07-03,0.00035061495903391117
2161298,2022-07-03,0.00035294038842060123
2161299,2022-07-03,0.00034753140196737057
2161300,2022-07-03,0.00035663057013591025
2161301,2022-07-03,0.000315932402462076
2161303,2022-07-03,0.0003421256355488594
2161304,2022-07-03,0.00034248421345184777
2161306,2022-07-03,0.0004075316898737394
2161307,2022-07-03,0.0003504856626471543
2161308,2022-07-03,0.000373608523598024
2161309,2022-07-03,0.00032142276161076585
2161313,2022-07-03,0.0003669543440982189
2161314,2022-07-03,0.0003691405143102552
2161315,2022-07-03,0.000366545141760109
2161316,2022-07-03,0.00030956463944719655
2161318,2022-07-03,0.00031275962468997495
2161320,2022-07-03,0.00037799819531407714
2161321,2022-07-03,0.000369375055443734
2161322,2022-07-03,0.000338302306868245
4946811,2022-07-03,0.00031931835785957245
4946812,2022-07-03,0.0003099145597273007
4946813,2022-07-03,0.0003523500806301517
6123215,2022-07-03,0.00034664219386542695
18,2022-07-04,0.00046204935762098834
2539,2022-07-04,0.0004102863889499918
7441,2022-07-04,0.0004106894268759318
307169,2022-07-04,0.0004052768413723242
1285357,2022-07-04,0.00046192493331935003
2161290,2022-07-04,0.0003840473229791727
2161291,2022-07-04,0.00041991777923064644
2161292,2022-07-04,0.00042722079795739435
2161293,2022-07-04,0.00046301049672437975
2161294,2022-07-04,0.000416188777586029
2161295,2022-07-04,0.00043270697509038315
2161296,2022-07-04,0.0004110488776346121
2161298,2022-07-04,0.00041111668956429244
2161299,2022-07-04,0.0004048186987546681
2161300,2022-07-04,0.0004111741317728802
2161301,2022-07-04,0.00035552634747028616
2161303,2022-07-04,0.0003771024562401533
2161304,2022-07-04,0.00040755696934318515
2161306,2022-07-04,0.00036959364164664503
2161307,2022-07-04,0.00043717822061545725
2161308,2022-07-04,0.0004655395711067436
2161309,2022-07-04,0.000469940096633059
2161313,2022-07-04,0.0003610012259079774
2161314,2022-07-04,0.000471750915572823
2161315,2022-07-04,0.0004248134541268518
2161316,2022-07-04,0.00041273929197575186
2161318,2022-07-04,0.00037978302095349005
2161320,2022-07-04,0.0004126248684077512
2161321,2022-07-04,0.0004002976948551857
2161322,2022-07-04,0.0005033093978855926
4946811,2022-07-04,0.00039584836027922206
4946812,2022-07-04,0.000412647274458404
4946813,2022-07-04,0.0003763479194351424
6123215,2022-07-04,0.0005415569603795296
18,2022-07-02,0.0002714440649150514
2539,2022-07-02,0.0002944830135763177
7441,2022-07-02,0.00029414537474233536
307169,2022-07-02,0.00029821824679614986
1285357,2022-07-02,0.0002712790579819739
2161290,2022-07-02,-3.7083286156822743e-06
2161291,2022-07-02,0.0001583026404190887
2161292,2022-07-02,0.00024294026546181404
2161293,2022-07-02,0.0002027792317494464
2161294,2022-07-02,0.00029729129021922055
2161295,2022-07-02,0.0003172177102417169
2161296,2022-07-02,0.0002922577933424625
2161298,2022-07-02,0.0002946304192989125
2161299,2022-07-02,0.00029120592583318925
2161300,2022-07-02,0.00029910148299402387
2161301,2022-07-02,0.00029414395850275825
2161303,2022-07-02,0.00031382425164767355
2161304,2022-07-02,0.0002962725630370526
2161306,2022-07-02,0.00012583113704779837
2161307,2022-07-02,0.00016014554518576095
2161308,2022-07-02,0.00022568678984191941
2161309,2022-07-02,0.00022740813177032663
2161313,2022-07-02,0.0003420610392981027
2161314,2022-07-02,0.0002706024963523823
2161315,2022-07-02,3.609281724209834e-05
2161316,2022-07-02,0.0002861672865020523
2161318,2022-07-02,0.0002954679624049426
2161320,2022-07-02,0.00023457246834700197
2161321,2022-07-02,0.00017465631940171816
2161322,2022-07-02,0.00016838174878895963
4946811,2022-07-02,0.0002546786956912173
4946812,2022-07-02,0.0002155102513753393
4946813,2022-07-02,0.0003180568932540363
6123215,2022-07-02,0.00027954417782892553
18,2022-06-29,
2539,2022-06-29,
7441,2022-06-29,
307169,2022-06-29,
1285357,2022-06-29,
2161290,2022-06-29,
2161291,2022-06-29,
2161292,2022-06-29,
2161293,2022-06-29,
2161294,2022-06-29,
2161295,2022-06-29,
2161296,2022-06-29,
2161298,2022-06-29,
2161299,2022-06-29,
2161300,2022-06-29,
2161301,2022-06-29,
2161303,2022-06-29,
2161304,2022-06-29,
2161306,2022-06-29,
2161307,2022-06-29,
2161308,2022-06-29,
2161309,2022-06-29,
2161313,2022-06-29,
2161314,2022-06-29,
2161315,2022-06-29,
2161316,2022-06-29,
2161318,2022-06-29,
2161320,2022-06-29,
2161321,2022-06-29,
2161322,2022-06-29,
4946811,2022-06-29,
4946812,2022-06-29,
4946813,2022-06-29,
6123215,2022-06-29,
18,2022-07-05,
2539,2022-07-05,
7441,2022-07-05,
307169,2022-07-05,
1285357,2022-07-05,
2161290,2022-07-05,
2161291,2022-07-05,
2161292,2022-07-05,
2161293,2022-07-05,
2161294,2022-07-05,
2161295,2022-07-05,
2161296,2022-07-05,
2161298,2022-07-05,
2161299,2022-07-05,
2161300,2022-07-05,
2161301,2022-07-05,
2161303,2022-07-05,
2161304,2022-07-05,
2161306,2022-07-05,
2161307,2022-07-05,
2161308,2022-07-05,
2161309,2022-07-05,4.960504287759584e-05
2161313,2022-07-05,
2161314,2022-07-05,
2161315,2022-07-05,
2161316,2022-07-05,
2161318,2022-07-05,
2161320,2022-07-05,
2161321,2022-07-05,
2161322,2022-07-05,
4946811,2022-07-05,
4946812,2022-07-05,
4946813,2022-07-05,
6123215,2022-07-05,-5.251938464121432e-05
18,2022-07-07,
2539,2022-07-07,
7441,2022-07-07,
307169,2022-07-07,
1285357,2022-07-07,
2161290,2022-07-07,
2161291,2022-07-07,
2161292,2022-07-07,
2161293,2022-07-07,
2161294,2022-07-07,
2161295,2022-07-07,
2161296,2022-07-07,
2161298,2022-07-07,
2161299,2022-07-07,
2161300,2022-07-07,
2161301,2022-07-07,
2161303,2022-07-07,
2161304,2022-07-07,
2161306,2022-07-07,
2161307,2022-07-07,
2161308,2022-07-07,
2161309,2022-07-07,
2161313,2022-07-07,
2161314,2022-07-07,
2161315,2022-07-07,
2161316,2022-07-07,
2161318,2022-07-07,
2161320,2022-07-07,
2161321,2022-07-07,
2161322,2022-07-07,
4946811,2022-07-07,
4946812,2022-07-07,
4946813,2022-07-07,
6123215,2022-07-07,
18,2022-07-08,
2539,2022-07-08,
7441,2022-07-08,
307169,2022-07-08,
1285357,2022-07-08,
2161290,2022-07-08,
2161291,2022-07-08,
2161292,2022-07-08,
2161293,2022-07-08,
2161294,2022-07-08,
2161295,2022-07-08,
2161296,2022-07-08,
2161298,2022-07-08,
2161299,2022-07-08,
2161300,2022-07-08,
2161301,2022-07-08,
2161303,2022-07-08,
2161304,2022-07-08,
2161306,2022-07-08,
2161307,2022-07-08,
2161308,2022-07-08,
2161309,2022-07-08,
2161313,2022-07-08,
2161314,2022-07-08,
2161315,2022-07-08,
2161316,2022-07-08,
2161318,2022-07-08,
2161320,2022-07-08,
2161321,2022-07-08,
2161322,2022-07-08,
4946811,2022-07-08,
4946812,2022-07-08,
4946813,2022-07-08,
6123215,2022-07-08,
18,2022-07-06,
2539,2022-07-06,
7441,2022-07-06,
307169,2022-07-06,
1285357,2022-07-06,
2161290,2022-07-06,
2161291,2022-07-06,
2161292,2022-07-06,
2161293,2022-07-06,
2161294,2022-07-06,
2161295,2022-07-06,
2161296,2022-07-06,
2161298,2022-07-06,
2161299,2022-07-06,
2161300,2022-07-06,
2161301,2022-07-06,
2161303,2022-07-06,
2161304,2022-07-06,
2161306,2022-07-06,
2161307,2022-07-06,
2161308,2022-07-06,
2161309,2022-07-06,
2161313,2022-07-06,
2161314,2022-07-06,
2161315,2022-07-06,
2161316,2022-07-06,
2161318,2022-07-06,
2161320,2022-07-06,
2161321,2022-07-06,
2161322,2022-07-06,
4946811,2022-07-06,
4946812,2022-07-06,
4946813,2022-07-06,
6123215,2022-07-06,
18,2022-07-10,
2539,2022-07-10,
7441,2022-07-10,
307169,2022-07-10,
1285357,2022-07-10,
2161290,2022-07-10,
2161291,2022-07-10,
2161292,2022-07-10,
2161293,2022-07-10,
2161294,2022-07-10,
2161295,2022-07-10,
2161296,2022-07-10,
2161298,2022-07-10,
2161299,2022-07-10,
2161300,2022-07-10,
2161301,2022-07-10,
2161303,2022-07-10,
2161304,2022-07-10,
2161306,2022-07-10,
2161307,2022-07-10,
2161308,2022-07-10,
2161309,2022-07-10,
2161313,2022-07-10,
2161314,2022-07-10,
2161315,2022-07-10,
2161316,2022-07-10,
2161318,2022-07-10,0.00012619076070574678
2161320,2022-07-10,0.00028288760532424527
2161321,2022-07-10,
2161322,2022-07-10,
4946811,2022-07-10,0.00031474867745711585
4946812,2022-07-10,
4946813,2022-07-10,
6123215,2022-07-10,0.00026189775470817923
18,2022-06-28,0.0003950788995732616
2539,2022-06-28,0.0003622726255850986
7441,2022-06-28,0.0003622726255850986
307169,2022-06-28,0.0003622726255850986
1285357,2022-06-28,0.00039497112068972144
2161290,2022-06-28,0.00025258505336370353
2161291,2022-06-28,0.00037329591671380566
2161292,2022-06-28,0.0003061712355642399
2161293,2022-06-28,0.0002179741474847993
2161294,2022-06-28,
2161295,2022-06-28,
2161296,2022-06-28,0.0003654591835777159
2161298,2022-06-28,0.0003654591835777159
2161299,2022-06-28,0.0003769140645685856
2161300,2022-06-28,
2161301,2022-06-28,0.00026805233415695597
2161303,2022-06-28,
2161304,2022-06-28,0.00036363598881131984
2161306,2022-06-28,0.00038557417432307596
2161307,2022-06-28,0.0003359355265797813
2161308,2022-06-28,0.00040214427312954
2161309,2022-06-28,0.00024696235421387263
2161313,2022-06-28,
2161314,2022-06-28,0.0004007094342181915
2161315,2022-06-28,0.0002840573991578285
2161316,2022-06-28,0.0003622726255850986
2161318,2022-06-28,0.000399072547593792
2161320,2022-06-28,0.00036504506445008653
2161321,2022-06-28,0.00028558523016658976
2161322,2022-06-28,0.00037602742568287813
4946811,2022-06-28,0.00044985305168746806
4946812,2022-06-28,0.00029137891779492314
4946813,2022-06-28,
6123215,2022-06-28,
18,2022-07-11,0.0003195605686416756
2539,2022-07-11,0.00032451690505416975
7441,2022-07-11,0.00032451690505805065
307169,2022-07-11,0.00032451690514039217
1285357,2022-07-11,0.0003197070090235186
2161290,2022-07-11,0.0001810467699598078
2161291,2022-07-11,0.0002830827462529848
2161292,2022-07-11,0.0003245169042813063
2161293,2022-07-11,
2161294,2022-07-11,0.00032451690571724465
2161295,2022-07-11,0.0003245169046507384
2161296,2022-07-11,0.0003245169060316387
2161298,2022-07-11,0.0003245169058841278
2161299,2022-07-11,0.00032451690598388785
2161300,2022-07-11,0.00032451690552122474
2161301,2022-07-11,0.00032451690098186307
2161303,2022-07-11,0.00032451690382181487
2161304,2022-07-11,0.00032451690527801017
2161306,2022-07-11,0.00022493075432675717
2161307,2022-07-11,0.00031069603727032106
2161308,2022-07-11,0.00029416146511027585
2161309,2022-07-11,
2161313,2022-07-11,
2161314,2022-07-11,0.00030287610515950094
2161315,2022-07-11,0.0003197945314290485
2161316,2022-07-11,0.00032451690498464886
2161318,2022-07-11,0.00031614075879421444
2161320,2022-07-11,6.05057088502464e-05
2161321,2022-07-11,
2161322,2022-07-11,0.00016578528912827067
4946811,2022-07-11,0.0002799382057109082
4946812,2022-07-11,0.000324516903408769
4946813,2022-07-11,0.0003245169032416183
6123215,2022-07-11,
18,2022-06-30,
2539,2022-06-30,
7441,2022-06-30,
307169,2022-06-30,
1285357,2022-06-30,
2161290,2022-06-30,
2161291,2022-06-30,
2161292,2022-06-30,
2161293,2022-06-30,
2161294,2022-06-30,
2161295,2022-06-30,
2161296,2022-06-30,
2161298,2022-06-30,
2161299,2022-06-30,
2161300,2022-06-30,
2161301,2022-06-30,
2161303,2022-06-30,
2161304,2022-06-30,
2161306,2022-06-30,
2161307,2022-06-30,
2161308,2022-06-30,
2161309,2022-06-30,
2161313,2022-06-30,
2161314,2022-06-30,
2161315,2022-06-30,
2161316,2022-06-30,
2161318,2022-06-30,
2161320,2022-06-30,
2161321,2022-06-30,
2161322,2022-06-30,
4946811,2022-06-30,
4946812,2022-06-30,
4946813,2022-06-30,
6123215,2022-06-30,
18,2022-07-15,0.0001262625814494243
2539,2022-07-15,0.00011119897909941527
7441,2022-07-15,0.00011112830362626656
307169,2022-07-15,0.0001228389262949745
1285357,2022-07-15,0.00012608774350843073
2161290,2022-07-15,0.00020107724226936616
2161291,2022-07-15,0.00022497950561760745
2161292,2022-07-15,0.00010793232134679147
2161293,2022-07-15,0.00018443249909977878
2161294,2022-07-15,0.0001362347976177781
2161295,2022-07-15,0.0001382773828305322
2161296,2022-07-15,0.00013645852887417097
2161298,2022-07-15,0.00013470939439342019
2161299,2022-07-15,0.00013618329493079152
2161300,2022-07-15,0.00013344430559696045
2161301,2022-07-15,0.00010910350746453397
2161303,2022-07-15,0.00011570840139104635
2161304,2022-07-15,0.0001240580701638097
2161306,2022-07-15,0.00024628819857365285
2161307,2022-07-15,0.0002013969633736721
2161308,2022-07-15,0.00016518340901054834
2161309,2022-07-15,
2161313,2022-07-15,0.00011241548060099952
2161314,2022-07-15,0.0001367157195957176
2161315,2022-07-15,0.00022507580866547305
2161316,2022-07-15,0.0001095410726443629
2161318,2022-07-15,0.00015100115685214903
2161320,2022-07-15,0.00020929204987031868
2161321,2022-07-15,0.00019590133880101603
2161322,2022-07-15,0.00015391240914229461
4946811,2022-07-15,0.00014529948242955412
4946812,2022-07-15,0.00010910350649163405
4946813,2022-07-15,0.00011839992758351595
6123215,2022-07-15,0.00012223870651920403
18,2022-07-14,
2539,2022-07-14,
7441,2022-07-14,
307169,2022-07-14,
1285357,2022-07-14,
2161290,2022-07-14,
2161291,2022-07-14,
2161292,2022-07-14,
2161293,2022-07-14,
2161294,2022-07-14,
2161295,2022-07-14,
2161296,2022-07-14,
2161298,2022-07-14,
2161299,2022-07-14,
2161300,2022-07-14,
2161301,2022-07-14,
2161303,2022-07-14,
2161304,2022-07-14,
2161306,2022-07-14,
2161307,2022-07-14,
2161308,2022-07-14,
2161309,2022-07-14,
2161313,2022-07-14,
2161314,2022-07-14,
2161315,2022-07-14,
2161316,2022-07-14,
2161318,2022-07-14,
2161320,2022-07-14,
2161321,2022-07-14,
2161322,2022-07-14,
4946811,2022-07-14,
4946812,2022-07-14,
4946813,2022-07-14,
6123215,2022-07-14,
18,2022-07-09,
2539,2022-07-09,
7441,2022-07-09,
307169,2022-07-09,
1285357,2022-07-09,
2161290,2022-07-09,
2161291,2022-07-09,
2161292,2022-07-09,
2161293,2022-07-09,
2161294,2022-07-09,
2161295,2022-07-09,
2161296,2022-07-09,
2161298,2022-07-09,
2161299,2022-07-09,
2161300,2022-07-09,
2161301,2022-07-09,
2161303,2022-07-09,
2161304,2022-07-09,
2161306,2022-07-09,
2161307,2022-07-09,
2161308,2022-07-09,
2161309,2022-07-09,
2161313,2022-07-09,
2161314,2022-07-09,
2161315,2022-07-09,
2161316,2022-07-09,
2161318,2022-07-09,
2161320,2022-07-09,
2161321,2022-07-09,
2161322,2022-07-09,
4946811,2022-07-09,
4946812,2022-07-09,
4946813,2022-07-09,
6123215,2022-07-09,
18,2022-07-20,
2539,2022-07-20,
7441,2022-07-20,
307169,2022-07-20,
1285357,2022-07-20,
2161290,2022-07-20,
2161291,2022-07-20,
2161292,2022-07-20,
2161293,2022-07-20,
2161294,2022-07-20,
2161295,2022-07-20,
2161296,2022-07-20,
2161298,2022-07-20,
2161299,2022-07-20,
2161300,2022-07-20,
2161301,2022-07-20,
2161303,2022-07-20,
2161304,2022-07-20,
2161306,2022-07-20,
2161307,2022-07-20,
2161308,2022-07-20,
2161309,2022-07-20,
2161313,2022-07-20,
2161314,2022-07-20,
2161315,2022-07-20,
2161316,2022-07-20,
2161318,2022-07-20,
2161320,2022-07-20,
2161321,2022-07-20,
2161322,2022-07-20,
4946811,2022-07-20,
4946812,2022-07-20,
4946813,2022-07-20,
6123215,2022-07-20,
18,2022-07-13,8.475743844832153e-05
2539,2022-07-13,
7441,2022-07-13,
307169,2022-07-13,
1285357,2022-07-13,8.475743844832153e-05
2161290,2022-07-13,
2161291,2022-07-13,
2161292,2022-07-13,
2161293,2022-07-13,0.00027417305055035704
2161294,2022-07-13,
2161295,2022-07-13,
2161296,2022-07-13,8.475743955654943e-05
2161298,2022-07-13,8.475743924594768e-05
2161299,2022-07-13,8.475743946234657e-05
2161300,2022-07-13,
2161301,2022-07-13,
2161303,2022-07-13,
2161304,2022-07-13,8.475743837090817e-05
2161306,2022-07-13,
2161307,2022-07-13,
2161308,2022-07-13,
2161309,2022-07-13,
2161313,2022-07-13,
2161314,2022-07-13,8.475743882795617e-05
2161315,2022-07-13,
2161316,2022-07-13,
2161318,2022-07-13,8.475744067689931e-05
2161320,2022-07-13,5.4785091821980064e-05
2161321,2022-07-13,
2161322,2022-07-13,9.761652161829472e-05
4946811,2022-07-13,8.47574400455059e-05
4946812,2022-07-13,
4946813,2022-07-13,
6123215,2022-07-13,
18,2022-07-16,0.00024119738726776033
2539,2022-07-16,0.00015688395073159558
7441,2022-07-16,0.00015722284399781187
307169,2022-07-16,0.0001700174914691024
1285357,2022-07-16,0.00024077132456461745
2161290,2022-07-16,0.00014382037103339787
2161291,2022-07-16,0.00026680558319845134
2161292,2022-07-16,0.00014135084596833973
2161293,2022-07-16,0.00018150430007189184
2161294,2022-07-16,0.00017666872261493493
2161295,2022-07-16,0.00015548884197142817
2161296,2022-07-16,0.0001833649971366067
2161298,2022-07-16,0.0001794112607617718
2161299,2022-07-16,0.0001875284084729349
2161300,2022-07-16,0.00017305049749186227
2161301,2022-07-16,0.00011200893352378546
2161303,2022-07-16,0.00013995117400231896
2161304,2022-07-16,0.000178443063977724
2161306,2022-07-16,0.0002770093016289872
2161307,2022-07-16,0.00020854255733695045
2161308,2022-07-16,0.0002744257370629474
2161309,2022-07-16,0.00011701533977678054
2161313,2022-07-16,0.00011363887146980558
2161314,2022-07-16,0.00026080383957668513
2161315,2022-07-16,0.00015152994205765245
2161316,2022-07-16,0.00015206347587567797
2161318,2022-07-16,0.00022001002708354258
2161320,2022-07-16,0.00019584784921829174
2161321,2022-07-16,8.802700403879765e-05
2161322,2022-07-16,0.0002804580077265893
4946811,2022-07-16,0.00019131199635316246
4946812,2022-07-16,0.0001117856952056963
4946813,2022-07-16,0.0001389811398506483
6123215,2022-07-16,6.679168183288074e-05
18,2022-07-23,7.464253038957035e-05
2539,2022-07-23,4.67577134092523e-05
7441,2022-07-23,4.682005247429106e-05
307169,2022-07-23,2.6630022334920545e-05
1285357,2022-07-23,7.438648829044099e-05
2161290,2022-07-23,0.00010826990363522927
2161291,2022-07-23,8.833768420914575e-05
2161292,2022-07-23,7.275186852863853e-05
2161293,2022-07-23,0.00015724321346307114
2161294,2022-07-23,5.3836111087662265e-06
2161295,2022-07-23,2.938626915203325e-05
2161296,2022-07-23,3.1074372808924926e-06
2161298,2022-07-23,6.068686950327249e-06
2161299,2022-07-23,9.568362152651264e-06
2161300,2022-07-23,1.0969057050278983e-05
2161301,2022-07-23,0.00011550808916710322
2161303,2022-07-23,6.166576677754859e-05
2161304,2022-07-23,2.521860267003286e-05
2161306,2022-07-23,0.00011643195712072667
2161307,2022-07-23,8.31779722762326e-05
2161308,2022-07-23,9.724110984392721e-05
2161309,2022-07-23,0.000221528871573921
2161313,2022-07-23,0.0001192008125989821
2161314,2022-07-23,9.469819918095955e-05
2161315,2022-07-23,0.00010477765960145037
2161316,2022-07-23,5.2685367704691586e-05
2161318,2022-07-23,4.9530876099454636e-05
2161320,2022-07-23,5.743788210139005e-05
2161321,2022-07-23,0.00019482805069731966
2161322,2022-07-23,0.0002868801029687465
4946811,2022-07-23,3.0069031057336603e-05
4946812,2022-07-23,0.00010413535354590539
4946813,2022-07-23,6.392576963402629e-05
6123215,2022-07-23,5.7284692697161596e-05
18,2022-07-17,
2539,2022-07-17,
7441,2022-07-17,
307169,2022-07-17,
1285357,2022-07-17,
2161290,2022-07-17,
2161291,2022-07-17,
2161292,2022-07-17,
2161293,2022-07-17,
2161294,2022-07-17,
2161295,2022-07-17,
2161296,2022-07-17,
2161298,2022-07-17,
2161299,2022-07-17,
2161300,2022-07-17,
2161301,2022-07-17,
2161303,2022-07-17,
2161304,2022-07-17,
2161306,2022-07-17,
2161307,2022-07-17,
2161308,2022-07-17,
2161309,2022-07-17,
2161313,2022-07-17,
2161314,2022-07-17,
2161315,2022-07-17,
2161316,2022-07-17,
2161318,2022-07-17,
2161320,2022-07-17,
2161321,2022-07-17,
2161322,2022-07-17,
4946811,2022-07-17,
4946812,2022-07-17,
4946813,2022-07-17,
6123215,2022-07-17,
18,2022-07-19,
2539,2022-07-19,
7441,2022-07-19,
307169,2022-07-19,
1285357,2022-07-19,
2161290,2022-07-19,
2161291,2022-07-19,
2161292,2022-07-19,
2161293,2022-07-19,
2161294,2022-07-19,
2161295,2022-07-19,
2161296,2022-07-19,
2161298,2022-07-19,
2161299,2022-07-19,
2161300,2022-07-19,
2161301,2022-07-19,
2161303,2022-07-19,
2161304,2022-07-19,
2161306,2022-07-19,
2161307,2022-07-19,
2161308,2022-07-19,
2161309,2022-07-19,
2161313,2022-07-19,
2161314,2022-07-19,
2161315,2022-07-19,
2161316,2022-07-19,
2161318,2022-07-19,
2161320,2022-07-19,
2161321,2022-07-19,
2161322,2022-07-19,
4946811,2022-07-19,
4946812,2022-07-19,
4946813,2022-07-19,
6123215,2022-07-19,
18,2022-07-12,
2539,2022-07-12,
7441,2022-07-12,
307169,2022-07-12,
1285357,2022-07-12,
2161290,2022-07-12,
2161291,2022-07-12,
2161292,2022-07-12,
2161293,2022-07-12,0.00024100749480570385
2161294,2022-07-12,
2161295,2022-07-12,
2161296,2022-07-12,
2161298,2022-07-12,
2161299,2022-07-12,
2161300,2022-07-12,
2161301,2022-07-12,5.2427817897766175e-05
2161303,2022-07-12,
2161304,2022-07-12,
2161306,2022-07-12,
2161307,2022-07-12,
2161308,2022-07-12,
2161309,2022-07-12,6.073208851699983e-05
2161313,2022-07-12,5.242781818185315e-05
2161314,2022-07-12,
2161315,2022-07-12,
2161316,2022-07-12,
2161318,2022-07-12,
2161320,2022-07-12,
2161321,2022-07-12,5.242781824497286e-05
2161322,2022-07-12,
4946811,2022-07-12,
4946812,2022-07-12,
4946813,2022-07-12,
6123215,2022-07-12,5.2427818450869745e-05
18,2022-07-24,9.827070813201642e-05
2539,2022-07-24,8.706983496282696e-05
7441,2022-07-24,8.721597918301066e-05
307169,2022-07-24,9.042066408863618e-05
1285357,2022-07-24,9.821730532981772e-05
2161290,2022-07-24,0.00013380607265820344
2161291,2022-07-24,0.00011266182389779902
2161292,2022-07-24,0.00011064981378997913
2161293,2022-07-24,0.00015450043333959962
2161294,2022-07-24,9.111726379866599e-05
2161295,2022-07-24,6.824488385271624e-05
2161296,2022-07-24,0.0001023256903188613
2161298,2022-07-24,9.697976682964349e-05
2161299,2022-07-24,0.00010769174701181678
2161300,2022-07-24,8.839983692551403e-05
2161301,2022-07-24,9.845191543880337e-05
2161303,2022-07-24,7.438648665096478e-05
2161304,2022-07-24,9.487311949099576e-05
2161306,2022-07-24,0.00012672563408453496
2161307,2022-07-24,0.00012346268970129477
2161308,2022-07-24,9.987369444510385e-05
2161309,2022-07-24,0.00013546855475935155
2161313,2022-07-24,7.464594405261638e-05
2161314,2022-07-24,0.00010011888504630701
2161315,2022-07-24,0.00014542536168213313
2161316,2022-07-24,8.993634852430199e-05
2161318,2022-07-24,0.000127686750784237
2161320,2022-07-24,6.413690192295201e-05
2161321,2022-07-24,0.0001813591267656527
2161322,2022-07-24,0.00011362498882363993
4946811,2022-07-24,0.00014099397161645763
4946812,2022-07-24,0.00013186048053431303
4946813,2022-07-24,7.055963964655556e-05
6123215,2022-07-24,0.00012616593724230747
18,2022-07-22,
2539,2022-07-22,
7441,2022-07-22,
307169,2022-07-22,
1285357,2022-07-22,
2161290,2022-07-22,-0.0001009494652157109
2161291,2022-07-22,-0.00013168716100645382
2161292,2022-07-22,-0.00013168716053755427
2161293,2022-07-22,-5.1369964372720564e-05
2161294,2022-07-22,
2161295,2022-07-22,
2161296,2022-07-22,
2161298,2022-07-22,
2161299,2022-07-22,
2161300,2022-07-22,
2161301,2022-07-22,-0.00013168716852747053
2161303,2022-07-22,
2161304,2022-07-22,
2161306,2022-07-22,-0.00012956836141628507
2161307,2022-07-22,-0.00013168716202464824
2161308,2022-07-22,-0.00013168715734656464
2161309,2022-07-22,1.0943093994636427e-05
2161313,2022-07-22,1.0943094230759731e-05
2161314,2022-07-22,
2161315,2022-07-22,-0.00013168716338640026
2161316,2022-07-22,
2161318,2022-07-22,
2161320,2022-07-22,0.00029712914665763464
2161321,2022-07-22,-9.158649434147888e-05
2161322,2022-07-22,-9.477211900418973e-05
4946811,2022-07-22,
4946812,2022-07-22,-0.00013168716271596685
4946813,2022-07-22,
6123215,2022-07-22,-7.082253775500679e-06
18,2022-07-28,
2539,2022-07-28,
7441,2022-07-28,
307169,2022-07-28,
1285357,2022-07-28,
2161290,2022-07-28,0.00034991412671419556
2161291,2022-07-28,
2161292,2022-07-28,
2161293,2022-07-28,0.00037528697830702617
2161294,2022-07-28,
2161295,2022-07-28,
2161296,2022-07-28,
2161298,2022-07-28,
2161299,2022-07-28,
2161300,2022-07-28,
2161301,2022-07-28,0.000387555117128607
2161303,2022-07-28,
2161304,2022-07-28,
2161306,2022-07-28,
2161307,2022-07-28,
2161308,2022-07-28,
2161309,2022-07-28,0.0003875551412228839
2161313,2022-07-28,
2161314,2022-07-28,
2161315,2022-07-28,0.00038755514023954235
2161316,2022-07-28,
2161318,2022-07-28,
2161320,2022-07-28,0.0001262992291015391
2161321,2022-07-28,0.00038755513568415807
2161322,2022-07-28,
4946811,2022-07-28,
4946812,2022-07-28,0.00038755512794113337
4946813,2022-07-28,
6123215,2022-07-28,
18,2022-07-27,0.00031634234083497553
2539,2022-07-27,0.00023953761808840092
7441,2022-07-27,0.00024026326919813278
307169,2022-07-27,0.00024024921745074474
1285357,2022-07-27,0.0003161067193374844
2161290,2022-07-27,0.00026974110312561167
2161291,2022-07-27,0.00030955294838133586
2161292,2022-07-27,0.00024455682275818585
2161293,2022-07-27,0.00022076963133862924
2161294,2022-07-27,0.00024500852078652264
2161295,2022-07-27,0.00021369381120833083
2161296,2022-07-27,0.00025950037865508354
2161298,2022-07-27,0.000249967579353132
2161299,2022-07-27,0.0002689983067793108
2161300,2022-07-27,0.00023452628015918395
2161301,2022-07-27,0.00017146240615378312
2161303,2022-07-27,0.00018158891053666928
2161304,2022-07-27,0.00025700997122084403
2161306,2022-07-27,0.000302271376346956
2161307,2022-07-27,0.00029022073662637984
2161308,2022-07-27,0.00031577187389452875
2161309,2022-07-27,0.00020213008917347887
2161313,2022-07-27,0.0001524032688682573
2161314,2022-07-27,0.0003208124382152279
2161315,2022-07-27,0.0002692033471366033
2161316,2022-07-27,0.00023841706561808255
2161318,2022-07-27,0.0003116469337652821
2161320,2022-07-27,0.00025984172352762683
2161321,2022-07-27,0.00018827920316914746
2161322,2022-07-27,0.00021989539985233823
4946811,2022-07-27,0.0003183968840964109
4946812,2022-07-27,0.00022059044079829256
4946813,2022-07-27,0.00017187701846308495
6123215,2022-07-27,0.0003431111048928227
18,2022-07-21,
2539,2022-07-21,
7441,2022-07-21,
307169,2022-07-21,
1285357,2022-07-21,
2161290,2022-07-21,
