hcho_valid_pixels,hcho_mean,hcho_std,hcho_min,hcho_max,hcho_median,location_id,date,month
137,0.0002361276565352,0.0001246235478902,-0.0001158714221674,0.0005224688793532,0.0002266160445287,2161292,2025-07-07,7
153,0.000368730048649,0.0001799903984647,4.154031194048002e-05,0.0009975375141948,0.0003536620642989,2161292,2025-07-08,7
146,0.0003054236876778,0.0001555032795295,-1.2928355317853857e-05,0.0011208895593881,0.0003092102415394,2161292,2025-07-09,7
156,0.0003015439724549,0.0001264856255147,2.253833372378722e-06,0.0006201356300152,0.0003159654443152,2161292,2025-07-10,7
32,0.0003042516182176,0.0001486363617004,1.970476114365738e-05,0.0006021314184181,0.0002860017411876,2161292,2025-07-11,7
0,,,,,,2161292,2025-07-12,7
115,0.0002081063285004,0.0001007609316729,4.3783576984424144e-05,0.0005136366235092,0.0001866917737061,2161292,2025-07-13,7
0,,,,,,2161292,2025-07-14,7
87,0.0003435187099967,0.0001475272729294,6.911597301950678e-05,0.0006553822313435,0.0003626837569754,2161292,2025-07-15,7
31,0.0003171448770444,0.000243494316237,-0.0001729057403281,0.0008825164404697,0.0003324988356325,2161292,2025-07-16,7
131,0.0002045044966507,0.0001281832082895,-8.456310024484992e-05,0.0005614611436612,0.0001885459787445,2161292,2025-07-17,7
156,0.000327570043737,0.0001415004371665,1.2711828389910806e-07,0.0006881224690005,0.0003298636293038,2161292,2025-07-18,7
150,0.0005176654085516,0.0001697334082564,9.056357521330938e-05,0.0009369468898512,0.0005336178001016,2161292,2025-07-19,7
0,,,,,,2161292,2025-07-20,7
0,,,,,,2161292,2025-07-21,7
0,,,,,,2161292,2025-07-22,7
51,0.000182999036042,0.0001768258807715,-5.7013305195141584e-05,0.000778014131356,0.0001572991750435,2161292,2025-07-23,7
72,0.0003206393157597,0.0001717142440611,-7.894530426710844e-05,0.0008024440030567,0.0003148686955682,2161292,2025-07-24,7
1,0.0002193000254919,0.0,0.0002193000254919,0.0002193000254919,0.0002193000254919,2161292,2025-07-25,7
138,0.0001941377267939,7.941840158309788e-05,2.0635174223571084e-05,0.0003845700412057,0.000196441920707,2161292,2025-07-26,7
155,0.0002113343944074,9.3230526545085e-05,4.876989260083064e-05,0.0004738411516882,0.0002071054041152,2161292,2025-07-27,7
154,0.000268215953838,9.458945714868604e-05,1.1778349289670588e-05,0.0005613300018012,0.0002658673329278,2161292,2025-07-28,7
156,0.000338943733368,0.0001045725803123,0.0001267020270461,0.0006586823728866,0.0003315517678856,2161292,2025-07-29,7
141,0.0005750710261054,0.0002418710209894,0.0001347964571323,0.0012696494814008,0.0005396759952418,2161292,2025-07-30,7
153,0.0003416986728552,0.0001139712258009,9.211713768308982e-05,0.0006483096512965,0.0003300409007351,2161292,2025-07-31,7
137,0.0002483477292116,0.0001298331480938,-0.0001194194119307,0.0006358238169923,0.000253645790508,2161292,2025-08-01,8
155,0.0002866429567802,0.0001117571882787,4.184133285889402e-05,0.0006045321933925,0.0002818029897753,2161292,2025-08-02,8
156,0.0002749893465079,9.954658889910206e-05,4.2210569517919794e-05,0.0005143949529156,0.0002727377577684,2161292,2025-08-03,8
156,0.0002734341251198,9.990765829570591e-05,1.376138607156463e-05,0.0004511647275649,0.00028241603286,2161292,2025-08-04,8
0,,,,,,2161292,2025-08-05,8
0,,,,,,2161292,2025-08-06,8
13,0.0003477236023172,0.000115409202408,8.834020991344005e-05,0.000600432162173,0.0003368161269463,2161292,2025-08-07,8
136,0.0002516385284252,0.000126491751871,-8.043871639529243e-05,0.0006138049648143,0.0002524762530811,2161292,2025-08-08,8
156,0.0002458192466292,0.0001241392601514,-1.938404602697119e-05,0.0006897295825183,0.0002448807063046,2161292,2025-08-09,8
0,,,,,,2161292,2025-08-10,8
120,0.0002646811481099,0.0001452656142646,-3.869958163704723e-06,0.0006799049442633,0.0002432752662571,2161292,2025-08-11,8
129,0.0001780069142114,0.0001039066191879,-0.0001134982594521,0.0004423974605742,0.0001719739666441,2161292,2025-08-12,8
135,0.000201280330657,0.0001031704741762,-5.386937846196816e-05,0.000500630470924,0.0001855348818935,2161292,2025-08-13,8
20,0.000656361808069,0.0002624735352583,0.0001416724699083,0.001065865624696,0.0006086457869969,2161292,2025-08-14,8
0,,,,,,2161292,2025-08-15,8
12,0.000190302307601,9.128118836088106e-05,7.858473691157997e-05,0.0003317996161058,0.00020474907069,2161292,2025-08-16,8
27,0.000271724857157,0.0001866613019956,-4.859456021222286e-05,0.0007373185944743,0.0002709185064304,2161292,2025-08-17,8
0,,,,,,2161292,2025-08-18,8
0,,,,,,2161292,2025-08-19,8
136,0.0001725681358948,9.468685311730952e-05,-0.0001612885826034,0.0003176569589413,0.0001914776221383,2161292,2025-08-20,8
0,,,,,,2161292,2025-08-21,8
124,0.0001795587741071,0.0001270851498702,-8.270610851468518e-05,0.0005455609061755,0.0001553121546749,2161292,2025-08-22,8
93,0.0001617572124814,0.0001489952264819,-0.000448994745966,0.0006349332397803,0.0001568442676216,2161292,2025-08-23,8
25,0.000213937513763,0.0001582620607223,-0.0001022398064378,0.0005418612272478,0.0002428517618682,2161292,2025-08-24,8
0,,,,,,2161292,2025-08-25,8
0,,,,,,2161292,2025-08-26,8
2,0.0002519047120586,2.4379449314437807e-05,0.000227525277296,0.0002762841759249,0.0002519047120586,2161292,2025-08-27,8
97,0.0001948098361026,0.0001117824722314,-0.000104485945485,0.000643802981358,0.0001919373171404,2161292,2025-08-28,8
30,0.0002273288264404,0.0001661792193772,1.4223247717382035e-06,0.0007043137447908,0.000151590356836,2161292,2025-08-29,8
11,0.0001137254294008,0.0001091194717446,-3.5134784411638975e-05,0.0002792516606859,0.0001625093427719,2161292,2025-08-30,8
36,9.74303766270168e-05,0.0001387302181683,-0.0002351959847146,0.0004293803649488,9.786122245714068e-05,2161292,2025-08-31,8
17,0.0001718697312753,0.0001707294577499,-3.35036420437973e-05,0.0004584126872941,7.7778437116649e-05,2161292,2025-09-01,9
75,0.000170605169842,8.512996282661334e-05,3.883990302711027e-06,0.0004158867232035,0.0001601897820364,2161292,2025-09-02,9
156,0.0001688891497906,0.0001043391239363,-0.0001484102394897,0.0004730834334623,0.0001540684315841,2161292,2025-09-03,9
156,0.0001944125833688,0.0001102309906855,-7.089308928698301e-05,0.0004863616486545,0.0001792810217011,2161292,2025-09-04,9
156,0.0002044863358605,8.772080764174461e-05,4.504402750171721e-05,0.0004204440047033,0.000195876113139,2161292,2025-09-05,9
149,0.0002036138030234,9.029659850057214e-05,-3.325760553707369e-05,0.0005455224891193,0.0002175033441744,2161292,2025-09-06,9
151,0.0002091694477712,9.55256909946911e-05,-0.0001010468622553,0.0004748567589558,0.0002102532016579,2161292,2025-09-07,9
130,0.0002609638613648,0.0001279391726711,-4.526867269305512e-05,0.000599049439188,0.0002577720151748,2161292,2025-09-08,9
0,,,,,,2161292,2025-09-09,9
83,0.0002649934322107,7.897392060840502e-05,0.0001224952284246,0.0003971856785938,0.0002531234058551,2161292,2025-09-10,9
37,0.000168674669112,0.0003005703620146,-0.0004150244058109,0.0007218142854981,0.0001316878478974,2161292,2025-09-11,9
94,0.0002728433464653,0.0001630496408324,-0.0001538908982183,0.0006360013503581,0.0002761808864306,2161292,2025-09-12,9
145,0.0002605880144983,0.0001573514018673,-9.50312169152312e-05,0.0006521640461869,0.0002641929895617,2161292,2025-09-13,9
108,0.0003179919731337,0.0002122622390743,-8.243638148996979e-05,0.0011945231817662,0.0002680182515177,2161292,2025-09-14,9
36,0.0002912821946665,0.0001267141196876,4.320666630519554e-05,0.0006229509599506,0.0003157194296363,2161292,2025-09-15,9
143,0.0001889618579298,0.0001347823999822,-0.0002031180774793,0.0004795818822458,0.0001985049020731,2161292,2025-09-16,9
0,,,,,,2161292,2025-09-17,9
78,0.0001938361529028,0.0001156965954578,-2.3089518435881477e-05,0.0006253891042433,0.0001796380092855,2161292,2025-09-18,9
80,0.0001527719432488,9.511531970929354e-05,-9.169055556412786e-05,0.0003727881994564,0.0001475263561587,2161292,2025-09-19,9
0,,,,,,2161292,2025-09-20,9
90,0.000290312920697,0.0001032254222081,0.0001391874975524,0.0008385599358007,0.0002622273168526,2161292,2025-09-21,9
53,0.0001626951125217,4.60842638858594e-05,1.711233562673442e-05,0.0002445530844852,0.0001649370096856,2161292,2025-09-22,9
154,0.0001786723441909,8.441750833299011e-05,-3.1905521609587595e-05,0.000403868034482,0.0001768783258739,2161292,2025-09-23,9
133,0.0001362820621579,0.0001035917812259,-8.048029121709988e-05,0.0003932987747248,0.0001243332517333,2161292,2025-09-24,9
0,,,,,,2161292,2025-09-25,9
0,,,,,,2161292,2025-09-26,9
134,9.697962377686054e-05,0.0001084539690054,-0.0001521782105555,0.0005236249999143,9.79539763648063e-05,2161292,2025-09-27,9
15,5.833401155541651e-05,0.0001427836250513,-0.000211275764741,0.0003204631793778,5.5890093790367246e-05,2161292,2025-09-28,9
0,,,,,,2161292,2025-09-29,9
0,,,,,,2161292,2025-09-30,9
4,-8.093991345958784e-05,0.0002152759407181,-0.0002376449701841,0.0002845102280844,-0.0001853124558692,2161292,2025-10-01,10
143,0.0001911769941216,0.0001514071482233,-8.892267942428589e-05,0.0006906942580826,0.0001756393176037,2161292,2025-10-02,10
153,0.0001543243561172,8.5789492004551e-05,-8.932293712859973e-05,0.0004730078508146,0.0001491792791057,2161292,2025-10-03,10
120,0.0002112925576511,0.0001225227606482,-0.0001264185120817,0.0005760164931416,0.0002096572861773,2161292,2025-10-04,10
155,0.0002195030974689,9.874191891867667e-05,1.1018201803381087e-05,0.0005410116864368,0.0002257548039779,2161292,2025-10-05,10
0,,,,,,2161292,2025-10-06,10
0,,,,,,2161292,2025-10-07,10
122,0.0001618760288693,8.915692160371691e-05,-1.5153121239563916e-05,0.000352914648829,0.0001563857804285,2161292,2025-10-08,10
147,0.0001751803065417,8.067088492680341e-05,-5.45936418347992e-05,0.0004610587493516,0.0001762170577421,2161292,2025-10-09,10
153,0.0002164409670513,9.53071066760458e-05,-1.410207119079132e-06,0.000475853390526,0.000206141223316,2161292,2025-10-10,10
83,0.000240426583332,0.0001581981487106,-0.0001005919257295,0.0008999513229355,0.0002170574007323,2161292,2025-10-11,10
138,0.0001867598912212,8.6570369603578e-05,1.298413621952932e-06,0.0004529092402663,0.0001946291304193,2161292,2025-10-12,10
0,,,,,,2161292,2025-10-13,10
0,,,,,,2161292,2025-10-14,10
80,0.0001459984487155,9.2317299277056e-05,-0.0001305695041082,0.0003340062394272,0.0001455970486858,2161292,2025-10-15,10
129,0.0001967056596186,0.0001160353058367,-5.53552781639155e-05,0.0005955624510534,0.0001757162535795,2161292,2025-10-16,10
148,0.0001746180205373,9.255025361198932e-05,-2.2780919607612304e-05,0.000419266638346,0.0001757541613187,2161292,2025-10-17,10
143,0.0001225077576236,9.411993232788518e-05,-5.136300023877993e-05,0.0003608521074056,0.0001234515657415,2161292,2025-10-18,10
35,0.0001662494032643,6.577332533197477e-05,2.079168552882038e-05,0.0003170499112457,0.000155053436174,2161292,2025-10-19,10
143,0.0001170605100924,7.377450674539432e-05,-3.610146086430177e-05,0.0004105977131985,0.0001091122248908,2161292,2025-10-20,10
57,0.0001340432063443,9.84644066193141e-05,-8.064452413236722e-05,0.000491397397127,0.0001204975123982,2161292,2025-10-21,10
42,0.0002482641721144,0.0001551165332784,-1.5103505575098096e-05,0.0005545921740122,0.0002222025359515,2161292,2025-10-22,10
0,,,,,,2161292,2025-10-23,10
0,,,,,,2161292,2025-10-24,10
13,0.0001177353842649,7.244915468618274e-05,1.3161530659999698e-05,0.000272022356512,0.0001098905195249,2161292,2025-10-25,10
122,0.0001608531019883,0.0001222528517246,-0.0001357534056296,0.0005307244719006,0.0001525766274426,2161292,2025-10-26,10
107,0.0001238371041836,8.795430767349899e-05,-0.0001391376281389,0.0003452099917922,0.0001267674088012,2161292,2025-10-27,10
15,0.0003189308044966,9.334494825452566e-05,0.0001579073577886,0.0004871675628237,0.0003206424880772,2161292,2025-10-28,10
0,,,,,,2161292,2025-10-29,10
0,,,,,,2161292,2025-10-30,10
0,,,,,,2161292,2025-10-31,10
0,,,,,,2161292,2025-11-01,11
0,,,,,,2161292,2025-11-02,11
0,,,,,,2161292,2025-11-03,11
0,,,,,,2161292,2025-11-04,11
6,0.000138425064506,0.0001236621610587,1.7938857126864605e-05,0.0003487124922685,9.314482304034756e-05,2161292,2025-11-05,11
0,,,,,,2161292,2025-11-06,11
0,,,,,,2161292,2025-11-07,11
40,0.0001193372299894,7.707480108365417e-05,-1.8986198483617045e-05,0.0002350147551624,0.0001453154836781,2161292,2025-11-08,11
0,,,,,,2161292,2025-11-09,11
0,,,,,,2161292,2025-11-10,11
0,,,,,,2161292,2025-11-11,11
139,0.0001412398851243,0.0001245850144186,-0.0002540508576203,0.0005268444656394,0.0001474601303925,2161292,2025-11-12,11
156,0.0001340713351964,0.0001271561486646,-0.0002412423928035,0.0003911198873538,0.0001572545297676,2161292,2025-11-13,11
156,0.0001336053101113,0.0001807810331229,-0.0003056688874494,0.0006329826428554,0.0001227707398356,2161292,2025-11-14,11
156,0.0001710618380457,0.0001023861623252,-0.0001076438638847,0.0004548237775452,0.0001567550061736,2161292,2025-11-15,11
124,0.0001717667473712,0.0001399794855387,-0.0001788537483662,0.0004666451422963,0.0001659523259149,2161292,2025-11-16,11
1,0.000280098785879,0.0,0.000280098785879,0.000280098785879,0.000280098785879,2161292,2025-11-17,11
0,,,,,,2161292,2025-11-18,11
0,,,,,,2161292,2025-11-19,11
156,0.0001516397460363,0.0001101202287827,-7.705925236223266e-05,0.0003952811530325,0.0001498989586252,2161292,2025-11-20,11
156,0.0001739056024234,0.0001352638646494,-0.0001254451344721,0.0004722956800833,0.0001674021477811,2161292,2025-11-21,11
146,0.0001125324997701,0.0001248612825293,-0.000219528315938,0.0003670740115921,0.0001377618755213,2161292,2025-11-22,11
156,0.0003186990215908,0.0001453952281735,-4.874738078797236e-05,0.0007314181420952,0.0003156354068778,2161292,2025-11-23,11
156,0.0002797358029056,0.0001108323267544,6.640303763560951e-05,0.0005525443702936,0.0002676371659617,2161292,2025-11-24,11
156,0.0002652746625244,0.0001320847659371,-7.415658910758793e-05,0.0005822830717079,0.0002493555657565,2161292,2025-11-25,11
156,0.0001362282055197,0.0001345831842627,-0.0001895981549751,0.0005209613009355,0.000130652799271,2161292,2025-11-26,11
156,8.740437624510378e-05,0.0001513057650299,-0.0003446623450145,0.0003909542865585,8.990640344563872e-05,2161292,2025-11-27,11
156,0.0001261559227714,0.0001288479397771,-0.0002141483273589,0.0004090419388376,0.0001236037060152,2161292,2025-11-28,11
156,0.0001955748739419,0.0001350433885818,-0.0002269914548378,0.0004693781083915,0.0002019335224758,2161292,2025-11-29,11
154,0.0001180476028821,0.0001724114263197,-0.0002694938157219,0.0006738775991834,0.0001205598455271,2161292,2025-11-30,11
153,0.0001296718110097,0.0001127350333263,-9.793844947125764e-05,0.0004797322908416,0.0001174502103822,2161292,2025-12-01,12
147,0.0001744637265801,0.00010826162179,-3.250496229156852e-05,0.0004967462737113,0.0001545581180835,2161292,2025-12-02,12
27,0.0001178590391646,6.608601688640192e-05,-2.344871245441027e-05,0.0002564738970249,0.0001116256171371,2161292,2025-12-03,12
17,8.367292321054265e-05,5.021558536100201e-05,-1.2018424513371428e-06,0.0001436521561117,8.727828389964998e-05,2161292,2025-12-04,12
0,,,,,,2161292,2025-12-05,12
0,,,,,,2161292,2025-12-06,12
19,0.0001072597224265,5.420544039225206e-05,-6.0751033743144944e-05,0.0001706167095107,0.0001176906007458,2161292,2025-12-07,12
150,0.0001489279238739,0.0001141461398219,-0.0001855785085354,0.0004628130700439,0.0001393902202835,2161292,2025-12-08,12
146,0.0001529542496427,9.558903548168018e-05,-0.0001045289900503,0.0003989596734754,0.000143083234434,2161292,2025-12-09,12
107,0.0001481880753999,9.371453052153812e-05,-8.95357079571113e-05,0.0004340265295468,0.0001319869770668,2161292,2025-12-10,12
0,,,,,,2161292,2025-12-11,12
0,,,,,,2161292,2025-12-12,12
0,,,,,,2161292,2025-12-13,12
141,0.0001321250892942,0.0001368807861581,-0.0002040099934674,0.0005127824842929,0.0001191198898595,2161292,2025-12-14,12
126,0.0001113585894927,9.609245898900554e-05,-0.0001171858602901,0.0004880139895249,0.0001002020580926,2161292,2025-12-15,12
0,,,,,,2161292,2025-12-16,12
3,3.004519930982497e-05,4.0931034163804725e-05,-2.2383788746083155e-05,7.750646909698844e-05,3.501291939755902e-05,2161292,2025-12-17,12
136,0.0001176798396045,9.93665016721934e-05,-0.0001007622558972,0.0004860453191213,0.0001025267265504,2161292,2025-12-18,12
150,0.000132565604872,0.000101801873825,-0.0001159233506768,0.000529104436282,0.0001217711687786,2161292,2025-12-19,12
101,8.066990994848311e-05,5.6354019761784e-05,-3.5370328987482935e-05,0.0001993137411773,8.730754052521661e-05,2161292,2025-12-20,12
72,8.050763426581398e-05,7.411291153402999e-05,-8.154923125403002e-05,0.0002211792452726,9.817977843340486e-05,2161292,2025-12-21,12
60,8.212040120270103e-05,6.105798820499331e-05,-4.436200833879411e-05,0.0001826756488298,8.09559496701695e-05,2161292,2025-12-22,12
78,7.493120210710913e-05,7.695782551309094e-05,-0.0001320808805758,0.0002665399515535,8.076558879110962e-05,2161292,2025-12-23,12
105,8.518264803569764e-05,6.892210512887686e-05,-0.0001315638946834,0.000284356996417,7.158196240197867e-05,2161292,2025-12-24,12
18,0.0001001713389996,8.464793063467368e-05,-0.0001092712918762,0.0002509707410354,8.277336019091308e-05,2161292,2025-12-25,12
156,0.0001775400451151,0.0001202143903356,-0.0001556727365823,0.0005150745273567,0.0001806732179829,2161292,2025-12-26,12
0,,,,,,2161292,2025-12-27,12
23,6.679482612526044e-05,5.594977483269759e-05,-3.08769776893314e-05,0.0001556909701321,7.392380939563736e-05,2161292,2025-12-28,12
0,,,,,,2161292,2025-12-29,12
1,6.595896411454305e-05,0.0,6.595896411454305e-05,6.595896411454305e-05,6.595896411454305e-05,2161292,2025-12-30,12
0,,,,,,2161292,2025-12-31,12
7,0.0001097542262868,7.866611849749461e-05,5.709183824365027e-06,0.0002310057170689,0.0001178711172542,2161292,2026-01-01,1
0,,,,,,2161292,2026-01-02,1
0,,,,,,2161292,2026-01-03,1
55,9.393299114890397e-05,6.45211839582771e-05,-6.97107971063815e-05,0.0002341072395211,8.984495070762932e-05,2161292,2026-01-04,1
0,,,,,,2161292,2026-01-05,1
0,,,,,,2161292,2026-01-06,1
156,0.0001627180754439,0.0001012431312119,-0.0001167136215372,0.0004191044426988,0.0001717800623737,2161292,2026-01-07,1
156,0.0001804859930416,0.0001009084298857,-0.0001088831340894,0.0004474302113521,0.0001801811740733,2161292,2026-01-08,1
156,0.0002189509541494,0.0001440113846911,-0.0001315811241511,0.0005684379138983,0.0002234904386568,2161292,2026-01-09,1
156,0.0001827081723604,0.0001175626966869,-0.0001092903112294,0.0004908958799205,0.0001739935250952,2161292,2026-01-10,1
156,0.0002155509282601,9.89161417237483e-05,-3.959139212383889e-05,0.0004742666787933,0.0002173901593778,2161292,2026-01-11,1
132,0.000122122495668,7.650655606994405e-05,-6.050069350749254e-05,0.0004573353508021,0.0001149165909737,2161292,2026-01-12,1
156,0.0001349036465398,0.0001163639899459,-0.0001372366095893,0.0004202032578177,0.0001346093777101,2161292,2026-01-13,1
150,0.0001757820136845,0.0001138683655881,-0.0001495111209806,0.0004289753560442,0.0001784113119356,2161292,2026-01-14,1
0,,,,,,2161292,2026-01-15,1
0,,,,,,2161292,2026-01-16,1
4,5.117625914863311e-05,7.017118332441896e-05,-1.8536562492954545e-05,0.0001322131429333,4.551422534859739e-05,2161292,2026-01-17,1
64,8.230617095250636e-05,5.235769640421495e-05,-5.1452287152642384e-05,0.0002174222026951,8.227166108554229e-05,2161292,2026-01-18,1
27,8.935131336329505e-05,7.353834371315315e-05,-2.410782690276392e-05,0.0003339428512845,6.637960177613422e-05,2161292,2026-01-19,1
34,7.866197847761214e-05,7.433121936628595e-05,-5.715740189771168e-05,0.0003313114284537,7.668102625757456e-05,2161292,2026-01-20,1
0,,,,,,2161292,2026-01-21,1
1,7.606446160934865e-05,0.0,7.606446160934865e-05,7.606446160934865e-05,7.606446160934865e-05,2161292,2026-01-22,1
0,,,,,,2161292,2026-01-23,1
0,,,,,,2161292,2026-01-24,1
0,,,,,,2161292,2026-01-25,1
0,,,,,,2161292,2026-01-26,1
3,0.0001131868411903,0.0,0.0001131868411903,0.0001131868411903,0.0001131868411903,2161292,2026-01-27,1
54,0.0001187081434181,4.857102612731978e-05,-4.545473075268092e-06,0.0002306225069332,0.0001250524655915,2161292,2026-01-28,1
28,6.825720629421994e-05,6.382670835591853e-05,-7.295182149391621e-05,0.0001966518757399,7.555817137472332e-05,2161292,2026-01-29,1
0,,,,,,2161292,2026-01-30,1
0,,,,,,2161292,2026-01-31,1
100,0.0001063022646121,6.313074845820665e-05,-5.04434465256054e-05,0.0002879974781535,0.0001183001513709,2161292,2026-02-01,2
0,,,,,,2161292,2026-02-02,2
0,,,,,,2161292,2026-02-03,2
2,0.000126466344227,7.085716788424179e-05,5.5609179980820045e-05,0.0001973235193872,0.000126466344227,2161292,2026-02-04,2
0,,,,,,2161292,2026-02-05,2
41,0.0001204411237267,4.352707037469372e-05,4.3288131564622745e-05,0.0001858273753896,0.000135902344482,2161292,2026-02-06,2
0,,,,,,2161292,2026-02-07,2
0,,,,,,2161292,2026-02-08,2
0,,,,,,2161292,2026-02-09,2
135,0.0001968749566003,0.0001097772474167,-4.423803693498485e-05,0.0005391070153564,0.000179629510967,2161292,2026-02-10,2
0,,,,,,2161292,2026-02-11,2
5,7.883411308284849e-05,9.001732905744575e-06,7.148422446334735e-05,8.985893509816378e-05,7.148422446334735e-05,2161292,2026-02-12,2
0,,,,,,2161292,2026-02-13,2
0,,,,,,2161292,2026-02-14,2
120,0.0001360222668154,8.50574069772847e-05,-5.762062210123986e-05,0.0004481340001802,0.0001312663371209,2161292,2026-02-15,2
126,0.0001589440362295,7.278148405021057e-05,9.218429113388993e-06,0.0004412015841808,0.0001562910620123,2161292,2026-02-16,2
0,,,,,,2161292,2026-02-17,2
0,,,,,,2161292,2026-02-18,2
0,,,,,,2161292,2026-02-19,2
152,0.0001603586570126,9.94953079498373e-05,-6.193385343067348e-05,0.0004755316185764,0.0001633218489587,2161292,2026-02-20,2
30,0.0001207998066092,7.363356417044997e-05,-2.127952757291496e-05,0.0003639076312538,0.0001060037902789,2161292,2026-02-21,2
0,,,,,,2161292,2026-02-22,2
17,0.0001052710213116,6.009844219079241e-05,4.281035216990858e-06,0.0001867760001914,0.0001254897215403,2161292,2026-02-23,2
0,,,,,,2161292,2026-02-24,2
10,0.0001215508891618,3.841248326352797e-05,7.102770177880302e-05,0.0001945292169693,0.000114898517495,2161292,2026-02-25,2
1,0.0002332112198928,0.0,0.0002332112198928,0.0002332112198928,0.0002332112198928,2161292,2026-02-26,2
3,4.984885163139552e-05,4.577342224365566e-06,4.66121819044929e-05,5.632219108520076e-05,4.66121819044929e-05,2161292,2026-02-27,2
67,0.0001244750019395,4.419390461407602e-05,1.560680721013341e-05,0.0002617228601593,0.0001135107668233,2161292,2026-02-28,2
154,0.0001857582101365,9.811903873924166e-05,3.4828642583306646e-06,0.0006865347386337,0.0001752309326548,2161292,2026-03-01,3
151,0.0002384416147833,0.0001245167368324,-9.4133079983294e-05,0.00051802926464,0.0002207853394793,2161292,2026-03-02,3
6,9.844114538282156e-05,4.253768565831706e-05,6.121068145148456e-05,0.0001869892585091,7.968756835907698e-05,2161292,2026-03-03,3
103,0.0001528322754893,6.499332084786147e-05,1.535044066258706e-05,0.0003459010622464,0.0001591912005096,2161292,2026-03-04,3
0,,,,,,2161292,2026-03-05,3
0,,,,,,2161292,2026-03-06,3
1,0.0001314490073127,0.0,0.0001314490073127,0.0001314490073127,0.0001314490073127,2161292,2026-03-07,3
0,,,,,,2161292,2026-03-08,3
0,,,,,,2161292,2026-03-09,3
155,0.0001764026092132,8.676827565068379e-05,-7.285823812708259e-05,0.0004118475771974,0.0001777524448698,2161292,2026-03-10,3
20,0.0001156393191195,7.85138108767569e-05,-2.723660327319521e-05,0.0002135733957402,0.0001279628631891,2161292,2026-03-11,3
62,0.0001447563263354,5.1604682084871456e-05,3.515310527291149e-05,0.0002715001755859,0.0001412784331478,2161292,2026-03-12,3
74,0.0001255072129424,6.436080002458766e-05,1.4061498404771555e-05,0.0004044121305923,0.0001191549163195,2161292,2026-03-13,3
1,6.800908158766106e-05,0.0,6.800908158766106e-05,6.800908158766106e-05,6.800908158766106e-05,2161292,2026-03-14,3
9,6.688043504254892e-05,3.808094697888009e-05,7.287194875971181e-06,0.0001168706221505,5.829744986840524e-05,2161292,2026-03-15,3
123,0.0001332019746769,4.326643829699606e-05,3.256674972362816e-05,0.0002224562922492,0.0001252021465916,2161292,2026-03-16,3
79,0.0001191283590742,4.39779250882566e-05,5.2894436521455646e-05,0.000231033336604,0.0001238614786416,2161292,2026-03-17,3
67,0.0001271629153052,5.6596116337459534e-05,-1.6355990737793036e-05,0.0002665329666342,0.0001266123872483,2161292,2026-03-18,3
81,0.000142880846397,6.278872024267912e-05,1.666115531406831e-05,0.0003457695129327,0.000125563077745,2161292,2026-03-19,3
6,0.0001951398880919,2.9202854420873336e-05,0.0001570829626871,0.000225918542128,0.0001995704078581,2161292,2026-03-20,3
0,,,,,,2161292,2026-03-21,3
38,0.0001709316420601,9.619029879104346e-05,1.2853215594077485e-05,0.0004086886183358,0.0001566814316902,2161292,2026-03-22,3
20,0.0001141540924436,5.291854176903144e-05,2.8685919460258447e-05,0.0002326459361938,0.0001144323250628,2161292,2026-03-23,3
73,0.0001540219527669,7.001907943049446e-05,2.503502219042275e-05,0.0003881841548718,0.0001301823795074,2161292,2026-03-24,3
15,0.0001513407187303,3.5154473152942955e-05,9.419835259905084e-05,0.0002423619735054,0.0001414314610883,2161292,2026-03-25,3
24,0.0001904733217088,3.1504318030783907e-05,0.0001352826948277,0.0002453385677654,0.0001856258750194,2161292,2026-03-26,3
9,0.0002056302619166,0.0001050891878549,3.6454683140618727e-05,0.0003250042791478,0.000243718503043,2161292,2026-03-27,3
0,,,,,,2161292,2026-03-28,3
101,0.000215367108467,0.0001138041989179,6.254629988688976e-05,0.0005790129071101,0.0001790797105059,2161292,2026-03-29,3
155,0.0003452287637628,0.0001265751488972,0.0001131318349507,0.0006366773159243,0.0003375227679498,2161292,2026-03-30,3
156,0.0003382698632776,0.0001238592230947,0.0001122282192227,0.000671962974593,0.0003136597224511,2161292,2026-03-31,3
39,0.000235564642935,3.7602800148306414e-05,0.0001787769579095,0.0003335787041578,0.0002356344484724,2161292,2026-04-01,4
81,0.0002808275457937,6.435252726078033e-05,0.000142299250001,0.0004843798233196,0.000286590977339,2161292,2026-04-02,4
153,0.0002688839740585,7.525434921262786e-05,8.401757077081129e-05,0.0006124983774498,0.0002589155628811,2161292,2026-04-03,4
137,0.0003841455909423,0.0001517377240816,0.0001024610610329,0.000868464296218,0.0003456504782661,2161292,2026-04-04,4
125,0.0003606270183809,0.0001327860081801,0.000178280781256,0.0007672591600567,0.0003262200334575,2161292,2026-04-05,4
153,0.0004412470152601,0.0001128716176026,0.0001899744529509,0.0008010021410882,0.0004350795061327,2161292,2026-04-06,4
156,0.000399448297685,0.000161756935995,-0.0001152063778135,0.0008249930106103,0.0004182725097052,2161292,2026-04-07,4
156,0.0003952677361667,0.0001012819775496,0.0001505431864643,0.0007056136382743,0.0003905099292751,2161292,2026-04-08,4
156,0.0004647635796573,0.0001296308037126,0.0002314784360351,0.0007791080279275,0.0004531158483587,2161292,2026-04-09,4
156,0.0005534933879971,0.0001131402750615,0.0002007609728025,0.0008302418282255,0.0005508062895387,2161292,2026-04-10,4
