location_id,date,fire_count_100km,frp_sum_100km,frp_mean_100km,frp_max_100km
2161292,2024-08-05,10,28.69,2.869,5.4
2161292,2024-08-06,8,19.160000000000004,2.3950000000000005,3.83
2161292,2024-08-07,8,31.050000000000004,3.8812500000000005,8.83
2161292,2024-08-08,4,8.69,2.1725,4.06
2161292,2024-08-09,8,33.36,4.17,6.88
2161292,2024-08-16,4,20.439999999999998,5.109999999999999,10.43
2161292,2024-08-17,1,1.52,1.52,1.52
2161292,2024-08-18,1,2.68,2.68,2.68
2161292,2024-08-20,4,15.07,3.7675,6.28
2161292,2024-08-26,9,14.56,1.6177777777777778,2.31
2161292,2024-08-27,4,6.37,1.5925,3.07
2161292,2024-08-28,7,29.28,4.182857142857143,10.13
2161292,2024-08-30,5,19.62,3.9240000000000004,9.79
2161292,2024-08-31,10,31.36,3.136,5.08
2161292,2024-09-01,7,10.32,1.4742857142857144,2.94
2161292,2024-09-02,3,3.86,1.2866666666666666,2.9
2161292,2024-09-04,13,123.11,9.47,21.45
2161292,2024-09-05,7,27.35,3.9071428571428575,6.24
2161292,2024-09-06,2,8.46,4.23,4.54
2161292,2024-09-13,1,1.53,1.53,1.53
2161292,2024-09-14,1,0.52,0.52,0.52
2161292,2024-09-15,3,19.05,6.3500000000000005,9.64
2161292,2024-09-16,5,16.08,3.2159999999999997,5.26
2161292,2024-09-18,3,3.5500000000000003,1.1833333333333333,1.54
2161292,2024-09-20,1,4.3,4.3,4.3
2161292,2024-09-27,8,11.06,1.3825,2.37
2161292,2024-09-28,3,9.11,3.0366666666666666,3.71
2161292,2024-10-01,1,6.99,6.99,6.99
2161292,2024-10-02,9,11.919999999999998,1.3244444444444443,3.62
2161292,2024-10-03,8,9.2,1.15,2.18
2161292,2024-10-04,15,20.839999999999996,1.389333333333333,3.53
2161292,2024-10-05,21,68.58,3.2657142857142856,8.99
2161292,2024-10-06,8,41.85,5.23125,8.67
2161292,2024-10-07,19,63.27,3.33,12.41
2161292,2024-10-08,8,23.47,2.93375,5.54
2161292,2024-10-09,7,14.200000000000001,2.028571428571429,5.37
2161292,2024-10-10,11,21.700000000000003,1.9727272727272729,3.47
2161292,2024-10-11,6,22.269999999999996,3.711666666666666,6.82
2161292,2024-10-12,5,13.52,2.7039999999999997,4.0
2161292,2024-10-13,6,16.150000000000002,2.691666666666667,7.62
2161292,2024-10-14,10,38.309999999999995,3.8309999999999995,13.79
2161292,2024-10-15,8,33.21,4.15125,7.08
2161292,2024-10-16,7,8.35,1.1928571428571428,2.08
2161292,2024-10-17,4,7.12,1.78,2.45
2161292,2024-10-18,15,45.71999999999999,3.0479999999999996,13.22
2161292,2024-10-19,5,13.13,2.6260000000000003,3.94
2161292,2024-10-20,3,14.9,4.966666666666667,8.73
2161292,2024-10-21,8,9.42,1.1775,2.02
2161292,2024-10-22,1,3.89,3.89,3.89
2161292,2024-10-23,9,19.259999999999998,2.1399999999999997,6.03
2161292,2024-10-24,13,38.75,2.980769230769231,9.14
2161292,2024-10-25,9,15.26,1.6955555555555555,4.01
2161292,2024-10-26,20,129.2,6.459999999999999,18.91
2161292,2024-10-29,1,0.68,0.68,0.68
2161292,2024-10-30,10,18.069999999999997,1.8069999999999997,4.98
2161292,2024-10-31,6,19.229999999999997,3.2049999999999996,7.39
2161292,2024-11-01,23,61.78999999999999,2.6865217391304346,8.95
2161292,2024-11-02,18,79.82,4.434444444444444,14.68
2161292,2024-11-07,12,38.32000000000001,3.193333333333334,8.07
2161292,2024-11-08,15,32.38,2.158666666666667,7.67
2161292,2024-11-09,20,43.56999999999999,2.1784999999999997,6.62
2161292,2024-11-10,10,111.24,11.123999999999999,93.6
2161292,2024-11-11,21,123.97999999999999,5.903809523809524,23.98
2161292,2024-11-12,14,73.97,5.283571428571428,14.11
2161292,2024-11-13,22,143.86999999999998,6.539545454545453,34.54
2161292,2024-11-14,17,30.85,1.8147058823529412,5.1
2161292,2024-11-15,6,25.97,4.328333333333333,8.78
2161292,2024-11-16,7,15.35,2.1928571428571426,5.46
2161292,2024-11-17,17,70.63000000000001,4.154705882352942,11.2
2161292,2024-11-18,4,8.94,2.235,4.4
2161292,2024-11-19,17,37.64,2.2141176470588237,7.64
2161292,2024-11-20,8,57.809999999999995,7.226249999999999,19.65
2161292,2024-11-21,18,44.7,2.4833333333333334,6.53
2161292,2024-11-22,11,21.45,1.95,3.12
2161292,2024-11-23,8,13.67,1.70875,5.94
2161292,2024-11-24,1,0.46,0.46,0.46
2161292,2024-11-28,1,8.34,8.34,8.34
2161292,2024-11-29,33,68.64,2.08,8.12
2161292,2024-11-30,24,49.25,2.0520833333333335,6.97
2161292,2024-12-01,12,72.38000000000001,6.031666666666667,17.37
2161292,2024-12-03,4,6.62,1.655,2.84
2161292,2024-12-04,2,10.17,5.085,7.15
2161292,2024-12-05,5,41.4,8.28,34.12
2161292,2024-12-10,3,10.42,3.473333333333333,5.91
2161292,2024-12-16,3,8.26,2.7533333333333334,3.14
2161292,2024-12-18,32,144.19,4.5059375,11.36
2161292,2024-12-19,28,69.87999999999998,2.495714285714285,7.26
2161292,2024-12-20,21,99.77,4.750952380952381,17.46
2161292,2024-12-21,24,90.88999999999999,3.787083333333333,18.48
2161292,2024-12-22,21,108.23,5.153809523809524,16.02
2161292,2024-12-23,23,61.10999999999999,2.65695652173913,6.0
2161292,2024-12-25,13,102.25000000000001,7.865384615384617,16.62
2161292,2024-12-28,21,93.67,4.46047619047619,13.96
2161292,2024-12-29,26,134.26999999999998,5.164230769230769,19.14
2161292,2024-12-31,10,9.020000000000001,0.9020000000000001,2.09
2161292,2025-01-01,37,132.07,3.569459459459459,15.05
2161292,2025-01-02,22,68.28,3.1036363636363635,6.2
2161292,2025-01-03,42,398.33,9.484047619047619,57.08
2161292,2025-01-04,31,151.71,4.893870967741936,35.64
2161292,2025-01-05,44,162.54999999999998,3.6943181818181814,10.86
2161292,2025-01-06,74,339.37,4.5860810810810815,45.43
2161292,2025-01-07,11,20.65,1.8772727272727272,3.57
2161292,2025-01-08,1,4.11,4.11,4.11
2161292,2025-01-09,1,3.17,3.17,3.17
2161292,2025-01-11,24,75.49000000000001,3.145416666666667,18.59
2161292,2025-01-12,64,282.84000000000003,4.4193750000000005,30.21
2161292,2025-01-13,28,148.57,5.306071428571428,27.17
2161292,2025-01-14,10,50.349999999999994,5.034999999999999,9.26
2161292,2025-01-15,3,11.989999999999998,3.996666666666666,4.84
2161292,2025-01-16,46,206.95999999999998,4.499130434782608,27.64
2161292,2025-01-17,68,243.58,3.5820588235294117,22.35
2161292,2025-01-19,35,135.01999999999998,3.857714285714285,14.51
2161292,2025-01-20,30,103.24,3.441333333333333,7.92
2161292,2025-01-21,33,171.8,5.206060606060606,13.04
2161292,2025-01-22,6,24.64,4.1066666666666665,8.18
2161292,2025-01-24,3,27.78,9.26,9.99
2161292,2025-01-27,17,43.410000000000004,2.553529411764706,5.33
2161292,2025-01-28,6,12.390000000000002,2.0650000000000004,5.23
2161292,2025-01-29,3,3.6100000000000003,1.2033333333333334,1.55
2161292,2025-01-30,3,13.84,4.613333333333333,10.48
2161292,2025-01-31,5,31.29,6.258,9.49
2161292,2025-02-01,3,2.79,0.93,1.33
2161292,2025-02-04,5,27.980000000000004,5.596000000000001,6.24
2161292,2025-02-05,3,33.43,11.143333333333333,13.29
2161292,2025-02-10,1,1.01,1.01,1.01
2161292,2025-02-11,18,166.26999999999998,9.237222222222222,38.51
2161292,2025-02-13,1,4.44,4.44,4.44
2161292,2025-02-14,10,50.68999999999999,5.068999999999999,9.3
2161292,2025-03-03,4,21.259999999999998,5.3149999999999995,9.4
2161292,2025-03-04,16,164.19,10.261875,63.76
2161292,2025-03-05,5,19.790000000000003,3.9580000000000006,5.75
2161292,2025-03-15,3,12.74,4.246666666666667,5.65
2161292,2025-03-19,7,28.61,4.087142857142857,5.26
2161292,2025-03-20,70,909.47,12.992428571428572,145.69
2161292,2025-03-21,99,423.95000000000005,4.2823232323232325,41.15
2161292,2025-03-22,119,539.03,4.529663865546218,42.39
2161292,2025-03-23,31,179.01000000000002,5.774516129032259,19.66
2161292,2025-03-24,25,97.71000000000001,3.9084000000000003,10.25
2161292,2025-03-25,10,36.2,3.62,8.89
2161292,2025-03-26,9,72.84,8.093333333333334,17.81
2161292,2025-03-27,6,31.43,5.238333333333333,8.36
2161292,2025-03-28,1,6.16,6.16,6.16
2161292,2025-04-01,8,44.24,5.53,15.01
2161292,2025-04-02,23,117.39999999999998,5.104347826086956,9.5
2161292,2025-04-03,12,40.91,3.4091666666666662,12.34
2161292,2025-04-04,9,45.19,5.021111111111111,7.65
2161292,2025-04-11,7,38.81,5.5442857142857145,16.42
2161292,2025-04-12,6,19.83,3.3049999999999997,7.74
2161292,2025-04-13,2,3.4,1.7,1.7
2161292,2025-04-14,12,25.610000000000003,2.1341666666666668,6.98
2161292,2025-04-15,30,156.14,5.204666666666666,18.4
2161292,2025-04-16,9,101.84,11.315555555555555,36.14
2161292,2025-04-17,5,29.89,5.978,8.31
2161292,2025-04-19,2,21.45,10.725,11.08
2161292,2025-04-20,8,50.3,6.2875,10.65
2161292,2025-04-21,4,29.36,7.34,18.16
2161292,2025-04-22,7,28.21,4.03,8.16
2161292,2025-04-23,14,68.01,4.857857142857143,14.64
2161292,2025-04-27,1,2.86,2.86,2.86
2161292,2025-05-01,3,3.1599999999999997,1.0533333333333332,1.39
2161292,2025-05-02,1,1.03,1.03,1.03
2161292,2025-05-03,3,14.870000000000001,4.956666666666667,6.66
2161292,2025-05-04,13,54.56999999999999,4.197692307692307,8.13
2161292,2025-05-05,4,19.759999999999998,4.9399999999999995,6.53
2161292,2025-05-06,1,5.86,5.86,5.86
2161292,2025-05-07,3,21.26,7.086666666666667,9.97
2161292,2025-05-08,2,2.7,1.35,1.44
2161292,2025-05-09,3,58.54,19.513333333333332,43.4
2161292,2025-05-11,5,5.680000000000001,1.1360000000000001,1.46
2161292,2025-05-12,14,41.760000000000005,2.982857142857143,11.41
2161292,2025-05-13,18,118.98,6.61,18.65
2161292,2025-05-14,2,1.17,0.585,0.72
2161292,2025-05-28,1,2.27,2.27,2.27
2161292,2025-05-31,3,10.84,3.6133333333333333,8.13
2161292,2025-06-01,9,26.069999999999997,2.8966666666666665,4.88
2161292,2025-06-02,11,64.81,5.891818181818182,12.53
2161292,2025-06-05,5,11.370000000000001,2.274,2.64
2161292,2025-06-06,1,3.01,3.01,3.01
2161292,2025-06-07,2,7.890000000000001,3.9450000000000003,4.11
2161292,2025-06-08,1,1.52,1.52,1.52
2161292,2025-06-09,1,3.23,3.23,3.23
2161292,2025-06-10,1,0.67,0.67,0.67
2161292,2025-06-11,2,7.6899999999999995,3.8449999999999998,3.86
2161292,2025-06-12,1,1.85,1.85,1.85
2161292,2025-06-13,2,14.16,7.08,8.13
2161292,2025-06-14,4,24.78,6.195,10.48
2161292,2025-06-15,3,16.560000000000002,5.5200000000000005,12.34
2161292,2025-06-21,1,0.22,0.22,0.22
2161292,2025-06-23,1,1.42,1.42,1.42
2161292,2025-06-24,2,4.66,2.33,3.78
2161292,2025-06-25,13,38.739999999999995,2.9799999999999995,4.87
2161292,2025-06-27,2,3.32,1.66,2.3
2161292,2025-07-01,2,3.28,1.64,1.64
2161292,2025-07-02,2,1.63,0.815,0.95
2161292,2025-07-05,1,11.87,11.87,11.87
2161292,2025-07-07,9,76.86000000000001,8.540000000000001,34.46
2161292,2025-07-08,2,5.42,2.71,3.97
2161292,2025-07-09,2,6.38,3.19,3.31
2161292,2025-07-13,2,1.08,0.54,0.54
2161292,2025-07-15,1,0.37,0.37,0.37
2161292,2025-07-16,3,8.49,2.83,5.67
2161292,2025-07-17,10,13.66,1.366,3.03
2161292,2025-07-18,5,12.32,2.464,7.95
2161292,2025-07-23,2,6.25,3.125,3.98
2161292,2025-07-27,5,22.29,4.458,11.22
2161292,2025-07-28,6,5.279999999999999,0.8799999999999999,1.7
2161292,2025-07-29,1,3.12,3.12,3.12
2161292,2025-08-01,3,5.369999999999999,1.7899999999999998,2.75
2161292,2025-08-02,5,11.17,2.234,3.83
2161292,2025-08-03,9,35.32,3.9244444444444446,5.2
2161292,2025-08-07,3,5.77,1.9233333333333331,2.44
2161292,2025-08-08,12,50.019999999999996,4.168333333333333,11.15
2161292,2025-08-09,4,17.39,4.3475,6.43
2161292,2025-08-10,2,4.66,2.33,2.6
2161292,2025-08-11,1,1.7,1.7,1.7
2161292,2025-08-12,6,22.680000000000003,3.7800000000000007,7.75
2161292,2025-08-13,2,4.0,2.0,2.32
2161292,2025-08-15,1,0.74,0.74,0.74
2161292,2025-08-16,2,4.01,2.005,2.09
2161292,2025-08-22,4,11.0,2.75,3.44
2161292,2025-08-23,5,10.3,2.06,3.86
2161292,2025-08-24,4,22.840000000000003,5.710000000000001,12.13
2161292,2025-08-27,1,1.54,1.54,1.54
2161292,2025-08-28,1,1.18,1.18,1.18
2161292,2025-08-29,1,0.66,0.66,0.66
2161292,2025-08-30,3,2.33,0.7766666666666667,1.24
2161292,2025-08-31,3,2.6599999999999997,0.8866666666666666,1.22
2161292,2025-09-01,1,0.76,0.76,0.76
2161292,2025-09-02,4,6.48,1.62,2.66
2161292,2025-09-03,23,63.88999999999999,2.7778260869565217,9.06
2161292,2025-09-04,11,35.53,3.23,6.89
2161292,2025-09-05,14,58.69,4.192142857142857,23.58
2161292,2025-09-06,10,41.28999999999999,4.129,10.4
2161292,2025-09-07,9,59.37,6.596666666666667,15.99
2161292,2025-09-08,7,22.98,3.282857142857143,5.41
2161292,2025-09-10,1,1.48,1.48,1.48
2161292,2025-09-11,1,1.77,1.77,1.77
2161292,2025-09-12,2,7.09,3.545,5.24
2161292,2025-09-13,5,6.25,1.25,1.64
2161292,2025-09-14,10,16.659999999999997,1.6659999999999997,2.99
2161292,2025-09-15,7,21.960000000000004,3.137142857142858,6.57
2161292,2025-09-16,7,14.489999999999998,2.07,5.02
2161292,2025-09-17,3,7.47,2.4899999999999998,4.21
2161292,2025-09-18,2,6.29,3.145,3.44
2161292,2025-09-19,15,32.35,2.1566666666666667,4.66
2161292,2025-09-20,8,20.82,2.6025,5.94
2161292,2025-09-21,5,40.7,8.14,9.88
2161292,2025-09-22,4,6.9799999999999995,1.7449999999999999,2.49
2161292,2025-09-23,6,35.89,5.9816666666666665,18.37
2161292,2025-09-24,4,15.150000000000002,3.7875000000000005,5.15
2161292,2025-09-25,1,1.55,1.55,1.55
2161292,2025-09-26,2,3.1,1.55,2.18
2161292,2025-09-27,1,0.96,0.96,0.96
2161292,2025-10-01,5,8.51,1.702,3.39
2161292,2025-10-02,4,5.33,1.3325,2.48
2161292,2025-10-03,5,8.280000000000001,1.6560000000000001,2.49
2161292,2025-10-04,6,27.540000000000003,4.590000000000001,8.96
2161292,2025-10-05,10,50.38,5.038,10.57
2161292,2025-10-08,6,7.550000000000001,1.2583333333333335,1.54
2161292,2025-10-09,4,8.58,2.145,2.97
2161292,2025-10-10,4,8.27,2.0675,4.74
