location_id,date,rh850_mean,rh850_max,rh850_morning,month
2161292,2024-03-20,97.6398998896281,100.21926879882812,98.7262134552002,3
2161292,2024-03-21,78.73083718617757,96.73455810546875,84.46688842773438,3
2161292,2024-03-22,68.3638482093811,83.5225830078125,78.78698539733887,3
2161292,2024-03-23,67.16078154246013,82.79794311523438,75.7927474975586,3
2161292,2024-03-24,51.27161661783854,64.10829162597656,59.18077850341797,3
2161292,2024-03-25,45.52677472432455,70.85374450683594,41.0892448425293,3
2161292,2024-03-26,67.84908548990886,91.96517944335938,90.21359634399414,3
2161292,2024-03-27,69.61114088694255,93.98466491699219,84.78158950805664,3
2161292,2024-03-28,81.34437688191731,96.40371704101562,91.08394241333008,3
2161292,2024-03-29,78.85479068756104,101.43429565429688,78.89418029785156,3
2161292,2024-03-30,62.421533266703285,75.07606506347656,64.53553199768066,3
2161292,2024-03-31,49.88769292831421,69.82632446289062,63.84096145629883,3
2161292,2024-04-01,34.319875399271645,45.28004455566406,39.7389030456543,4
2161292,2024-04-02,37.04161938031515,53.28511047363281,47.66288375854492,4
2161292,2024-04-03,40.04155651728312,53.796112060546875,46.926658630371094,4
2161292,2024-04-04,46.92425028483073,81.51943969726562,44.227760314941406,4
2161292,2024-04-05,86.13642120361328,95.34994506835938,86.0837287902832,4
2161292,2024-04-06,84.2225170135498,95.71882629394531,88.7813720703125,4
2161292,2024-04-07,85.61074447631836,98.72154235839844,83.75314331054688,4
2161292,2024-04-08,96.99760055541992,100.57940673828125,98.7869987487793,4
2161292,2024-04-09,90.81936963399251,100.4814453125,98.01156997680664,4
2161292,2024-04-10,69.75233872731526,75.96971130371094,72.91715621948242,4
2161292,2024-04-11,78.95806090037028,98.5158462524414,96.65083503723145,4
2161292,2024-04-12,70.13728713989258,85.03788757324219,70.54495239257812,4
2161292,2024-04-13,54.126233418782554,63.81878662109375,56.32371139526367,4
2161292,2024-04-14,49.6675001780192,59.74021911621094,51.045650482177734,4
2161292,2024-04-15,53.544928550720215,80.13809204101562,59.72005271911621,4
2161292,2024-04-16,49.386752923329674,67.09925842285156,59.704689025878906,4
2161292,2024-04-17,69.4971760114034,85.59745788574219,80.77953338623047,4
2161292,2024-04-18,58.62867307662964,92.07752990722656,79.53158187866211,4
2161292,2024-04-19,56.319997787475586,89.94378662109375,74.63305282592773,4
2161292,2024-04-20,61.93119430541992,83.33251953125,79.76211166381836,4
2161292,2024-04-21,75.73126204808553,98.32574462890625,85.06978988647461,4
2161292,2024-04-22,79.79308700561523,97.95498657226562,77.94105911254883,4
2161292,2024-04-23,91.5696668624878,100.918701171875,95.21528816223145,4
2161292,2024-04-24,71.77178716659546,102.30352783203125,79.48982238769531,4
2161292,2024-04-25,57.47096586227417,80.81044006347656,73.59584045410156,4
2161292,2024-04-26,39.75189622243246,51.767059326171875,47.83087921142578,4
2161292,2024-04-27,29.875279903411865,37.20648193359375,34.03556442260742,4
2161292,2024-04-28,35.37520090738932,44.78233337402344,38.017669677734375,4
2161292,2024-04-29,38.81884876887003,56.91340637207031,52.73847579956055,4
2161292,2024-04-30,53.38739935557047,99.872802734375,43.827911376953125,4
2161292,2024-05-01,98.66334533691406,100.83464050292969,99.54915046691895,5
2161292,2024-05-02,98.36254247029622,101.36567687988281,99.86723136901855,5
2161292,2024-05-03,71.59294033050537,84.7701416015625,78.53961181640625,5
2161292,2024-05-04,67.48459466298421,99.41917419433594,59.48106384277344,5
2161292,2024-05-05,95.14468161265056,101.91826629638672,96.23662567138672,5
2161292,2024-05-06,89.64345105489095,98.84735870361328,91.74778366088867,5
2161292,2024-05-07,85.48340129852295,98.88038635253906,91.8089714050293,5
2161292,2024-05-08,85.89713668823242,92.88923645019531,82.67596054077148,5
2161292,2024-05-09,85.60128402709961,91.24098205566406,83.22164344787598,5
2161292,2024-05-10,75.44484074910481,82.91923522949219,79.70108413696289,5
2161292,2024-05-11,71.8434419631958,84.04217529296875,72.1077766418457,5
2161292,2024-05-12,87.75265884399414,99.92361450195312,76.88400268554688,5
2161292,2024-05-13,93.33902899424235,99.39938354492188,95.55846786499023,5
2161292,2024-05-14,85.4597536722819,90.79631042480469,84.55678939819336,5
2161292,2024-05-15,90.42093594868977,95.87173461914062,87.4973373413086,5
2161292,2024-05-16,77.29760487874348,98.220458984375,94.74977111816406,5
2161292,2024-05-17,84.62328656514485,92.07201385498047,89.90791130065918,5
2161292,2024-05-18,84.82775179545085,94.27206420898438,89.41643524169922,5
2161292,2024-05-19,78.62838172912598,91.41403198242188,80.58512878417969,5
2161292,2024-05-20,72.2019313176473,88.30706024169922,82.79549598693848,5
2161292,2024-05-21,76.15837955474854,92.73234558105469,70.24048042297363,5
2161292,2024-05-22,83.94663906097412,91.5289306640625,78.47043418884277,5
2161292,2024-05-23,75.77749347686768,90.30232238769531,79.01124382019043,5
2161292,2024-05-24,81.31649812062581,86.14443969726562,83.5977668762207,5
2161292,2024-05-25,81.11502774556477,89.60200500488281,82.85781478881836,5
2161292,2024-05-26,69.37710444132487,85.11979675292969,70.55570793151855,5
2161292,2024-05-27,63.01564248402914,77.0706787109375,60.83694839477539,5
2161292,2024-05-28,74.72916475931804,81.69422912597656,72.65361022949219,5
2161292,2024-05-29,76.33706537882487,84.05995178222656,80.70436096191406,5
2161292,2024-05-30,90.38389523824056,102.44941711425781,86.2206802368164,5
2161292,2024-05-31,86.92220973968506,101.71218872070312,91.09967422485352,5
2161292,2024-06-01,73.35012817382812,83.18551635742188,71.18146896362305,6
2161292,2024-06-02,79.63379732767741,92.32131958007812,81.08100891113281,6
2161292,2024-06-03,77.81489149729411,87.38259887695312,80.21019744873047,6
2161292,2024-06-04,87.3712968826294,99.37200927734375,85.55011367797852,6
2161292,2024-06-05,98.2338768641154,100.34877014160156,97.85461235046387,6
2161292,2024-06-06,92.99265098571777,101.41671752929688,96.22361183166504,6
2161292,2024-06-07,89.36332098642985,94.74844360351562,85.06226348876953,6
2161292,2024-06-08,86.08119360605876,93.68504333496094,87.90519714355469,6
2161292,2024-06-09,86.8271090189616,92.99324035644531,84.64872550964355,6
2161292,2024-06-10,80.5042371749878,86.14704895019531,77.38776016235352,6
2161292,2024-06-11,75.87274551391602,85.27267456054688,79.27668380737305,6
2161292,2024-06-12,71.63162056605022,82.91299438476562,80.77889633178711,6
2161292,2024-06-13,65.06394894917806,74.199462890625,70.35588836669922,6
2161292,2024-06-14,68.36976496378581,73.56376647949219,62.75054931640625,6
2161292,2024-06-15,75.7902717590332,81.718994140625,78.5193977355957,6
2161292,2024-06-16,75.06727186838786,91.1998291015625,86.03602981567383,6
2161292,2024-06-17,74.83483600616455,83.63893127441406,81.90858840942383,6
2161292,2024-06-18,71.75742403666179,77.26422119140625,71.56347274780273,6
2161292,2024-06-19,74.77208868662517,85.97540283203125,82.92410278320312,6
2161292,2024-06-20,74.81807104746501,82.56942749023438,80.1478042602539,6
2161292,2024-06-21,80.72451400756836,91.40437316894531,86.49729537963867,6
2161292,2024-06-22,79.1969763437907,86.57569885253906,78.79314041137695,6
2161292,2024-06-23,84.33984502156575,99.83595275878906,79.5058708190918,6
2161292,2024-06-24,97.08503532409668,100.19477844238281,99.70967483520508,6
2161292,2024-06-25,91.0792163213094,98.39309692382812,85.54124069213867,6
2161292,2024-06-26,92.38117631276448,97.4957275390625,87.10634994506836,6
2161292,2024-06-27,86.06357860565186,97.58642578125,87.06279754638672,6
2161292,2024-06-28,76.924911181132,85.42904663085938,75.24608612060547,6
2161292,2024-06-29,72.22362677256267,89.66206359863281,84.82122421264648,6
2161292,2024-06-30,66.43939542770386,78.3987808227539,77.22545433044434,6
2161292,2024-07-01,63.27388827006022,69.85710906982422,58.061140060424805,7
2161292,2024-07-02,78.19303925832112,96.27714538574219,69.18245506286621,7
2161292,2024-07-03,81.91391785939534,92.90232849121094,77.29365158081055,7
2161292,2024-07-04,76.07577546437581,87.953125,72.85567665100098,7
2161292,2024-07-05,79.59603118896484,88.28265380859375,81.03457832336426,7
2161292,2024-07-06,81.71047814687093,85.69729614257812,78.22562026977539,7
2161292,2024-07-07,77.43405055999756,87.05213928222656,76.61378860473633,7
2161292,2024-07-08,73.20699564615886,77.55056762695312,69.91353416442871,7
2161292,2024-07-09,72.5172233581543,78.97196960449219,75.07427597045898,7
2161292,2024-07-10,80.07975546518962,83.91111755371094,79.1568717956543,7
2161292,2024-07-11,79.91749699910481,89.09382629394531,73.0977554321289,7
2161292,2024-07-12,80.6970427831014,89.13246154785156,72.90058708190918,7
2161292,2024-07-13,83.74601141611735,89.38803100585938,78.34732055664062,7
2161292,2024-07-14,87.87228043874104,99.87721252441406,81.00618362426758,7
2161292,2024-07-15,90.7959810892741,97.17466735839844,92.08543586730957,7
2161292,2024-07-16,93.35592206319173,102.23431396484375,89.88803100585938,7
2161292,2024-07-17,96.49193509419759,99.60383605957031,94.52754974365234,7
2161292,2024-07-18,96.61241912841797,102.63484191894531,96.8317928314209,7
2161292,2024-07-19,91.4337116877238,97.88667297363281,92.476806640625,7
2161292,2024-07-20,89.2620340983073,98.52435302734375,91.52813339233398,7
2161292,2024-07-21,82.8008451461792,95.17962646484375,73.33910751342773,7
2161292,2024-07-22,81.37624422709148,91.59574890136719,74.29208755493164,7
2161292,2024-07-23,87.74005858103435,99.62051391601562,73.7567138671875,7
2161292,2024-07-24,92.43694305419922,98.74053955078125,89.09023094177246,7
2161292,2024-07-25,77.96151542663574,95.32760620117188,90.2261962890625,7
2161292,2024-07-26,52.76240332921346,61.84828186035156,47.16383361816406,7
2161292,2024-07-27,70.9106715520223,93.18363952636719,62.10431480407715,7
2161292,2024-07-28,82.13186963399251,92.84292602539062,77.72491073608398,7
2161292,2024-07-29,84.42488861083984,89.25535583496094,86.95596122741699,7
2161292,2024-07-30,82.4134422938029,91.72088623046875,78.62110710144043,7
2161292,2024-07-31,78.88244120279948,84.91148376464844,81.62382125854492,7
2161292,2024-08-01,76.70930512746175,85.75067138671875,74.04174041748047,8
2161292,2024-08-02,82.29623794555664,85.67074584960938,78.10597610473633,8
2161292,2024-08-03,87.9531962076823,91.48785400390625,85.9237117767334,8
2161292,2024-08-04,79.73698393503825,86.55384826660156,78.18921661376953,8
2161292,2024-08-05,73.33693981170654,78.34416198730469,68.73540115356445,8
2161292,2024-08-06,74.48792139689128,79.79898071289062,73.53593063354492,8
2161292,2024-08-07,74.21684551239014,78.27423095703125,74.30134582519531,8
2161292,2024-08-08,72.02293968200684,89.08221435546875,71.65310287475586,8
2161292,2024-08-09,69.67509778340657,88.56938171386719,82.59014511108398,8
2161292,2024-08-10,76.63239192962646,86.33230590820312,77.61043930053711,8
2161292,2024-08-11,82.92447344462077,88.77883911132812,87.56924438476562,8
2161292,2024-08-12,89.3668327331543,97.79908752441406,90.0151138305664,8
2161292,2024-08-13,89.95268154144287,96.69639587402344,88.41290092468262,8
2161292,2024-08-14,86.12393061319987,98.45413208007812,91.11591720581055,8
2161292,2024-08-15,74.97314453125,82.44789123535156,76.06303024291992,8
2161292,2024-08-16,78.89411067962646,91.74591064453125,73.90910720825195,8
2161292,2024-08-17,79.78178469340007,90.81271362304688,79.97933959960938,8
2161292,2024-08-18,79.01995913187663,87.36384582519531,72.5875244140625,8
2161292,2024-08-19,78.99448331197102,82.91799926757812,77.861572265625,8
2161292,2024-08-20,85.47178014119466,94.1124267578125,84.75708198547363,8
2161292,2024-08-21,81.39698219299316,88.26681518554688,79.38323020935059,8
2161292,2024-08-22,79.70174757639568,94.5714111328125,69.76556015014648,8
2161292,2024-08-23,78.69369824727376,83.20355224609375,74.09793853759766,8
2161292,2024-08-24,77.46939118703206,89.53800964355469,73.4576416015625,8
2161292,2024-08-25,80.30489381154378,86.31112670898438,81.06065368652344,8
2161292,2024-08-26,79.03625424702962,90.8721923828125,76.1188735961914,8
2161292,2024-08-27,77.20174058278401,80.94511413574219,73.7428970336914,8
2161292,2024-08-28,71.98954900105794,78.93504333496094,63.0312614440918,8
2161292,2024-08-29,74.73833338419597,84.8563232421875,73.55362129211426,8
2161292,2024-08-30,80.3728551864624,88.5673828125,82.91613960266113,8
2161292,2024-08-31,83.27602990468343,91.33250427246094,77.62371826171875,8
2161292,2024-09-01,90.52937889099121,96.9203872680664,91.60805892944336,9
2161292,2024-09-02,83.60595353444417,90.36114501953125,82.23199081420898,9
2161292,2024-09-03,69.9103520711263,86.46084594726562,72.70177841186523,9
2161292,2024-09-04,60.066323598225914,67.14703369140625,58.30904769897461,9
2161292,2024-09-05,73.98253854115804,85.93814086914062,68.56130599975586,9
2161292,2024-09-06,81.92510191599528,99.5128402709961,85.60697555541992,9
2161292,2024-09-07,97.8539613087972,103.41389465332031,99.29104804992676,9
2161292,2024-09-08,84.70583629608154,97.25704956054688,88.52996444702148,9
2161292,2024-09-09,90.21806303660075,101.56300354003906,86.93704605102539,9
2161292,2024-09-10,94.22537072499593,98.57504272460938,93.04539108276367,9
2161292,2024-09-11,97.40820980072021,100.36442565917969,97.65067672729492,9
2161292,2024-09-12,92.13512547810872,96.94929504394531,90.42524909973145,9
2161292,2024-09-13,82.24386755625407,92.85838317871094,89.57664108276367,9
2161292,2024-09-14,77.99021402994792,84.76823425292969,82.6431884765625,9
2161292,2024-09-15,79.25756200154622,98.49484252929688,66.25952529907227,9
2161292,2024-09-16,89.57150077819824,98.22659301757812,82.26784133911133,9
2161292,2024-09-17,91.82306512196858,100.12047576904297,92.44222640991211,9
2161292,2024-09-18,85.47660414377849,93.31962585449219,83.23612594604492,9
2161292,2024-09-19,80.4713176091512,96.00968170166016,72.27523803710938,9
2161292,2024-09-20,91.55374813079834,100.37870025634766,91.66611862182617,9
2161292,2024-09-21,93.01002025604248,101.28638458251953,86.22362327575684,9
2161292,2024-09-22,92.40185070037842,100.91200256347656,89.4322566986084,9
2161292,2024-09-23,80.52570947011311,92.45516967773438,76.04988861083984,9
2161292,2024-09-24,75.15596739451091,83.79586791992188,82.92333984375,9
2161292,2024-09-25,74.62443319956462,81.6123046875,68.13911056518555,9
2161292,2024-09-26,73.11798763275146,80.4493408203125,72.50667953491211,9
2161292,2024-09-27,79.8038501739502,87.51814270019531,85.64101028442383,9
2161292,2024-09-28,75.18477058410645,84.75802612304688,74.54823684692383,9
2161292,2024-09-29,80.81740697224934,89.61286926269531,76.04854202270508,9
2161292,2024-09-30,91.0735518137614,98.40096282958984,93.3350772857666,9
2161292,2024-10-01,89.18709818522136,93.5198974609375,86.53458023071289,10
2161292,2024-10-02,80.35781987508138,92.60612487792969,82.06735610961914,10
2161292,2024-10-03,48.29254722595215,60.067413330078125,43.662376403808594,10
2161292,2024-10-04,41.243600845336914,50.54399108886719,46.264617919921875,10
2161292,2024-10-05,49.79864470163981,66.50834655761719,37.76152515411377,10
2161292,2024-10-06,77.66712220509847,86.79896545410156,81.31209182739258,10
2161292,2024-10-07,73.06189441680908,78.65266418457031,74.64179229736328,10
2161292,2024-10-08,74.73234780629475,84.90080261230469,70.54757690429688,10
2161292,2024-10-09,78.44655227661133,84.07020568847656,75.0813980102539,10
2161292,2024-10-10,76.38025156656902,80.22340393066406,78.77206420898438,10
2161292,2024-10-11,74.04966163635254,88.53256225585938,84.19259643554688,10
2161292,2024-10-12,87.47501309712727,92.44619750976562,90.80999374389648,10
2161292,2024-10-13,80.6475092569987,92.64500427246094,91.43037605285645,10
2161292,2024-10-14,74.87347300847371,85.22610473632812,71.63381958007812,10
2161292,2024-10-15,91.69099140167236,96.75004577636719,90.80390357971191,10
2161292,2024-10-16,88.89241568247478,96.22674560546875,93.91142082214355,10
2161292,2024-10-17,81.99542776743571,89.60354614257812,82.58593559265137,10
2161292,2024-10-18,82.56779893239339,88.05142211914062,82.0500373840332,10
2161292,2024-10-19,85.06954828898112,89.37152099609375,84.0159912109375,10
2161292,2024-10-20,79.30172443389893,91.59828186035156,76.16098976135254,10
2161292,2024-10-21,82.91555341084798,94.82786560058594,87.59616470336914,10
2161292,2024-10-22,84.43259716033936,97.38880920410156,78.11262130737305,10
2161292,2024-10-23,58.60562149683634,83.46281433105469,73.15519714355469,10
2161292,2024-10-24,18.510701934496563,33.306121826171875,10.294519901275635,10
2161292,2024-10-25,17.017881433169048,28.163986206054688,10.509764194488525,10
2161292,2024-10-26,55.44679323832194,86.95164489746094,39.76792907714844,10
2161292,2024-10-27,95.17284393310547,100.38380432128906,92.34814834594727,10
2161292,2024-10-28,87.76341819763184,99.21150207519531,82.50733757019043,10
2161292,2024-10-29,84.10023625691731,98.71925354003906,78.14506530761719,10
2161292,2024-10-30,77.48646354675293,84.91346740722656,80.21675491333008,10
2161292,2024-10-31,64.44897651672363,73.81182861328125,61.83000564575195,10
2161292,2024-11-01,36.07788888613383,51.10249328613281,39.00246047973633,11
2161292,2024-11-02,58.4979674021403,86.16291809082031,52.45115280151367,11
2161292,2024-11-03,86.35591252644856,92.8614501953125,91.36170959472656,11
2161292,2024-11-04,89.40000915527344,96.66276550292969,91.5101318359375,11
2161292,2024-11-05,77.41650867462158,85.79376220703125,74.61310768127441,11
2161292,2024-11-06,85.93594455718994,91.49441528320312,89.71827697753906,11
2161292,2024-11-07,79.48683230082194,87.71241760253906,84.09714889526367,11
2161292,2024-11-08,60.96956459681193,79.00408935546875,75.37482070922852,11
2161292,2024-11-09,35.66551907857259,55.229248046875,32.5291862487793,11
2161292,2024-11-10,51.73920750617981,83.68696594238281,20.74329376220703,11
2161292,2024-11-11,76.63401063283284,83.94729614257812,78.2414665222168,11
2161292,2024-11-12,71.42475159962972,90.77928161621094,85.99772262573242,11
2161292,2024-11-13,68.42361386617024,76.38375854492188,70.96954345703125,11
2161292,2024-11-14,78.09470876057942,87.10232543945312,78.6052017211914,11
2161292,2024-11-15,76.37931887308757,86.405029296875,63.80940246582031,11
2161292,2024-11-16,50.8485959370931,64.21418762207031,46.03324890136719,11
2161292,2024-11-17,66.23016993204753,84.05989074707031,50.56940841674805,11
2161292,2024-11-18,86.84192276000977,95.39195251464844,92.53419876098633,11
2161292,2024-11-19,87.45193576812744,97.34823608398438,82.66698837280273,11
2161292,2024-11-20,83.27823257446289,93.75338745117188,77.43402862548828,11
2161292,2024-11-21,77.25656604766846,85.52250671386719,74.27275657653809,11
2161292,2024-11-22,78.06990750630696,84.8953857421875,77.25303649902344,11
2161292,2024-11-23,82.74826431274414,98.123779296875,93.48382568359375,11
2161292,2024-11-24,94.13946278889973,99.68222045898438,98.8026123046875,11
2161292,2024-11-25,89.99290021260579,98.86701965332031,92.71377563476562,11
2161292,2024-11-26,94.29245599110921,99.3052978515625,97.27136993408203,11
2161292,2024-11-27,85.89917087554932,98.2420654296875,84.46378135681152,11
2161292,2024-11-28,71.95450433095296,88.43601989746094,74.58146095275879,11
2161292,2024-11-29,48.77696132659912,60.490081787109375,57.749725341796875,11
2161292,2024-11-30,53.581313133239746,66.75334167480469,41.1437873840332,11
2161292,2024-12-01,81.41085942586263,99.90571594238281,88.8553466796875,12
2161292,2024-12-02,89.40654055277507,99.36991882324219,97.83987426757812,12
2161292,2024-12-03,83.54215812683105,99.26722717285156,96.86527252197266,12
2161292,2024-12-04,91.10236994425456,96.65817260742188,95.13787841796875,12
2161292,2024-12-05,72.39217821756999,99.52906799316406,98.70291137695312,12
2161292,2024-12-06,96.1529369354248,100.36660766601562,94.198974609375,12
2161292,2024-12-07,99.82315794626872,101.6290283203125,98.9222412109375,12
2161292,2024-12-08,99.57412687937419,100.20663452148438,99.56979751586914,12
2161292,2024-12-09,89.7698901494344,99.77033996582031,93.84222793579102,12
2161292,2024-12-10,72.088485399882,85.32679748535156,75.10150718688965,12
2161292,2024-12-11,96.07944393157959,99.47785949707031,97.07794189453125,12
2161292,2024-12-12,97.4295784632365,100.80210876464844,100.32201194763184,12
2161292,2024-12-13,99.25471719106038,101.14839935302734,99.26532745361328,12
2161292,2024-12-14,91.73545869191487,99.92277526855469,95.63899230957031,12
2161292,2024-12-15,80.05695406595866,84.97137451171875,78.31827545166016,12
2161292,2024-12-16,73.67841084798177,83.90628051757812,68.773681640625,12
2161292,2024-12-17,78.85517756144206,82.00375366210938,79.61845016479492,12
2161292,2024-12-18,73.44917551676433,83.75172424316406,67.64644432067871,12
2161292,2024-12-19,76.03119977315266,80.4263916015625,72.13932418823242,12
2161292,2024-12-20,82.67556953430176,92.28720092773438,81.09953689575195,12
2161292,2024-12-21,70.37616189320882,84.34426879882812,66.0802230834961,12
2161292,2024-12-22,67.92248407999675,75.80633544921875,73.4576187133789,12
2161292,2024-12-23,61.13054895401001,67.25407409667969,58.82332992553711,12
2161292,2024-12-24,69.86542701721191,74.645263671875,69.64662551879883,12
2161292,2024-12-25,79.6228437423706,95.95686340332031,80.41136932373047,12
2161292,2024-12-26,96.98167006174724,100.50501251220703,95.16584777832031,12
2161292,2024-12-27,98.68714841206868,101.75785827636719,100.20151138305664,12
2161292,2024-12-28,70.90439001719157,86.01615905761719,70.97517395019531,12
2161292,2024-12-29,76.57605806986491,86.90097045898438,73.17722702026367,12
2161292,2024-12-30,90.47454261779785,101.47076416015625,82.35443115234375,12
2161292,2024-12-31,86.24774233500163,102.22885131835938,90.66791915893555,12
2161292,2025-01-01,73.94385592142741,83.85105895996094,61.887359619140625,1
2161292,2025-01-02,74.51458072662354,83.38005065917969,66.49328994750977,1
2161292,2025-01-03,73.6654863357544,83.606201171875,76.13372039794922,1
2161292,2025-01-04,83.27299722035725,92.62942504882812,91.49313735961914,1
2161292,2025-01-05,72.3660413424174,80.75689697265625,80.33946990966797,1
2161292,2025-01-06,66.20241196950276,80.79023742675781,72.85225677490234,1
2161292,2025-01-07,74.08358319600423,96.84613037109375,81.88108444213867,1
2161292,2025-01-08,92.62543773651123,99.725341796875,94.32334518432617,1
2161292,2025-01-09,94.98338762919109,100.36585998535156,96.28413009643555,1
2161292,2025-01-10,95.03863716125488,98.10891723632812,93.0036506652832,1
2161292,2025-01-11,65.679123878479,94.83418273925781,69.62525177001953,1
