location_id,date,t850_mean,t925_mean,t1000_mean,inv_850_1000_mean,inv_850_1000_max,inv_925_1000_mean,inv_850_1000_morning
2161306,2024-10-15,17.228428141276066,21.300719197591167,25.86983388264976,-8.641405741373697,-6.453094482421875,-4.569114685058594,-7.460868835449219
2161306,2024-10-16,17.297362263997417,21.099969482421898,25.80531972249351,-8.507957458496094,-6.382110595703125,-4.705350240071614,-7.134735107421875
2161306,2024-10-17,18.51047286987307,22.1212834676107,26.180679575602237,-7.670206705729167,-5.861846923828125,-4.059396107991536,-7.062217712402344
2161306,2024-10-18,18.631650543212913,22.466171518961612,26.659548695882183,-8.027898152669271,-5.911407470703125,-4.193377176920573,-7.148979187011719
2161306,2024-10-19,17.98390858968101,21.951715087890648,26.339395141601585,-8.355486551920572,-6.8448486328125,-4.3876800537109375,-7.302330017089844
2161306,2024-10-20,17.5868227640788,21.929620361328148,26.46512629191083,-8.878303527832031,-6.775146484375,-4.535505930582683,-7.864982604980469
2161306,2024-10-21,17.50707524617515,21.309954579671246,25.319482421875023,-7.81240717569987,-6.45684814453125,-4.009527842203776,-7.49725341796875
2161306,2024-10-22,17.300035095214866,21.284631347656273,26.664446767171246,-9.36441167195638,-6.07012939453125,-5.379815419514974,-6.894050598144531
2161306,2024-10-23,15.847198740641298,20.10052897135419,25.044253285725933,-9.197054545084635,-6.08099365234375,-4.943724314371745,-7.46258544921875
2161306,2024-10-24,17.7441968282064,21.123188273112003,25.185584004720074,-7.441387176513672,-4.7774658203125,-4.062395731608073,-5.9918212890625
2161306,2024-10-25,18.3817700703939,21.994966125488304,25.869355773925804,-7.487585703531901,-4.34710693359375,-3.8743896484375,-5.18243408203125
2161306,2024-10-26,17.422493235270206,21.94014765421552,26.81433258056643,-9.391839345296225,-5.030517578125,-4.874184926350911,-6.491058349609375
2161306,2024-10-27,14.728911336263044,16.782463328043644,21.450354512532574,-6.721443176269531,-5.02569580078125,-4.667891184488933,-8.320816040039062
2161306,2024-10-28,14.644001261393251,16.920592244466167,21.45394159952802,-6.809940338134766,-5.7921142578125,-4.533349355061849,-6.531578063964844
2161306,2024-10-29,16.04728978474937,18.942828114827496,23.073111470540386,-7.025821685791016,-6.113433837890625,-4.130283355712891,-6.445640563964844
2161306,2024-10-30,16.870642598470074,20.834453837076847,24.417167917887394,-7.546525319417317,-4.24566650390625,-3.582714080810547,-6.323234558105469
2161306,2024-10-31,18.4913154602051,22.430256144205753,26.613819376627628,-8.122503916422525,-4.750946044921875,-4.183563232421875,-6.092247009277344
2161306,2024-11-01,17.466301218668644,21.50866851806643,26.495258585612003,-9.02895736694336,-7.15130615234375,-4.986590067545573,-7.674476623535156
2161306,2024-11-02,14.198398844401064,19.319896952311222,24.60790659586591,-10.409507751464844,-8.446746826171875,-5.2880096435546875,-8.766159057617188
2161306,2024-11-03,14.354587809244814,19.02583211263023,23.9612492879232,-9.606661478678385,-8.1319580078125,-4.935417175292969,-9.153312683105469
2161306,2024-11-04,14.286918894449892,18.812973276774112,23.54498443603518,-9.258065541585287,-8.422943115234375,-4.732011159261067,-8.6407470703125
2161306,2024-11-05,13.798596954345726,18.574739074707054,22.866916910807316,-9.068319956461588,-7.6978759765625,-4.292177836100261,-9.231544494628906
2161306,2024-11-06,13.298814392089866,18.896897888183616,23.44762827555341,-10.148813883463541,-9.395782470703125,-4.550730387369792,-9.658172607421875
2161306,2024-11-07,12.767683919270857,18.555207824707054,23.613254801432316,-10.845570882161459,-9.03271484375,-5.058046976725261,-9.431838989257812
2161306,2024-11-08,14.07861226399742,18.83541895548505,23.065524037679058,-8.98691177368164,-4.5335693359375,-4.230105082194011,-7.8593902587890625
2161306,2024-11-09,17.040049489339214,19.99805348714195,23.612203216552757,-6.572153727213542,-3.7933349609375,-3.614149729410807,-4.850883483886719
2161306,2024-11-10,16.95063680013023,21.189502970377628,25.064974721272808,-8.114337921142578,-4.313446044921875,-3.875471750895182,-5.3228607177734375
2161306,2024-11-11,16.83437245686851,21.33639551798505,25.47529754638674,-8.640925089518229,-6.02154541015625,-4.138902028401692,-6.711906433105469
2161306,2024-11-12,17.283359781901066,21.6259106953939,25.188951110839866,-7.905591328938802,-3.6651611328125,-3.5630404154459634,-5.6629791259765625
2161306,2024-11-13,18.528436279296898,21.627085622151714,24.782463328043644,-6.254027048746745,-2.8260498046875,-3.1553777058919272,-4.398796081542969
2161306,2024-11-14,18.978265380859398,21.740075683593773,25.43219909667971,-6.4539337158203125,-3.7337646484375,-3.6921234130859375,-4.428474426269531
2161306,2024-11-15,18.776375071207706,22.05869572957359,25.675060526529972,-6.898685455322266,-4.44158935546875,-3.6163647969563804,-5.223579406738281
2161306,2024-11-16,18.232185618082706,21.471130625406925,25.48359832763674,-7.251412709554036,-5.126251220703125,-4.012467702229817,-5.793121337890625
2161306,2024-11-17,16.850696818033878,21.18718236287437,25.514049784342472,-8.663352966308594,-5.58392333984375,-4.326867421468099,-6.340812683105469
2161306,2024-11-18,15.029976145426454,19.752537027994816,24.2988105773926,-9.268834431966146,-7.455780029296875,-4.546273549397786,-8.04742431640625
2161306,2024-11-19,13.860768890380882,18.84832916259768,23.96354955037437,-10.10278065999349,-7.724334716796875,-5.115220387776692,-8.252677917480469
2161306,2024-11-20,11.87891540527346,17.0357490539551,22.198078409830753,-10.319163004557291,-8.399444580078125,-5.162329355875651,-8.521064758300781
2161306,2024-11-21,11.737803395589216,16.364939626057964,21.283909098307316,-9.5461057027181,-7.578460693359375,-4.918969472249349,-7.921989440917969
2161306,2024-11-22,11.457429504394554,16.063500976562523,21.280733998616558,-9.823304494222006,-7.939239501953125,-5.217233022054036,-8.406219482421875
2161306,2024-11-23,12.212616221110048,16.16145477294924,20.919436391194683,-8.706820170084635,-5.91302490234375,-4.757981618245442,-8.031967163085938
2161306,2024-11-24,13.436354573567732,16.87270380655927,21.349240875244163,-7.912886301676433,-6.046142578125,-4.4765370686848955,-6.552726745605469
2161306,2024-11-25,14.319315846761091,17.565211232503277,21.906575775146507,-7.587259928385417,-4.511566162109375,-4.3413645426432295,-6.25872802734375
2161306,2024-11-26,12.5063301086426,14.341477966308616,18.87386220296226,-6.367532094319661,-5.175628662109375,-4.5323842366536455,-5.9825439453125
2161306,2024-11-27,9.364160156250023,13.03894958496096,18.151626841227237,-8.787466684977213,-7.361175537109375,-5.112677256266276,-7.68109130859375
2161306,2024-11-28,8.251920318603538,12.68130772908531,18.02451604207359,-9.772595723470053,-7.521759033203125,-5.343208312988281,-8.229713439941406
2161306,2024-11-29,10.441410319010439,14.446153259277366,19.24500935872398,-8.803599039713541,-5.580810546875,-4.798856099446614,-7.417938232421875
2161306,2024-11-30,12.156631724039736,15.142976379394554,19.5952456156413,-7.4386138916015625,-3.74163818359375,-4.452269236246745,-5.306556701660156
2161306,2024-12-01,12.578247324625673,15.976074473063173,20.46155700683596,-7.883309682210286,-3.6876220703125,-4.485482533772786,-4.5481414794921875
2161306,2024-12-02,13.246820068359398,16.717031097412132,21.093221282959007,-7.846401214599609,-5.332916259765625,-4.376190185546875,-6.022666931152344
2161306,2024-12-03,13.864868418375673,17.56534601847333,21.918812052408878,-8.053943634033203,-5.812652587890625,-4.353466033935547,-6.330390930175781
2161306,2024-12-04,13.566308593750023,17.65389277140302,21.5987004597982,-8.032391866048178,-5.67486572265625,-3.944807688395182,-6.8059539794921875
2161306,2024-12-05,13.59397150675458,17.42465744018557,21.88575642903648,-8.2917849222819,-5.388275146484375,-4.461098988850911,-6.413909912109375
2161306,2024-12-06,13.493487294514997,16.213709767659527,19.887218729654972,-6.393731435139974,-4.100799560546875,-3.673508961995443,-6.684425354003906
2161306,2024-12-07,11.991760508219423,12.68774312337242,15.799189503987654,-3.807428995768229,-3.37103271484375,-3.1114463806152344,-3.723663330078125
2161306,2024-12-08,9.80899581909182,11.194985961914085,14.891533152262392,-5.082537333170573,-3.617767333984375,-3.696547190348307,-4.1971435546875
2161306,2024-12-09,11.549957529703798,13.398011779785179,17.536918894449894,-5.986961364746094,-4.000213623046875,-4.138907114664714,-5.1798553466796875
2161306,2024-12-10,15.313219960530622,16.45367075602216,20.12270253499351,-4.809482574462891,-3.3997802734375,-3.669031778971354,-4.338783264160156
2161306,2024-12-11,12.3056096394857,13.885808563232445,16.97653732299807,-4.67092768351237,-1.77154541015625,-3.090728759765625,-5.3572998046875
2161306,2024-12-12,11.463259633382185,12.101824696858747,14.70188929239911,-3.2386296590169272,-1.880157470703125,-2.6000645955403647,-2.3264007568359375
2161306,2024-12-13,9.070826466878279,9.619508361816429,13.98642756144208,-4.915601094563802,-3.27435302734375,-4.366919199625651,-3.9852447509765625
2161306,2024-12-14,6.130728658040387,7.40759684244794,12.739828999837263,-6.609100341796875,-4.5184326171875,-5.332232157389323,-5.622871398925781
2161306,2024-12-15,6.673477427164737,7.534466044108096,12.36164245605471,-5.688165028889974,-3.829345703125,-4.827176411946614,-6.9549560546875
2161306,2024-12-16,9.014445241292341,10.575508371988954,15.095830535888695,-6.0813852945963545,-4.4539794921875,-4.520322163899739,-5.320014953613281
2161306,2024-12-17,8.604524230957054,12.398405965169294,16.997970835367862,-8.393446604410807,-4.694580078125,-4.599564870198567,-5.6485137939453125
2161306,2024-12-18,7.719659423828148,13.390629069010439,18.148187255859398,-10.42852783203125,-8.370391845703125,-4.757558186848958,-8.451957702636719
2161306,2024-12-19,6.901106770833356,12.098792012532575,16.580876922607445,-9.679770151774088,-7.85662841796875,-4.48208491007487,-7.9954986572265625
2161306,2024-12-20,7.490701293945335,11.785461680094423,15.763758595784529,-8.273057301839193,-5.166748046875,-3.978296915690104,-7.1908721923828125
2161306,2024-12-21,7.058887736002627,12.081890360514345,16.572255706787132,-9.513367970784506,-7.336395263671875,-4.490365346272786,-7.4564208984375
2161306,2024-12-22,7.463351186116559,12.120545959472679,16.21686706542971,-8.75351587931315,-5.872802734375,-4.096321105957031,-6.9601898193359375
2161306,2024-12-23,8.573211924235048,12.405932362874372,16.97904230753583,-8.405830383300781,-5.467803955078125,-4.573109944661458,-5.90948486328125
2161306,2024-12-24,8.785803731282575,12.257494862874372,16.640030161539737,-7.854226430257161,-5.06231689453125,-4.382535298665364,-5.649192810058594
2161306,2024-12-25,11.825664774576845,13.83990376790367,18.042831675211612,-6.217166900634766,-4.4420166015625,-4.202927907307942,-4.914955139160156
2161306,2024-12-26,11.938279724121116,13.519676462809267,18.473335520426456,-6.535055796305339,-3.56689453125,-4.9536590576171875,-4.158500671386719
2161306,2024-12-27,9.700311279296898,10.915442403157575,15.455290730794294,-5.7549794514973955,-3.77142333984375,-4.539848327636719,-4.716560363769531
2161306,2024-12-28,7.381177520751976,10.839907582600935,16.210469818115257,-8.829292297363281,-5.959259033203125,-5.370562235514323,-6.464729309082031
2161306,2024-12-29,9.55814387003583,11.312130228678408,15.541788991292341,-5.983645121256511,-2.3238525390625,-4.229658762613933,-5.206329345703125
2161306,2024-12-30,8.783905283610048,12.164033508300804,16.765720621744816,-7.981815338134766,-3.32977294921875,-4.601687113444011,-4.571235656738281
2161306,2024-12-31,8.738169606526716,12.589779154459658,16.40116399129234,-7.662994384765625,-5.104736328125,-3.811384836832682,-7.184165954589844
2161306,2025-01-01,11.205927785237654,14.01267013549807,17.700920359293644,-6.494992574055989,-4.195281982421875,-3.6882502237955728,-4.719154357910156
2161306,2025-01-02,9.852625783284529,14.71227925618492,18.980276997884136,-9.12765121459961,-5.352996826171875,-4.267997741699219,-6.124610900878906
2161306,2025-01-03,9.414727783203148,15.168513234456404,19.56832148234052,-10.15359369913737,-8.06500244140625,-4.399808247884114,-8.286651611328125
2161306,2025-01-04,8.273694610595726,14.003704325358095,17.829202270507835,-9.55550765991211,-6.898406982421875,-3.8254979451497397,-8.33843994140625
2161306,2025-01-05,8.747271474202497,14.262602742513044,18.66089274088544,-9.913621266682943,-5.88043212890625,-4.3982899983723955,-8.418594360351562
2161306,2025-01-06,9.4905461629232,13.836966451009138,17.471643066406273,-7.981096903483073,-4.940521240234375,-3.6346766153971353,-6.4810333251953125
2161306,2025-01-07,9.37944056193036,13.285923258463564,17.33134740193687,-7.951906840006511,-5.7991943359375,-4.045424143473308,-6.34246826171875
2161306,2025-01-08,9.392083740234398,13.697284952799501,18.190723673502628,-8.798639933268229,-7.14208984375,-4.493438720703125,-7.418464660644531
2161306,2025-01-09,7.906221008300804,11.707898712158226,16.27868169148765,-8.37246068318685,-6.17913818359375,-4.570782979329427,-6.668708801269531
2161306,2025-01-10,5.059392547607445,7.938284810384137,13.361898040771507,-8.302505493164062,-5.39251708984375,-5.42361323038737,-6.313133239746094
2161306,2025-01-11,3.035554504394554,7.630536651611351,13.234972890218122,-10.199418385823568,-8.42657470703125,-5.6044362386067705,-8.595649719238281
2161306,2025-01-12,5.293686167399112,9.433445231119814,14.255103047688825,-8.961416880289713,-5.582733154296875,-4.821657816569011,-8.010009765625
2161306,2025-01-13,8.144977823893251,10.57166188557945,14.89344431559247,-6.748466491699219,-3.36724853515625,-4.3217824300130205,-5.209709167480469
2161306,2025-01-14,9.677515920003279,12.918950653076195,17.30974095662437,-7.632225036621094,-2.8675537109375,-4.390790303548177,-4.467582702636719
2161306,2025-01-15,7.7076990763346585,12.308316802978538,17.538072204589866,-9.830373128255209,-8.734161376953125,-5.229755401611328,-8.846832275390625
2161306,2025-01-16,6.986046091715518,12.072296396891298,16.640279388427757,-9.65423329671224,-7.1904296875,-4.567982991536458,-7.989814758300781
2161306,2025-01-17,8.455997721354189,11.581910705566429,15.509535725911482,-7.053538004557292,-2.2413330078125,-3.9276250203450522,-5.908897399902344
2161306,2025-01-18,7.512593841552757,11.22629572550458,15.89759470621747,-8.385000864664713,-3.33642578125,-4.671298980712891,-4.7242889404296875
2161306,2025-01-19,8.957058207194033,12.85721104939781,16.879997507731144,-7.922939300537109,-3.64794921875,-4.022786458333333,-5.903999328613281
2161306,2025-01-20,9.551648712158226,14.188088989257835,17.61755777994794,-8.065909067789713,-3.893463134765625,-3.429468790690104,-4.797798156738281
2161306,2025-01-21,11.11808547973635,13.82687657674156,17.441574350992862,-6.323488871256511,-2.63226318359375,-3.6146977742513022,-4.479301452636719
2161306,2025-01-22,11.83493321736656,13.636499023437523,17.758025105794292,-5.923091888427734,-3.615020751953125,-4.1215260823567705,-4.071876525878906
