location_id,date,aod_mean
2161290,2021-10-20,0.3686760895170789
2161291,2021-10-20,0.3940725820454939
2161292,2021-10-20,0.3586193511008113
2161293,2021-10-20,0.3425047220106625
2161294,2021-10-20,0.34024304937722416
2161295,2021-10-20,0.33790393801082685
2161296,2021-10-20,0.34091344425763803
2161298,2021-10-20,0.3411847093023256
2161299,2021-10-20,0.343927685824223
2161300,2021-10-20,0.3408443127421928
2161301,2021-10-20,0.34498942078815137
2161303,2021-10-20,0.34280801213619505
2161304,2021-10-20,0.3545916587074179
2161306,2021-10-20,0.42016437007874013
2161307,2021-10-20,0.3762233731141635
2161308,2021-10-20,0.4057883151614894
2161309,2021-10-20,0.28999459529856086
2161313,2021-10-20,0.3309140471787975
2161314,2021-10-20,0.3934110643240889
2161315,2021-10-20,0.3612650841536996
2161316,2021-10-20,0.3580677225915786
2161318,2021-10-20,0.3580332468374958
2161320,2021-10-20,0.3439915891987605
2161321,2021-10-20,0.3306711888611211
2161322,2021-10-20,0.45426190476190476
4946811,2021-10-20,0.32820342590715584
4946812,2021-10-20,0.3525191300109663
4946813,2021-10-20,0.34057615967269306
6123215,2021-10-20,0.31818360864040657
18,2021-10-19,
2539,2021-10-19,
7441,2021-10-19,
307169,2021-10-19,
1285357,2021-10-19,
2161290,2021-10-19,
2161291,2021-10-19,
2161292,2021-10-19,
2161293,2021-10-19,
2161294,2021-10-19,
2161295,2021-10-19,
2161296,2021-10-19,
2161298,2021-10-19,
2161299,2021-10-19,
2161300,2021-10-19,
2161301,2021-10-19,
2161303,2021-10-19,
2161304,2021-10-19,
2161306,2021-10-19,
2161307,2021-10-19,
2161308,2021-10-19,
2161309,2021-10-19,
2161313,2021-10-19,
2161314,2021-10-19,
2161315,2021-10-19,
2161316,2021-10-19,
2161318,2021-10-19,
2161320,2021-10-19,
2161321,2021-10-19,
2161322,2021-10-19,
4946811,2021-10-19,
4946812,2021-10-19,
4946813,2021-10-19,
6123215,2021-10-19,
18,2021-10-22,
2539,2021-10-22,
7441,2021-10-22,
307169,2021-10-22,
1285357,2021-10-22,
2161290,2021-10-22,
2161291,2021-10-22,
2161292,2021-10-22,
2161293,2021-10-22,
2161294,2021-10-22,
2161295,2021-10-22,
2161296,2021-10-22,
2161298,2021-10-22,
2161299,2021-10-22,
2161300,2021-10-22,
2161301,2021-10-22,
2161303,2021-10-22,
2161304,2021-10-22,
2161306,2021-10-22,
2161307,2021-10-22,
2161308,2021-10-22,
2161309,2021-10-22,
2161313,2021-10-22,
2161314,2021-10-22,
2161315,2021-10-22,
2161316,2021-10-22,
2161318,2021-10-22,
2161320,2021-10-22,
2161321,2021-10-22,
2161322,2021-10-22,
4946811,2021-10-22,
4946812,2021-10-22,
4946813,2021-10-22,
6123215,2021-10-22,
18,2021-10-15,
2539,2021-10-15,
7441,2021-10-15,
307169,2021-10-15,
1285357,2021-10-15,
2161290,2021-10-15,
2161291,2021-10-15,
2161292,2021-10-15,
2161293,2021-10-15,
2161294,2021-10-15,
2161295,2021-10-15,
2161296,2021-10-15,
2161298,2021-10-15,
2161299,2021-10-15,
2161300,2021-10-15,
2161301,2021-10-15,
2161303,2021-10-15,
2161304,2021-10-15,
2161306,2021-10-15,
2161307,2021-10-15,
2161308,2021-10-15,
2161309,2021-10-15,
2161313,2021-10-15,
2161314,2021-10-15,
2161315,2021-10-15,
2161316,2021-10-15,
2161318,2021-10-15,
2161320,2021-10-15,
2161321,2021-10-15,
2161322,2021-10-15,
4946811,2021-10-15,
4946812,2021-10-15,
4946813,2021-10-15,
6123215,2021-10-15,
18,2021-10-23,0.29156837792369894
2539,2021-10-23,0.2835338727076591
7441,2021-10-23,0.28361766927434584
307169,2021-10-23,0.2798384506889444
1285357,2021-10-23,0.29156536834110885
2161290,2021-10-23,0.32330563401218965
2161291,2021-10-23,0.3050590393099689
2161292,2021-10-23,0.29045676603714693
2161293,2021-10-23,0.287922288219488
2161294,2021-10-23,0.27752204968944094
2161295,2021-10-23,0.27924527572374463
2161296,2021-10-23,0.27534312738448496
2161298,2021-10-23,0.27632972284166935
2161299,2021-10-23,0.27467786346602957
2161300,2021-10-23,0.27776808510638296
2161301,2021-10-23,0.280337648671137
2161303,2021-10-23,0.27786610505955406
2161304,2021-10-23,0.27935899819543936
2161306,2021-10-23,0.3194900385604113
2161307,2021-10-23,0.30192081402377596
2161308,2021-10-23,0.30104441222275935
2161309,2021-10-23,0.2714081098911456
2161313,2021-10-23,0.2794898732984787
2161314,2021-10-23,0.29344739981562823
2161315,2021-10-23,0.30659090909090914
2161316,2021-10-23,0.2848100320170758
2161318,2021-10-23,0.2682986321769345
2161320,2021-10-23,0.23595964670031414
2161321,2021-10-23,0.2820452554744526
2161322,2021-10-23,0.31738845771144275
4946811,2021-10-23,0.2699546429592906
4946812,2021-10-23,0.2893086086482738
4946813,2021-10-23,0.2772454726864555
6123215,2021-10-23,0.2685304353985644
18,2021-10-26,0.7796249056603775
2539,2021-10-26,0.7895560968620144
7441,2021-10-26,0.790134721017635
307169,2021-10-26,0.7824149250970963
1285357,2021-10-26,0.7800388172858226
2161290,2021-10-26,
2161291,2021-10-26,0.7590871826246559
2161292,2021-10-26,0.7984606786427146
2161293,2021-10-26,0.74
2161294,2021-10-26,0.746734539126111
2161295,2021-10-26,0.733200215529465
2161296,2021-10-26,0.7515992390615095
2161298,2021-10-26,0.75474524319761
2161299,2021-10-26,0.7595579497907955
2161300,2021-10-26,0.7535818792388229
2161301,2021-10-26,0.7394196782723668
2161303,2021-10-26,0.7529373210048277
2161304,2021-10-26,0.7875839555810838
2161306,2021-10-26,0.776963439279809
2161307,2021-10-26,0.795318535601038
2161308,2021-10-26,0.7224829696647151
2161309,2021-10-26,0.7033474212783759
2161313,2021-10-26,0.7402371631205675
2161314,2021-10-26,0.7429291900749063
2161315,2021-10-26,0.8848918918918919
2161316,2021-10-26,0.7918961896697713
2161318,2021-10-26,0.7420989526340469
2161320,2021-10-26,0.5673972573740415
2161321,2021-10-26,0.718450113378685
2161322,2021-10-26,0.5959304069027298
4946811,2021-10-26,0.6898882836391436
4946812,2021-10-26,0.7749031213191991
4946813,2021-10-26,0.7480736595713555
6123215,2021-10-26,0.7254598577953572
18,2021-10-31,
2539,2021-10-31,
7441,2021-10-31,
307169,2021-10-31,
1285357,2021-10-31,
2161290,2021-10-31,
2161291,2021-10-31,
2161292,2021-10-31,
2161293,2021-10-31,
2161294,2021-10-31,
2161295,2021-10-31,
2161296,2021-10-31,
2161298,2021-10-31,
2161299,2021-10-31,
2161300,2021-10-31,
2161301,2021-10-31,
2161303,2021-10-31,
2161304,2021-10-31,
2161306,2021-10-31,
2161307,2021-10-31,
2161308,2021-10-31,
2161309,2021-10-31,
2161313,2021-10-31,
2161314,2021-10-31,
2161315,2021-10-31,
2161316,2021-10-31,
2161318,2021-10-31,
2161320,2021-10-31,
2161321,2021-10-31,
2161322,2021-10-31,
4946811,2021-10-31,
4946812,2021-10-31,
4946813,2021-10-31,
6123215,2021-10-31,
18,2021-10-30,
2539,2021-10-30,
7441,2021-10-30,
307169,2021-10-30,
1285357,2021-10-30,
2161290,2021-10-30,
2161291,2021-10-30,
2161292,2021-10-30,
2161293,2021-10-30,
2161294,2021-10-30,
2161295,2021-10-30,
2161296,2021-10-30,
2161298,2021-10-30,
2161299,2021-10-30,
2161300,2021-10-30,
2161301,2021-10-30,
2161303,2021-10-30,
2161304,2021-10-30,
2161306,2021-10-30,
2161307,2021-10-30,
2161308,2021-10-30,
2161309,2021-10-30,
2161313,2021-10-30,
2161314,2021-10-30,
2161315,2021-10-30,
2161316,2021-10-30,
2161318,2021-10-30,
2161320,2021-10-30,
2161321,2021-10-30,
2161322,2021-10-30,
4946811,2021-10-30,
4946812,2021-10-30,
4946813,2021-10-30,
6123215,2021-10-30,
18,2021-10-25,0.331378058065171
2539,2021-10-25,0.3559180311451606
7441,2021-10-25,0.3557107332465191
307169,2021-10-25,0.35588045982768973
1285357,2021-10-25,0.3314595362524737
2161290,2021-10-25,0.35181119638401065
2161291,2021-10-25,0.33662229302414715
2161292,2021-10-25,0.3511345729284207
2161293,2021-10-25,0.35776809032197227
2161294,2021-10-25,0.358564674096589
2161295,2021-10-25,0.3685599538454292
2161296,2021-10-25,0.3536958907480315
2161298,2021-10-25,0.35603126075202746
2161299,2021-10-25,0.3501279919879819
2161300,2021-10-25,0.3597582198443579
2161301,2021-10-25,0.3748645091286503
2161303,2021-10-25,0.37001150888995665
2161304,2021-10-25,0.3518521723772518
2161306,2021-10-25,0.3517332611357001
2161307,2021-10-25,0.33635593261131164
2161308,2021-10-25,0.32662018572081003
2161309,2021-10-25,0.40626732953206734
2161313,2021-10-25,0.38731687155574396
2161314,2021-10-25,0.32824374809393114
2161315,2021-10-25,0.3548802730696799
2161316,2021-10-25,0.3551788352130952
2161318,2021-10-25,0.3293566913351835
2161320,2021-10-25,0.2596238180364116
2161321,2021-10-25,0.3782822698375324
2161322,2021-10-25,0.31704321742812785
4946811,2021-10-25,0.3495036735270568
4946812,2021-10-25,0.3574681833405101
4946813,2021-10-25,0.37201273296343723
6123215,2021-10-25,0.37405935395771533
18,2021-10-27,0.5950682612201019
2539,2021-10-27,0.6045341522294804
7441,2021-10-27,0.6044380524664956
307169,2021-10-27,0.5947958291075052
1285357,2021-10-27,0.5952739083846771
2161290,2021-10-27,0.5518086635325723
2161291,2021-10-27,0.7627434898503179
2161292,2021-10-27,0.5914040097205348
2161293,2021-10-27,0.5484673496164718
2161294,2021-10-27,0.5752731190805576
2161295,2021-10-27,0.5808969086919188
2161296,2021-10-27,0.5714963079871486
2161298,2021-10-27,0.57573408291948
2161299,2021-10-27,0.5717262515262517
2161300,2021-10-27,0.5814559372464162
2161301,2021-10-27,0.6106221505376345
2161303,2021-10-27,0.6098363328392972
2161304,2021-10-27,0.5917269449081801
2161306,2021-10-27,0.6765471528246679
2161307,2021-10-27,0.6675119109720049
2161308,2021-10-27,0.6730911510312709
2161309,2021-10-27,0.6574887435423478
2161313,2021-10-27,0.617656021854835
2161314,2021-10-27,0.601185136468267
2161315,2021-10-27,0.597093127871363
2161316,2021-10-27,0.6013068139963167
2161318,2021-10-27,0.5409405770635501
2161320,2021-10-27,0.45887412029096925
2161321,2021-10-27,0.5815776350989836
2161322,2021-10-27,0.5966399916712937
4946811,2021-10-27,0.5410547453980395
4946812,2021-10-27,0.5812563171432896
4946813,2021-10-27,0.6080270256718813
6123215,2021-10-27,0.5954168698196002
18,2021-10-28,
2539,2021-10-28,
7441,2021-10-28,
307169,2021-10-28,
1285357,2021-10-28,
2161290,2021-10-28,
2161291,2021-10-28,
2161292,2021-10-28,
2161293,2021-10-28,
2161294,2021-10-28,
2161295,2021-10-28,
2161296,2021-10-28,
2161298,2021-10-28,
2161299,2021-10-28,
2161300,2021-10-28,
2161301,2021-10-28,
2161303,2021-10-28,
2161304,2021-10-28,
2161306,2021-10-28,
2161307,2021-10-28,
2161308,2021-10-28,
2161309,2021-10-28,
2161313,2021-10-28,
2161314,2021-10-28,
2161315,2021-10-28,
2161316,2021-10-28,
2161318,2021-10-28,
2161320,2021-10-28,
2161321,2021-10-28,
2161322,2021-10-28,
4946811,2021-10-28,
4946812,2021-10-28,
4946813,2021-10-28,
6123215,2021-10-28,
18,2021-10-24,0.4104578651685394
2539,2021-10-24,0.35346142054164537
7441,2021-10-24,0.3537880036040675
307169,2021-10-24,0.3552541324921136
1285357,2021-10-24,0.4104134881149807
2161290,2021-10-24,0.43056118881118877
2161291,2021-10-24,0.4221870588235294
2161292,2021-10-24,0.35651928632115554
2161293,2021-10-24,
2161294,2021-10-24,0.3436068482314386
2161295,2021-10-24,0.31964488594554824
2161296,2021-10-24,0.3527901779359431
2161298,2021-10-24,0.3495549663735126
2161299,2021-10-24,0.3610513460509895
2161300,2021-10-24,0.3431750191907008
2161301,2021-10-24,0.33532377376577727
2161303,2021-10-24,0.33872638064810584
2161304,2021-10-24,0.36201270310192024
2161306,2021-10-24,0.4210190476190476
2161307,2021-10-24,0.42658219178082196
2161308,2021-10-24,0.4239089709762533
2161309,2021-10-24,0.2735918317437026
2161313,2021-10-24,0.3062527693856999
2161314,2021-10-24,0.42223529411764715
2161315,2021-10-24,0.4203967861557478
2161316,2021-10-24,0.3537783433006744
2161318,2021-10-24,0.41176639600249854
2161320,2021-10-24,
2161321,2021-10-24,0.34496236420072424
2161322,2021-10-24,0.4229354838709677
4946811,2021-10-24,0.3438514436852546
4946812,2021-10-24,0.3476616226658082
4946813,2021-10-24,0.33330031297765483
6123215,2021-10-24,0.23082905873300852
18,2021-10-29,
2539,2021-10-29,
7441,2021-10-29,
307169,2021-10-29,
1285357,2021-10-29,
2161290,2021-10-29,
2161291,2021-10-29,
2161292,2021-10-29,
2161293,2021-10-29,
2161294,2021-10-29,
2161295,2021-10-29,
2161296,2021-10-29,
2161298,2021-10-29,
2161299,2021-10-29,
2161300,2021-10-29,
2161301,2021-10-29,
2161303,2021-10-29,
2161304,2021-10-29,
2161306,2021-10-29,
2161307,2021-10-29,
2161308,2021-10-29,
2161309,2021-10-29,
2161313,2021-10-29,
2161314,2021-10-29,
2161315,2021-10-29,
2161316,2021-10-29,
2161318,2021-10-29,
2161320,2021-10-29,
2161321,2021-10-29,
2161322,2021-10-29,
4946811,2021-10-29,
4946812,2021-10-29,
4946813,2021-10-29,
6123215,2021-10-29,
18,2021-11-07,
2539,2021-11-07,
7441,2021-11-07,
307169,2021-11-07,
1285357,2021-11-07,
2161290,2021-11-07,
2161291,2021-11-07,
2161292,2021-11-07,
2161293,2021-11-07,
2161294,2021-11-07,
2161295,2021-11-07,
2161296,2021-11-07,
2161298,2021-11-07,
2161299,2021-11-07,
2161300,2021-11-07,
2161301,2021-11-07,
2161303,2021-11-07,
2161304,2021-11-07,
2161306,2021-11-07,
2161307,2021-11-07,
2161308,2021-11-07,
2161309,2021-11-07,
2161313,2021-11-07,
2161314,2021-11-07,
2161315,2021-11-07,
2161316,2021-11-07,
2161318,2021-11-07,
2161320,2021-11-07,
2161321,2021-11-07,
2161322,2021-11-07,
4946811,2021-11-07,
4946812,2021-11-07,
4946813,2021-11-07,
6123215,2021-11-07,0.447
18,2021-11-01,
2539,2021-11-01,
7441,2021-11-01,
307169,2021-11-01,
1285357,2021-11-01,
2161290,2021-11-01,
2161291,2021-11-01,
2161292,2021-11-01,
2161293,2021-11-01,
2161294,2021-11-01,
2161295,2021-11-01,
2161296,2021-11-01,
2161298,2021-11-01,
2161299,2021-11-01,
2161300,2021-11-01,
2161301,2021-11-01,
2161303,2021-11-01,
2161304,2021-11-01,
2161306,2021-11-01,
2161307,2021-11-01,
2161308,2021-11-01,
2161309,2021-11-01,
2161313,2021-11-01,
2161314,2021-11-01,
2161315,2021-11-01,
2161316,2021-11-01,
2161318,2021-11-01,
2161320,2021-11-01,
2161321,2021-11-01,
2161322,2021-11-01,
4946811,2021-11-01,
4946812,2021-11-01,
4946813,2021-11-01,
6123215,2021-11-01,
18,2021-11-04,0.4441201676758267
2539,2021-11-04,0.40869255768605783
7441,2021-11-04,0.4090595703125
307169,2021-11-04,0.40769174757281557
1285357,2021-11-04,0.44414232730644415
2161290,2021-11-04,0.40371498622142965
2161291,2021-11-04,0.4150290344361918
2161292,2021-11-04,0.4082284482758621
2161293,2021-11-04,0.36198609584988595
2161294,2021-11-04,0.41176672384219554
2161295,2021-11-04,0.400701122725513
2161296,2021-11-04,0.4154849334267695
2161298,2021-11-04,0.4119693325315695
2161299,2021-11-04,0.4190766666666666
2161300,2021-11-04,0.4103941333333333
2161301,2021-11-04,0.37020259149010676
2161303,2021-11-04,0.38633246691871453
2161304,2021-11-04,0.4101908571428572
2161306,2021-11-04,0.39601344407686356
2161307,2021-11-04,0.4238165600155131
2161308,2021-11-04,0.4269800130349772
2161309,2021-11-04,0.34422436213991775
2161313,2021-11-04,0.36978272921108746
2161314,2021-11-04,0.4433445154419595
2161315,2021-11-04,0.42270433066156243
2161316,2021-11-04,0.4079130434782608
2161318,2021-11-04,0.4319641434262948
2161320,2021-11-04,
2161321,2021-11-04,0.3563316032295271
2161322,2021-11-04,0.40365665624485775
4946811,2021-11-04,0.40179012345679016
4946812,2021-11-04,0.39678048780487807
4946813,2021-11-04,0.3873436599423632
6123215,2021-11-04,0.33107043343653253
18,2021-11-03,
2539,2021-11-03,
7441,2021-11-03,
307169,2021-11-03,
1285357,2021-11-03,
2161290,2021-11-03,
2161291,2021-11-03,
2161292,2021-11-03,
2161293,2021-11-03,
2161294,2021-11-03,
2161295,2021-11-03,
2161296,2021-11-03,
2161298,2021-11-03,
2161299,2021-11-03,
2161300,2021-11-03,
2161301,2021-11-03,
2161303,2021-11-03,
2161304,2021-11-03,
2161306,2021-11-03,
2161307,2021-11-03,
2161308,2021-11-03,
2161309,2021-11-03,
2161313,2021-11-03,
2161314,2021-11-03,
2161315,2021-11-03,
2161316,2021-11-03,
2161318,2021-11-03,
2161320,2021-11-03,
2161321,2021-11-03,
2161322,2021-11-03,
4946811,2021-11-03,
4946812,2021-11-03,
4946813,2021-11-03,
6123215,2021-11-03,
18,2021-11-06,
2539,2021-11-06,
7441,2021-11-06,
307169,2021-11-06,
1285357,2021-11-06,
2161290,2021-11-06,
2161291,2021-11-06,
2161292,2021-11-06,
2161293,2021-11-06,
2161294,2021-11-06,
2161295,2021-11-06,
2161296,2021-11-06,
2161298,2021-11-06,
2161299,2021-11-06,
2161300,2021-11-06,
2161301,2021-11-06,
2161303,2021-11-06,
2161304,2021-11-06,
2161306,2021-11-06,
2161307,2021-11-06,
2161308,2021-11-06,
2161309,2021-11-06,
2161313,2021-11-06,
2161314,2021-11-06,
2161315,2021-11-06,
2161316,2021-11-06,
2161318,2021-11-06,
2161320,2021-11-06,
2161321,2021-11-06,
2161322,2021-11-06,
4946811,2021-11-06,
4946812,2021-11-06,
4946813,2021-11-06,
6123215,2021-11-06,
18,2021-11-05,
2539,2021-11-05,
7441,2021-11-05,
307169,2021-11-05,
1285357,2021-11-05,
2161290,2021-11-05,
2161291,2021-11-05,
2161292,2021-11-05,
2161293,2021-11-05,
2161294,2021-11-05,
2161295,2021-11-05,
2161296,2021-11-05,
2161298,2021-11-05,
2161299,2021-11-05,
2161300,2021-11-05,
2161301,2021-11-05,
2161303,2021-11-05,
2161304,2021-11-05,
2161306,2021-11-05,
2161307,2021-11-05,
2161308,2021-11-05,
2161309,2021-11-05,
2161313,2021-11-05,
2161314,2021-11-05,
2161315,2021-11-05,
2161316,2021-11-05,
2161318,2021-11-05,
2161320,2021-11-05,
2161321,2021-11-05,
2161322,2021-11-05,
4946811,2021-11-05,
4946812,2021-11-05,
4946813,2021-11-05,
6123215,2021-11-05,
18,2021-11-08,
2539,2021-11-08,
7441,2021-11-08,
307169,2021-11-08,
1285357,2021-11-08,
2161290,2021-11-08,
2161291,2021-11-08,
2161292,2021-11-08,
2161293,2021-11-08,
2161294,2021-11-08,
2161295,2021-11-08,
2161296,2021-11-08,
2161298,2021-11-08,
2161299,2021-11-08,
2161300,2021-11-08,
2161301,2021-11-08,
2161303,2021-11-08,
2161304,2021-11-08,
2161306,2021-11-08,
2161307,2021-11-08,
2161308,2021-11-08,
2161309,2021-11-08,
2161313,2021-11-08,
2161314,2021-11-08,
2161315,2021-11-08,
2161316,2021-11-08,
2161318,2021-11-08,
2161320,2021-11-08,
2161321,2021-11-08,
2161322,2021-11-08,
4946811,2021-11-08,
4946812,2021-11-08,
4946813,2021-11-08,
6123215,2021-11-08,
18,2021-11-09,0.19538099744245527
2539,2021-11-09,0.18000395662368116
7441,2021-11-09,0.1800705842125831
307169,2021-11-09,0.17572510269512073
1285357,2021-11-09,0.19529285933346976
2161290,2021-11-09,0.23803748019450363
2161291,2021-11-09,0.22048572360907162
2161292,2021-11-09,0.17860072311525865
2161293,2021-11-09,0.17643158250676289
2161294,2021-11-09,0.1723600515333704
2161295,2021-11-09,0.17302395150069572
2161296,2021-11-09,0.16899872289277304
2161298,2021-11-09,0.17052914786967416
2161299,2021-11-09,0.1675294221549331
2161300,2021-11-09,0.17214236058636853
2161301,2021-11-09,0.164252213471604
2161303,2021-11-09,0.17198498891799308
2161304,2021-11-09,0.1756883561643836
2161306,2021-11-09,0.24616244753410282
2161307,2021-11-09,0.20559517398508703
2161308,2021-11-09,0.214267897712263
2161309,2021-11-09,0.1543831403378307
2161313,2021-11-09,0.171509830228598
2161314,2021-11-09,0.2034869299653192
2161315,2021-11-09,0.20699950428790956
2161316,2021-11-09,0.17959707836623023
2161318,2021-11-09,0.16645661320661323
2161320,2021-11-09,0.10823373476972287
2161321,2021-11-09,0.14966299090733223
2161322,2021-11-09,0.22600662891865764
4946811,2021-11-09,0.15643257914204733
4946812,2021-11-09,0.16742771405062679
4946813,2021-11-09,0.17105499115491532
6123215,2021-11-09,0.14026883711862753
18,2021-11-13,0.43323129613227046
2539,2021-11-13,0.41179760225669965
7441,2021-11-13,0.41199066840277765
307169,2021-11-13,0.39955102040816304
1285357,2021-11-13,0.43319431838274286
2161290,2021-11-13,0.45905923294424705
2161291,2021-11-13,0.44501379430766563
2161292,2021-11-13,0.4264548420423033
2161293,2021-11-13,0.43416002065522996
2161294,2021-11-13,0.3835276784802367
2161295,2021-11-13,0.37448503740648387
2161296,2021-11-13,0.3853997050147492
2161298,2021-11-13,0.38579342153813706
2161299,2021-11-13,0.3896786541049797
2161300,2021-11-13,0.38522499351827844
2161301,2021-11-13,0.41111384511263654
2161303,2021-11-13,0.3949243104230749
2161304,2021-11-13,0.4016148381148651
2161306,2021-11-13,0.4551713936762112
2161307,2021-11-13,0.4403199972216436
2161308,2021-11-13,0.44347293125517667
2161309,2021-11-13,0.3751765703783988
2161313,2021-11-13,0.3804939004286185
2161314,2021-11-13,0.43639394544244864
2161315,2021-11-13,0.4525922191232212
2161316,2021-11-13,0.41498141645508063
2161318,2021-11-13,0.40710757412910153
2161320,2021-11-13,0.33856429815887384
2161321,2021-11-13,0.43527399313445825
2161322,2021-11-13,0.4887528166146328
4946811,2021-11-13,0.37711466774716346
4946812,2021-11-13,0.42981292342434824
4946813,2021-11-13,0.38971941738017907
6123215,2021-11-13,0.3107346996599925
18,2021-11-14,0.4829094282429183
2539,2021-11-14,0.5988467813165689
7441,2021-11-14,0.5978314536666495
307169,2021-11-14,0.576371827609568
1285357,2021-11-14,0.4833301995194819
2161290,2021-11-14,0.5309018766756032
2161291,2021-11-14,0.49172188861985466
2161292,2021-11-14,0.6055955648878418
2161293,2021-11-14,0.9368862650602411
2161294,2021-11-14,0.5684716844017648
2161295,2021-11-14,0.6286158741847254
2161296,2021-11-14,0.530326506273981
2161298,2021-11-14,0.549079202279202
2161299,2021-11-14,0.509157040177879
2161300,2021-11-14,0.5814799813054993
2161301,2021-11-14,0.7114165425886945
2161303,2021-11-14,0.6788450074515646
2161304,2021-11-14,0.5487481774630284
2161306,2021-11-14,0.4756227766560907
2161307,2021-11-14,0.5196466810496212
2161308,2021-11-14,0.47880351681957195
2161309,2021-11-14,0.8385812807881773
2161313,2021-11-14,0.745132661888285
2161314,2021-11-14,0.46678793959235404
2161315,2021-11-14,0.5544218817569657
2161316,2021-11-14,0.6045302873682035
2161318,2021-11-14,0.44122680132486275
2161320,2021-11-14,0.38599120289786887
2161321,2021-11-14,0.7281223074653292
2161322,2021-11-14,0.4316257551669317
4946811,2021-11-14,0.4719996174079387
4946812,2021-11-14,0.6508071149804866
4946813,2021-11-14,0.6871093961831264
6123215,2021-11-14,0.6350458400047441
18,2021-11-15,
2539,2021-11-15,
7441,2021-11-15,
307169,2021-11-15,
1285357,2021-11-15,
2161290,2021-11-15,
2161291,2021-11-15,
2161292,2021-11-15,
2161293,2021-11-15,1.1629926297169815
2161294,2021-11-15,
2161295,2021-11-15,
2161296,2021-11-15,
2161298,2021-11-15,
2161299,2021-11-15,
2161300,2021-11-15,
2161301,2021-11-15,
2161303,2021-11-15,
2161304,2021-11-15,
2161306,2021-11-15,
2161307,2021-11-15,
2161308,2021-11-15,
2161309,2021-11-15,
2161313,2021-11-15,
2161314,2021-11-15,
2161315,2021-11-15,
2161316,2021-11-15,
2161318,2021-11-15,
2161320,2021-11-15,0.8010091416962926
2161321,2021-11-15,
2161322,2021-11-15,0.8392249116607773
4946811,2021-11-15,
4946812,2021-11-15,
4946813,2021-11-15,
6123215,2021-11-15,
18,2021-11-11,0.36792368687436733
2539,2021-11-11,0.4622823159784561
7441,2021-11-11,0.4615393900889453
307169,2021-11-11,0.4653662146812436
1285357,2021-11-11,0.368439444225685
2161290,2021-11-11,0.3164878587770383
2161291,2021-11-11,0.3458317997880335
2161292,2021-11-11,0.4460474549899976
2161293,2021-11-11,0.4626984857337617
2161294,2021-11-11,0.4888439416697959
2161295,2021-11-11,0.5145317195797086
2161296,2021-11-11,0.47153117704877745
2161298,2021-11-11,0.47805917216024324
2161299,2021-11-11,0.45331370977684643
2161300,2021-11-11,0.4881779422359027
2161301,2021-11-11,0.50699237011861
2161303,2021-11-11,0.4971410840031296
2161304,2021-11-11,0.44899384772263745
2161306,2021-11-11,0.30892256019679265
2161307,2021-11-11,0.37323979202961666
2161308,2021-11-11,0.33700502304386076
2161309,2021-11-11,0.41796811982464704
2161313,2021-11-11,0.48510798255056387
2161314,2021-11-11,0.3434856537332899
2161315,2021-11-11,0.3705369780506168
2161316,2021-11-11,0.45999611701726606
2161318,2021-11-11,0.3715086176470589
2161320,2021-11-11,0.27600983205532287
2161321,2021-11-11,0.5112336154437995
2161322,2021-11-11,0.276902601985602
4946811,2021-11-11,0.4587703990136739
4946812,2021-11-11,0.4768609940415638
4946813,2021-11-11,0.4973105110571736
6123215,2021-11-11,0.5256310269171083
18,2021-11-02,
2539,2021-11-02,
7441,2021-11-02,
307169,2021-11-02,
1285357,2021-11-02,
2161290,2021-11-02,
2161291,2021-11-02,
2161292,2021-11-02,
2161293,2021-11-02,
2161294,2021-11-02,
2161295,2021-11-02,
2161296,2021-11-02,
2161298,2021-11-02,
2161299,2021-11-02,
2161300,2021-11-02,
2161301,2021-11-02,
2161303,2021-11-02,
2161304,2021-11-02,
2161306,2021-11-02,
2161307,2021-11-02,
2161308,2021-11-02,
2161309,2021-11-02,
2161313,2021-11-02,
2161314,2021-11-02,
2161315,2021-11-02,
2161316,2021-11-02,
2161318,2021-11-02,
2161320,2021-11-02,
2161321,2021-11-02,
2161322,2021-11-02,
4946811,2021-11-02,
4946812,2021-11-02,
4946813,2021-11-02,
6123215,2021-11-02,
18,2021-11-18,
2539,2021-11-18,
7441,2021-11-18,
307169,2021-11-18,
1285357,2021-11-18,
2161290,2021-11-18,
2161291,2021-11-18,
2161292,2021-11-18,
2161293,2021-11-18,
2161294,2021-11-18,
2161295,2021-11-18,
2161296,2021-11-18,
2161298,2021-11-18,
2161299,2021-11-18,
2161300,2021-11-18,
2161301,2021-11-18,
2161303,2021-11-18,
2161304,2021-11-18,
2161306,2021-11-18,
2161307,2021-11-18,
2161308,2021-11-18,
2161309,2021-11-18,
2161313,2021-11-18,
2161314,2021-11-18,
2161315,2021-11-18,
2161316,2021-11-18,
2161318,2021-11-18,
2161320,2021-11-18,
2161321,2021-11-18,
2161322,2021-11-18,
4946811,2021-11-18,
4946812,2021-11-18,
4946813,2021-11-18,
6123215,2021-11-18,
18,2021-11-17,
2539,2021-11-17,
7441,2021-11-17,
307169,2021-11-17,
1285357,2021-11-17,
2161290,2021-11-17,
2161291,2021-11-17,
2161292,2021-11-17,
2161293,2021-11-17,
2161294,2021-11-17,
2161295,2021-11-17,
2161296,2021-11-17,
2161298,2021-11-17,
2161299,2021-11-17,
2161300,2021-11-17,
2161301,2021-11-17,
2161303,2021-11-17,
2161304,2021-11-17,
2161306,2021-11-17,
2161307,2021-11-17,
2161308,2021-11-17,
