location_id,date,blh_mean,blh_min,blh_max,blh_morning
2161292,2024-04-12,691.0797233581543,500.09539794921875,1101.3798828125,653.7039184570312
2161292,2024-04-13,604.3529001871744,137.2354736328125,1144.549072265625,613.5758666992188
2161292,2024-04-14,494.2113901774089,148.0211639404297,1132.413818359375,330.6864471435547
2161292,2024-04-15,488.2749188741048,232.3968505859375,824.662353515625,383.6041831970215
2161292,2024-04-16,569.8243147532145,161.51585388183594,1165.281494140625,433.5188980102539
2161292,2024-04-17,460.5729217529297,83.49090576171875,946.00830078125,345.64390563964844
2161292,2024-04-18,593.5523846944174,252.4730224609375,1368.31396484375,346.5479393005371
2161292,2024-04-19,490.8597920735677,142.0845184326172,1487.98828125,410.0491485595703
2161292,2024-04-20,564.0635220209757,44.35212707519531,2004.40234375,303.66573333740234
2161292,2024-04-21,573.3340797424316,164.63565063476562,1067.551513671875,225.9566993713379
2161292,2024-04-22,407.0341332753499,205.54598999023438,740.426513671875,374.0888900756836
2161292,2024-04-23,291.43954785664874,53.36787414550781,696.764892578125,250.0516014099121
2161292,2024-04-24,356.7717736562093,116.50300598144531,741.564697265625,182.52479934692383
2161292,2024-04-25,499.0832627614339,25.3984375,1296.538818359375,402.42877197265625
2161292,2024-04-26,486.16683801015216,23.683609008789062,1963.723388671875,251.43106842041016
2161292,2024-04-27,511.4310123125712,25.884140014648438,2157.46875,122.69988632202148
2161292,2024-04-28,325.38008817036945,45.120635986328125,802.0390625,229.22987937927246
2161292,2024-04-29,402.39760907491046,109.15231323242188,926.90771484375,233.35663223266602
2161292,2024-04-30,592.3084030151367,78.36375427246094,2025.98486328125,176.29247283935547
2161292,2024-05-01,498.0336201985677,267.45306396484375,726.783203125,604.3244018554688
2161292,2024-05-02,331.8175678253174,35.51905822753906,644.889404296875,312.07176971435547
2161292,2024-05-03,413.6175603866577,73.00907897949219,694.79443359375,220.7621726989746
2161292,2024-05-04,571.7133808135986,233.020751953125,1129.33251953125,335.2560176849365
2161292,2024-05-05,340.3668778737386,129.3340606689453,709.251953125,473.5563201904297
2161292,2024-05-06,207.33478864034018,43.87623596191406,501.68115234375,163.8564682006836
2161292,2024-05-07,306.33431752522785,70.57485961914062,759.2099609375,293.6606903076172
2161292,2024-05-08,426.7402578989665,64.54052734375,1169.32373046875,330.43938064575195
2161292,2024-05-09,392.25619951883954,49.052947998046875,933.041259765625,284.84509658813477
2161292,2024-05-10,585.0435358683268,164.07791137695312,1083.586669921875,250.6629753112793
2161292,2024-05-11,471.4845339457194,96.35182189941406,931.404052734375,479.5036926269531
2161292,2024-05-12,391.09370040893555,105.65998840332031,939.19580078125,320.54046630859375
2161292,2024-05-13,250.12740564346313,35.93848419189453,611.9677734375,295.4252700805664
2161292,2024-05-14,438.2093667984009,74.8084716796875,926.8125,288.6029586791992
2161292,2024-05-15,337.78921445210773,36.97764587402344,1126.949462890625,341.95063400268555
2161292,2024-05-16,369.51001564661664,22.533748626708984,1090.8878173828125,272.0656318664551
2161292,2024-05-17,551.9329382578532,116.93238830566406,907.463623046875,349.8086051940918
2161292,2024-05-18,472.2213478088379,145.36441040039062,891.135498046875,464.193115234375
2161292,2024-05-19,336.1530195871989,66.10115051269531,555.11865234375,238.12720108032227
2161292,2024-05-20,378.48529545466107,32.20214080810547,1070.34375,290.4091033935547
2161292,2024-05-21,327.47510210673016,52.32545471191406,953.938720703125,217.49110412597656
2161292,2024-05-22,397.63341840108234,30.221405029296875,1175.637451171875,303.81971740722656
2161292,2024-05-23,308.221892674764,59.96028137207031,623.495849609375,202.55672073364258
2161292,2024-05-24,516.240561167399,199.06309509277344,1049.03076171875,354.0200500488281
2161292,2024-05-25,416.572655359904,166.82330322265625,999.33837890625,259.72047424316406
2161292,2024-05-26,411.56771691640216,56.77192687988281,970.094482421875,384.345645904541
2161292,2024-05-27,358.9134277502696,26.661087036132812,895.7822265625,302.41061782836914
2161292,2024-05-28,420.96682691574097,61.59144973754883,959.070068359375,237.37516021728516
2161292,2024-05-29,619.5208784739176,216.12611389160156,1207.85400390625,444.09510803222656
2161292,2024-05-30,598.3590342203776,337.466796875,942.574951171875,361.6440200805664
2161292,2024-05-31,344.876441637675,23.3193359375,829.576904296875,547.3504638671875
2161292,2024-06-01,429.00978660583496,68.41522216796875,1195.547607421875,135.41718673706055
2161292,2024-06-02,388.3837203979492,23.371368408203125,993.88671875,307.0628356933594
2161292,2024-06-03,460.15625699361163,94.56619262695312,1294.033447265625,220.88978576660156
2161292,2024-06-04,385.96999677022296,195.00909423828125,604.559326171875,256.26792907714844
2161292,2024-06-05,417.3351135253906,185.53526306152344,717.865966796875,511.5183868408203
2161292,2024-06-06,212.20496241251627,23.38055419921875,545.2763671875,327.46607208251953
2161292,2024-06-07,318.1554120381673,95.73727416992188,852.283935546875,197.409161567688
2161292,2024-06-08,197.8091640472412,45.840545654296875,444.29693603515625,208.96992111206055
2161292,2024-06-09,210.2737191518148,64.71629333496094,517.148193359375,145.2641830444336
2161292,2024-06-10,327.56647396087646,77.29609680175781,772.23779296875,272.81566619873047
2161292,2024-06-11,389.3002675374349,36.89314270019531,977.0576171875,283.396032333374
2161292,2024-06-12,440.39900493621826,71.09819030761719,1198.359130859375,213.85687255859375
2161292,2024-06-13,542.3402703603109,103.21951293945312,1485.05078125,517.8282070159912
2161292,2024-06-14,381.84298849105835,17.570667266845703,1096.52685546875,440.61466217041016
2161292,2024-06-15,378.08402824401855,75.13893127441406,989.20458984375,205.7550392150879
2161292,2024-06-16,472.2403964996338,48.52851867675781,1159.46630859375,337.47010803222656
2161292,2024-06-17,512.1295043627421,33.600372314453125,1506.931640625,194.38486862182617
2161292,2024-06-18,311.86814562479657,55.281890869140625,819.17822265625,122.48718547821045
2161292,2024-06-19,542.0868047078451,72.9219970703125,1374.86669921875,205.62503051757812
2161292,2024-06-20,609.9034182230631,139.61204528808594,1310.4833984375,228.68498992919922
2161292,2024-06-21,588.4499581654867,203.8669891357422,1258.836181640625,345.72148513793945
2161292,2024-06-22,495.778528213501,55.00996398925781,961.041259765625,511.8379936218262
2161292,2024-06-23,440.8722489674886,173.58860778808594,1009.778564453125,314.6025848388672
2161292,2024-06-24,166.70091756184897,72.20443725585938,264.4576110839844,212.01719665527344
2161292,2024-06-25,315.8195867538452,90.3659896850586,631.6656494140625,350.1925735473633
2161292,2024-06-26,373.9205144246419,93.41769409179688,743.630615234375,305.52136993408203
2161292,2024-06-27,428.28093973795575,192.598388671875,799.792236328125,307.75012969970703
2161292,2024-06-28,625.4175732930502,305.46258544921875,1157.465087890625,553.0861740112305
2161292,2024-06-29,535.0977427164713,113.55281066894531,1273.575927734375,352.7569580078125
2161292,2024-06-30,602.0948473612467,143.6597442626953,1574.260986328125,298.36517333984375
2161292,2024-07-01,412.6205889383952,57.28987121582031,991.613037109375,349.80878829956055
2161292,2024-07-02,169.80129114786783,49.48394775390625,349.9051513671875,95.95133972167969
2161292,2024-07-03,384.247610727946,73.19563293457031,865.777587890625,101.99035263061523
2161292,2024-07-04,453.2509015401204,162.7846221923828,1074.38671875,342.7369079589844
2161292,2024-07-05,493.30959701538086,128.78587341308594,1060.537109375,439.6789855957031
2161292,2024-07-06,607.9282938639323,165.08189392089844,1154.548583984375,451.8468017578125
2161292,2024-07-07,742.147034962972,296.79254150390625,1167.819091796875,512.8668098449707
2161292,2024-07-08,676.4648551940918,341.3402099609375,1100.48583984375,541.4207763671875
2161292,2024-07-09,451.957581837972,115.17715454101562,948.66162109375,382.6593704223633
2161292,2024-07-10,423.7123559315999,121.36927795410156,925.710693359375,378.1278495788574
2161292,2024-07-11,471.81663576761883,63.54545593261719,1261.642333984375,290.50088119506836
2161292,2024-07-12,404.91380818684894,80.45639038085938,921.619140625,269.88201904296875
2161292,2024-07-13,443.71719487508136,154.63095092773438,913.9755859375,326.91677474975586
2161292,2024-07-14,419.72569910685223,122.3275146484375,874.61865234375,375.7273139953613
2161292,2024-07-15,330.0903296470642,16.735763549804688,868.60791015625,261.0068778991699
2161292,2024-07-16,357.2107690175374,67.31593322753906,923.8310546875,271.8393020629883
2161292,2024-07-17,281.770793279012,36.85035705566406,752.2900390625,252.56127166748047
2161292,2024-07-18,385.47414525349933,127.56570434570312,653.19677734375,282.4199638366699
2161292,2024-07-19,304.0700381596883,46.45269775390625,790.27392578125,248.8319435119629
2161292,2024-07-20,270.40905237197876,16.845760345458984,721.386962890625,298.6699523925781
2161292,2024-07-21,355.7705303827922,45.76287078857422,1523.168701171875,253.24773788452148
2161292,2024-07-22,361.9581298828125,60.5623779296875,916.76611328125,314.88089752197266
2161292,2024-07-23,297.97620519002277,60.79991149902344,560.2705078125,379.6868896484375
2161292,2024-07-24,167.3909924030304,18.95148468017578,483.70880126953125,123.07596206665039
2161292,2024-07-25,288.48597796758014,17.85079574584961,996.467041015625,237.7265739440918
2161292,2024-07-26,345.72808106740314,27.83111572265625,940.335205078125,212.51165008544922
2161292,2024-07-27,452.3306058247884,70.63114929199219,1119.9375,281.7016353607178
2161292,2024-07-28,370.4767258961995,131.16192626953125,901.18359375,289.3129577636719
2161292,2024-07-29,311.20298957824707,204.45384216308594,483.330322265625,258.8460502624512
2161292,2024-07-30,312.38267707824707,156.33447265625,537.48046875,327.1688690185547
2161292,2024-07-31,296.5889949798584,136.25772094726562,512.4789428710938,219.03446197509766
2161292,2024-08-01,301.2267430623372,180.7484893798828,489.7738037109375,222.62030792236328
2161292,2024-08-02,318.76030286153156,193.21060180664062,535.569091796875,346.20997619628906
2161292,2024-08-03,289.87217235565186,37.233001708984375,919.468505859375,228.31215286254883
2161292,2024-08-04,381.72804594039917,19.637836456298828,1019.673583984375,280.9528350830078
2161292,2024-08-05,379.1808433532715,68.13703918457031,1007.979736328125,228.57849502563477
2161292,2024-08-06,413.5740712483724,82.6322021484375,1006.62060546875,320.6851119995117
2161292,2024-08-07,411.01256306966144,123.82463073730469,921.7333984375,307.79057693481445
2161292,2024-08-08,536.2650502522787,89.55915832519531,1266.76416015625,304.26014709472656
2161292,2024-08-09,587.9098507563273,48.84262466430664,1612.65380859375,314.2837600708008
2161292,2024-08-10,546.0054785410563,56.01727294921875,1466.49951171875,250.87993717193604
2161292,2024-08-11,294.27421776453656,18.629680633544922,811.656005859375,359.28489685058594
2161292,2024-08-12,279.1524090766907,56.8444709777832,812.71240234375,290.1481056213379
2161292,2024-08-13,280.1850179036458,50.07575988769531,704.771728515625,236.7554473876953
2161292,2024-08-14,220.17733867963156,16.815876007080078,769.693603515625,224.81560516357422
2161292,2024-08-15,284.1198175748189,24.72967529296875,890.150146484375,218.83012771606445
2161292,2024-08-16,357.8897527058919,49.49296569824219,959.71826171875,283.4441032409668
2161292,2024-08-17,291.64615631103516,16.540908813476562,889.076171875,224.07335662841797
2161292,2024-08-18,307.812354405721,35.910736083984375,912.4998779296875,230.406494140625
2161292,2024-08-19,328.123249689738,82.42463684082031,838.47607421875,259.3105697631836
2161292,2024-08-20,327.76454480489093,24.793701171875,1049.563232421875,195.18996047973633
2161292,2024-08-21,262.2222073872884,42.41737365722656,699.36767578125,204.3027801513672
2161292,2024-08-22,304.40563774108887,44.8028564453125,808.337890625,203.0012969970703
2161292,2024-08-23,226.40248107910156,23.398773193359375,578.152587890625,265.3060874938965
2161292,2024-08-24,338.9232368469238,96.04875183105469,812.0771484375,177.00358963012695
2161292,2024-08-25,216.7440690199534,21.664915084838867,725.651611328125,203.29352188110352
2161292,2024-08-26,360.10902341206867,49.96589660644531,994.518798828125,263.07532501220703
2161292,2024-08-27,302.70269838968915,21.941986083984375,883.05029296875,225.29047012329102
2161292,2024-08-28,380.3387813568115,32.75053405761719,1025.659423828125,239.55097198486328
2161292,2024-08-29,327.8132436275482,26.827987670898438,963.989990234375,276.7557945251465
2161292,2024-08-30,261.57119210561115,33.02671813964844,764.1829833984375,243.53697967529297
2161292,2024-08-31,377.74169301986694,46.7799072265625,1178.52734375,264.529354095459
2161292,2024-09-01,265.41852736473083,28.625703811645508,789.763671875,283.693660736084
2161292,2024-09-02,305.51743364334106,28.414352416992188,927.7734375,229.97880172729492
2161292,2024-09-03,323.3232770760854,14.193435668945312,936.9814453125,262.66809844970703
2161292,2024-09-04,339.49606068929035,34.19830322265625,1162.250244140625,214.34491729736328
2161292,2024-09-05,462.65408515930176,97.12272644042969,1412.886962890625,250.20682525634766
2161292,2024-09-06,647.6109453837076,167.58255004882812,1547.5810546875,330.7711868286133
2161292,2024-09-07,1037.229019165039,478.24951171875,1684.794677734375,1007.566650390625
2161292,2024-09-08,430.0006637573242,137.94569396972656,864.69482421875,684.7288513183594
2161292,2024-09-09,381.32319323221844,179.14501953125,792.207275390625,311.36056900024414
2161292,2024-09-10,253.41920534769693,135.86083984375,368.538330078125,317.8647918701172
2161292,2024-09-11,285.1738001505534,167.05682373046875,404.041015625,226.65130615234375
2161292,2024-09-12,249.50508316357931,25.560293197631836,757.627197265625,293.2465286254883
2161292,2024-09-13,234.31926401456198,16.444477081298828,758.8525390625,221.8977928161621
2161292,2024-09-14,270.50692081451416,19.36687469482422,1092.91015625,173.86409759521484
2161292,2024-09-15,348.8081620534261,43.09843444824219,1059.121826171875,197.44195175170898
2161292,2024-09-16,403.69030634562176,26.286819458007812,1146.04345703125,267.91165924072266
2161292,2024-09-17,345.5265426635742,135.89744567871094,828.51123046875,332.6900634765625
2161292,2024-09-18,407.597017288208,68.68051147460938,1129.66552734375,290.2441711425781
2161292,2024-09-19,434.1386351585388,26.022262573242188,1450.21435546875,315.40348052978516
2161292,2024-09-20,329.26108996073407,44.21528625488281,1055.43359375,299.0302505493164
2161292,2024-09-21,441.36568148930866,54.332244873046875,1119.7470703125,257.92452239990234
2161292,2024-09-22,755.5990142822266,292.8695068359375,1147.29248046875,908.1251983642578
2161292,2024-09-23,461.58278886477154,23.882261276245117,1276.53076171875,745.3130340576172
2161292,2024-09-24,505.01177819569904,71.20851135253906,1599.015625,271.254940032959
2161292,2024-09-25,197.98556407292685,33.37237548828125,464.22509765625,162.90159034729004
2161292,2024-09-26,431.8637065887451,84.23046875,1079.895263671875,242.8031463623047
2161292,2024-09-27,509.5559508005778,142.95175170898438,1008.286376953125,280.76812744140625
2161292,2024-09-28,530.6493975321451,314.829833984375,1025.19189453125,399.0298156738281
2161292,2024-09-29,428.6182289123535,128.22508239746094,915.798828125,539.4515151977539
2161292,2024-09-30,212.84926096598306,42.198394775390625,448.53448486328125,195.7222137451172
2161292,2024-10-01,912.0630410512289,55.73399353027344,1233.208251953125,351.0891571044922
2161292,2024-10-02,596.6370976765951,64.5653076171875,1394.8974609375,712.1482009887695
2161292,2024-10-03,449.07535831133526,29.781526565551758,1341.22314453125,442.73614501953125
2161292,2024-10-04,423.89617272218067,14.756209373474121,1436.203125,218.86629676818848
2161292,2024-10-05,383.34425989786786,14.445364952087402,1333.81494140625,175.18397617340088
2161292,2024-10-06,403.20259499549866,27.183101654052734,1586.801025390625,187.77140045166016
2161292,2024-10-07,479.05669085184735,54.54817199707031,1520.9638671875,268.6510925292969
2161292,2024-10-08,424.48959191640216,22.854000091552734,1375.194091796875,445.2733383178711
2161292,2024-10-09,436.0297586123149,22.93682098388672,1399.26220703125,291.74704456329346
2161292,2024-10-10,442.4969056049983,14.157505989074707,1498.50634765625,204.47222709655762
2161292,2024-10-11,468.0096828142802,22.332706451416016,1481.38720703125,186.60876560211182
2161292,2024-10-12,378.88447642326355,25.191970825195312,1094.518310546875,197.71525287628174
2161292,2024-10-13,375.67678451538086,20.78101348876953,915.822509765625,235.52853298187256
2161292,2024-10-14,394.7493715286255,48.413692474365234,1090.10595703125,293.58872985839844
2161292,2024-10-15,314.3764254252116,23.7711181640625,1036.599365234375,208.45625686645508
2161292,2024-10-16,285.7539213498433,22.075042724609375,855.22705078125,259.28911209106445
2161292,2024-10-17,381.45371945699054,52.46116638183594,1083.021240234375,219.45693016052246
2161292,2024-10-18,367.19647216796875,68.46890258789062,951.0859375,232.6599998474121
2161292,2024-10-19,295.36970313390094,31.839466094970703,946.619384765625,242.0269432067871
2161292,2024-10-20,374.2948766549428,14.745994567871094,1185.20166015625,211.75834846496582
2161292,2024-10-21,230.62935797373453,40.16322326660156,789.476806640625,183.9040985107422
2161292,2024-10-22,590.4910624821981,39.65740203857422,1016.69384765625,185.19307327270508
2161292,2024-10-23,558.6378782590231,19.119232177734375,1509.06396484375,883.6510314941406
2161292,2024-10-24,354.05143690109253,17.87346839904785,1202.66064453125,213.8719801902771
2161292,2024-10-25,314.0168350537618,22.813156127929688,1146.98681640625,100.17901039123535
2161292,2024-10-26,848.5933519999186,96.74574279785156,1432.883544921875,311.6068344116211
2161292,2024-10-27,905.74462890625,713.5029907226562,1194.77734375,1119.7815246582031
2161292,2024-10-28,616.1531976064047,157.1735382080078,1047.692626953125,924.6199340820312
2161292,2024-10-29,299.8078481753667,14.20886516571045,801.143310546875,587.6370849609375
2161292,2024-10-30,369.37867164611816,25.926376342773438,1168.260498046875,314.2666778564453
2161292,2024-10-31,321.5410764614741,15.290282249450684,1093.549560546875,172.6289463043213
2161292,2024-11-01,437.1153925259908,22.168136596679688,1296.560302734375,406.3712463378906
2161292,2024-11-02,477.18182134628296,15.855823516845703,1532.994384765625,468.98677253723145
2161292,2024-11-03,323.3957616488139,13.2013521194458,1213.3408203125,221.87757110595703
2161292,2024-11-04,504.68546358744305,126.03164672851562,1132.281494140625,252.48546600341797
2161292,2024-11-05,302.8714059193929,63.0205078125,952.205322265625,843.1736145019531
2161292,2024-11-06,234.2315821647644,52.623470306396484,646.802490234375,287.9491767883301
2161292,2024-11-07,427.3145332336426,23.230894088745117,1756.641357421875,305.7099418640137
2161292,2024-11-08,444.6887328227361,15.52746868133545,1633.363525390625,193.77313995361328
2161292,2024-11-09,313.8300840854645,19.75322723388672,1190.625244140625,119.78067684173584
2161292,2024-11-10,287.65322677294415,14.632404327392578,1110.92822265625,138.73659133911133
2161292,2024-11-11,322.77880970637005,16.85102081298828,1155.98193359375,148.2922658920288
2161292,2024-11-12,405.9731294314067,26.704341888427734,1365.977294921875,146.8299446105957
2161292,2024-11-13,456.13630231221515,59.82527160644531,1224.851806640625,170.86541366577148
2161292,2024-11-14,303.28538195292157,24.360626220703125,959.06396484375,230.7099609375
2161292,2024-11-15,347.16781489054364,71.18269348144531,902.07763671875,224.29125213623047
2161292,2024-11-16,401.5651289621989,24.55804443359375,1165.33349609375,246.53450775146484
2161292,2024-11-17,337.13082488377887,12.692955017089844,1013.165771484375,295.07052993774414
2161292,2024-11-18,340.7729317347209,26.198715209960938,1232.772705078125,205.19613647460938
2161292,2024-11-19,459.95939628283185,19.71470069885254,1323.081298828125,308.461238861084
2161292,2024-11-20,445.54563558101654,15.190003395080566,1333.750732421875,523.2882080078125
2161292,2024-11-21,471.5641067822774,27.74720001220703,1280.504150390625,453.7852973937988
2161292,2024-11-22,419.20294245084125,17.31318473815918,1256.59130859375,527.8897705078125
2161292,2024-11-23,384.7671135663986,14.21086597442627,1396.63525390625,341.52456283569336
2161292,2024-11-24,310.86437209447223,19.3065185546875,863.38427734375,189.96259117126465
2161292,2024-11-25,478.690847714742,72.54713439941406,734.8564453125,194.53925323486328
