location_id,location_name,latitude,longitude,date,no2_mean,co_mean,so2_mean,aer_ai_340_380_mean,no2_valid_pixels,co_valid_pixels,so2_valid_pixels,aer_ai_340_380_valid_pixels,ndvi_mean,ndbi_mean,ndwi_mean,s2_valid_pixels,no2_mean_was_missing,co_mean_was_missing,so2_mean_was_missing,aer_ai_340_380_mean_was_missing,ndvi_mean_was_missing,ndbi_mean_was_missing,ndwi_mean_was_missing,split
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-01-29,0.05250145148185965,0.5402684832652487,0.635222319253939,0.39148395533511426,0,2,0,156,-0.7900188738789994,0.5148818043456354,0.6499775985356442,0,1,0,1,0,1,1,1,train
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-01-30,0.05250145148185965,0.1382813285373355,0.635222319253939,0.4068196816658642,0,9,0,156,-0.7900188738789994,0.5148818043456354,0.6499775985356442,0,1,0,1,0,1,1,1,train
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-01-31,0.05250145148185965,0.2407410383389967,0.635222319253939,-0.4662849424863048,0,32,0,156,-0.7900188738789994,0.5148818043456354,0.6499775985356442,0,1,0,1,0,1,1,1,train
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-01,0.05250145148185965,-0.3335825453798937,0.635222319253939,-0.1673219996592839,0,11,0,156,-0.7900188738789994,0.5148818043456354,0.6499775985356442,0,1,0,1,0,1,1,1,train
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-02,0.05250145148185965,-0.3267014807364996,0.635222319253939,0.796388285672073,7,154,27,149,-0.7900188738789994,0.5148818043456354,0.6499775985356442,45954,0,0,0,0,0,0,0,train
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-03,-0.3118299910791762,-0.2221614427235162,-1.1412421617644959,0.9593682134688981,0,38,6,156,-0.7897786381393613,0.36977895424914353,0.6578553685625004,0,1,0,0,0,1,1,1,train
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-04,-0.6761614336402121,-0.07538239670830574,-0.09749997215902455,-0.24203601673317157,143,151,156,156,-0.7895384023997231,0.22467610415265182,0.6657331385893568,0,0,0,0,0,1,1,1,train
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-05,-0.33957458057748097,-0.18710976687665587,0.0013077471123829792,-0.7180756052102234,98,156,143,156,-0.789298166660085,0.07957325405616009,0.673610908616213,0,0,0,0,0,1,1,1,train
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-06,-0.5352927995138113,-0.203134675813326,-0.6803726347960128,0.37373428749658044,0,84,2,156,-0.7890579309204467,-0.06552959604033175,0.6814886786430693,0,1,0,0,0,1,1,1,train
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-07,-0.7310110184501412,-0.19324875324750287,-0.5071893465515004,0.6818763610280917,0,10,0,156,-0.7888176951808087,-0.21063244613682358,0.6893664486699256,45954,1,0,1,0,0,0,0,train
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-02-08,-0.9267292373864714,0.47934265710943746,-0.3340060583069878,0.9283823036256025,0,0,0,156,-0.1206491481098969,0.04796991290762594,0.047777708536726866,0,1,1,1,0,1,1,1,train
