location_id,location_name,latitude,longitude,date,no2_mean,co_mean,so2_mean,aer_ai_340_380_mean,no2_valid_pixels,co_valid_pixels,so2_valid_pixels,aer_ai_340_380_valid_pixels,ndvi_mean,ndbi_mean,ndwi_mean,s2_valid_pixels,no2_mean_was_missing,co_mean_was_missing,so2_mean_was_missing,aer_ai_340_380_mean_was_missing,ndvi_mean_was_missing,ndbi_mean_was_missing,ndwi_mean_was_missing,split
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-01-29,0.20822729755292524,0.5402684832652487,0.9967430736750751,0.37208107675376945,0,4,0,156,-0.9040231736774028,0.6373032005989335,0.7307498687681094,0,1,0,1,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-01-30,0.20822729755292524,0.15422714791170156,0.9967430736750751,0.4004298373764823,0,7,0,156,-0.9040231736774028,0.6373032005989335,0.7307498687681094,0,1,0,1,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-01-31,0.20822729755292524,0.243017181397688,0.9967430736750751,-0.4191366412177291,0,32,0,156,-0.9040231736774028,0.6373032005989335,0.7307498687681094,0,1,0,1,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-01,0.20822729755292524,-0.4184628272615991,0.9967430736750751,-0.14577228377953452,0,17,0,156,-0.9040231736774028,0.6373032005989335,0.7307498687681094,0,1,0,1,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-02,0.20822729755292524,-0.35408610532420964,0.9967430736750751,0.5090892541484914,10,156,24,148,-0.9040231736774028,0.6373032005989335,0.7307498687681094,45954,0,0,0,0,0,0,0,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-03,-0.1463257656019162,-0.24957688496826133,0.4635142439475675,0.9750948649771025,0,27,0,156,-0.8950807067836763,0.4345196428485008,0.7358061219244285,0,1,0,1,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-04,-0.5008788287567574,-0.08848235545273683,-0.0697145857799402,-0.2171837315093366,134,152,149,156,-0.8861382398899499,0.231736085098068,0.7408623750807478,0,0,0,0,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-05,-0.24798868686105516,-0.20919048178243768,-0.11763482521496774,-0.7293371170308945,81,156,128,156,-0.8771957729962233,0.028952527347635294,0.7459186282370669,0,0,0,0,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-06,-0.4625996736360705,-0.32173247444255604,-0.11983386508399893,0.28376861092203315,0,81,1,156,-0.8682533061024967,-0.17383103040279743,0.7509748813933862,0,1,0,0,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-07,-0.6772106604110859,-0.19847275519923396,-0.11471146566573795,0.7037617208680884,0,7,0,156,-0.8593108392087703,-0.37661458815323035,0.7560311345497053,45954,1,0,1,0,0,0,0,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-08,-0.8918216471861015,0.4767306561335724,-0.10958906624747697,0.9455034303700732,0,0,0,156,-0.4104094847713533,0.003627058155698163,0.2645753425270033,0,1,1,1,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-09,-1.1064326339611168,1.1519340674663783,-0.104466666829216,0.7618884762082975,0,2,0,156,0.03849186966606366,0.3838687044646267,-0.2268804494956987,0,1,0,1,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-10,-1.3210436207361322,1.5870297493120442,-0.09934426741095502,-0.4322002983231806,114,128,143,156,0.48739322410348074,0.7641103507735552,-0.7183362415184007,0,0,0,0,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-11,-1.2801710731993612,1.3242080429754064,1.271740142679097,-0.564328573860809,154,83,156,156,0.9362945785408975,1.1443519970824836,-1.2097920335411023,0,0,0,0,0,1,1,1,train
4946813,Số 1 đường Giải Phóng - phường Bạch Mai - ĐHBK,21.0052,105.8418,2024-02-12,-0.061122873178833914,0.7149800536291124,1.8160656228739298,0.04213040252815265,152,145,156,156,1.3851959329783148,1.5245936433914125,-1.701247825563805,45954,0,0,0,0,0,0,0,train
