date,location_id,location_name,latitude,longitude,pm25_mean,pm25_std,pm25_min,pm25_max,pm25_hourly_count,co_mean,co_std,no2_mean,no2_std,o3_mean,o3_std,so2_mean,so2_std,pm25_missing_hours,pm25_was_interpolated,day_of_week,day_of_year,month,year,is_weekend,season,split
2025-07-03 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,27.210613005050504,5.097745968434659,20.7175,34.215833333333336,8,1266.542039141414,809.007561843638,16.00522591991342,3.904954351200131,59.29860732323232,12.464320485960588,23.75191477272727,1.0990237546259674,0,0,3,184,7,2025,0,summer,train
2025-07-04 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,36.2029929503367,9.997144928174349,19.91111111111111,53.85333333333335,24,1413.4233475378787,547.8985930225131,38.44178076899952,22.02562131446144,53.93152098364598,15.626054752900256,24.389771043771045,1.0087406020822107,0,0,4,185,7,2025,0,summer,train
2025-07-05 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,35.4069892526455,13.2438389449197,5.754,58.77363636363636,24,1081.9906300354737,518.7324931141198,35.514761047979796,22.28803656470623,54.168916305916305,18.215682846488406,24.68160786435786,1.4881839242782253,0,0,5,186,7,2025,1,summer,train
2025-07-06 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,28.44689762205387,8.438162929069051,12.47777777777778,44.774,24,1349.4008122895623,617.4697455799311,30.533713489057238,14.936613539077385,56.334857112794616,18.365160329490095,24.618715277777778,1.1176601707487492,0,0,6,187,7,2025,1,summer,train
2025-07-07 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,37.870333213083214,10.750419134644059,15.905555555555557,54.78818181818181,24,1594.876158910534,768.8215746195128,39.97293846200096,24.649034324100395,58.30285016835017,18.071227221529277,24.951969847282346,1.445962953942456,0,0,0,188,7,2025,0,summer,train
2025-07-08 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,41.270737163299664,14.226884257153012,14.059166666666664,63.24545454545455,24,1492.2279966329968,730.9733252631451,42.53210293410293,19.783134185438463,54.693133943602696,20.021312054449325,25.625249053030302,2.5333882978642257,0,0,1,189,7,2025,0,summer,train
2025-07-09 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,39.96182281144781,17.2592521915215,9.629,71.08916666666669,24,1005.3661416245791,703.4147375331563,35.4517178030303,24.10586211637605,55.24725736531986,20.433730247440142,25.72953156565657,2.443858695597828,0,0,2,190,7,2025,0,summer,train
2025-07-10 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,21.88328556397306,17.8480993168534,4.1433333333333335,63.04583333333333,24,928.217911405724,678.5775949951632,30.01053808922559,16.844656043988596,52.841217036435786,17.904396447609443,24.249362373737373,1.0795532232932326,0,0,3,191,7,2025,0,summer,train
2025-07-11 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,23.536103535353533,11.971066707229918,6.26,53.70363636363636,24,947.2843781565657,417.1114907711526,28.341439393939396,10.597749707860798,55.47415277777778,15.355203258951494,23.869545454545456,0.7990735592673163,0,0,4,192,7,2025,0,summer,train
2025-07-12 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,21.88968572084481,9.21007636003767,9.800833333333332,41.32636363636363,22,868.3620244107743,359.84760505388965,29.591809343434345,11.445572218029065,56.54964983164984,17.02364140328024,23.958748106060607,0.796485246548904,8,0,5,193,7,2025,1,summer,train
2025-07-13 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,32.77066014309764,15.476160762279319,1.957,53.88090909090909,24,1025.6341114267677,318.0474863566804,33.931560185185184,13.28369831805073,60.62033186026937,16.09754776799557,24.427555555555557,1.285846197055042,0,0,6,194,7,2025,1,summer,train
2025-07-14 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,48.46098884680134,11.987955247541276,27.382727272727266,75.12444444444445,24,2153.712953493266,617.3231374044204,47.000086805555554,16.84194096346117,63.350703282828285,17.941386932560043,25.16417803030303,1.7596489133926705,0,0,0,195,7,2025,0,summer,train
2025-07-15 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,52.231854166666665,16.98561240213787,20.651818181818182,83.09818181818181,24,1682.9855508207072,1023.301127147189,48.08210833032708,28.76317690521905,63.34904587542087,18.770455546108117,24.95205303030303,1.3621508679577978,0,0,1,196,7,2025,0,summer,train
2025-07-16 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,31.261523899711403,7.168363322377934,13.214,41.49285714285714,24,1464.83775094697,839.7062084344327,36.54918222402598,19.378830139555607,58.33363576238576,19.583493022654984,25.165592968374217,1.5814091806675383,0,0,2,197,7,2025,0,summer,train
2025-07-17 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,34.886243250962,12.352853389162687,11.001,53.083333333333336,24,1238.9803739027177,623.7134135820833,39.589951554232805,19.11738051037513,54.85642161195286,21.035607369474114,25.657751112313615,1.9898114813470114,0,0,3,198,7,2025,0,summer,train
2025-07-18 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,46.47803998316498,17.09714224065192,13.841111111111111,73.05333333333334,24,1228.6568034511786,519.2052605168002,37.19939276695526,13.049789542644243,61.63105208333334,21.958776749068694,27.63551125841751,4.807028556931476,0,0,4,199,7,2025,0,summer,train
2025-07-19 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,65.24894297138047,16.868621887613337,40.615,96.42090909090908,24,1042.2460085227274,232.271688401733,38.01491445707071,13.890148628455666,74.58009038299663,27.656170211707284,26.522621542809045,3.6578264527851707,6,0,5,200,7,2025,1,summer,train
2025-07-20 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,65.03506944444445,16.87694882937401,40.3125,96.53166666666664,24,1032.0902777777776,235.03696190006028,37.89195580808081,13.430534617406227,73.52172853535353,29.26390725263523,26.49361111111111,3.5716958187910097,6,0,6,201,7,2025,1,summer,train
2025-07-21 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,65.04676452020202,16.89115657925041,40.3125,96.53166666666664,24,1032.9830018939394,236.3647260051809,37.92327525252525,13.463142166762669,73.36465151515152,29.17475202981604,26.506511994949495,3.597722493005787,6,0,0,202,7,2025,0,summer,train
2025-07-22 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,23.034853745791242,31.39736184755687,1.95,96.53166666666668,24,674.1352551557239,420.9751365789397,16.704121106902356,15.016622972465287,58.93195448532949,19.587084412633978,25.392377525252524,3.276416930586768,0,0,1,203,7,2025,0,summer,train
2025-07-23 00:00:00+00:00,4946811,556 Nguyễn Văn Cừ,21.0491,105.8831,25.508394570707072,7.897129673186996,4.224545454545456,43.11888888888889,24,1423.499323442761,781.7781350077646,23.08767676767677,11.58235045698751,61.2563768939394,14.712069786305687,24.660807975589222,0.8024181207416624,0,0,2,204,7,2025,0,summer,train
