date,location_id,location_name,latitude,longitude,pm25_mean,pm25_std,pm25_min,pm25_max,pm25_hourly_count,co_mean,co_std,no2_mean,no2_std,o3_mean,o3_std,so2_mean,so2_std,pm25_missing_hours,pm25_was_interpolated,day_of_week,day_of_year,month,year,is_weekend,season,split
2024-02-08 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7.993,1.4795842232479401,5.32,10.7,20,5801.92,1046.8634488946393,6.9079999999999995,0.18614086346805106,8.977500000000001,5.149695826479769,0.41150000000000003,0.637687227408547,4,0,3,39,2,2024,0,winter,train
2024-02-09 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8.356666666666667,1.961717673847095,4.87,12.01,24,7198.400000000001,1498.1157826619644,7.1225,0.20072152459261217,11.430416666666666,5.971245940313474,1.9366666666666665,2.875309687164402,0,0,4,40,2,2024,0,winter,train
2024-02-10 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7.96125,2.3634358049982724,3.43,12.5,24,6560.695833333334,1235.6814020503782,7.052499999999999,0.2702535041803142,13.787083333333333,6.5991787889407725,3.97625,4.465971643146798,0,0,5,41,2,2024,1,winter,train
2024-02-11 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6.526666666666666,1.697887860963084,3.48,10.36,24,8798.733333333334,1799.9860406866117,6.942083333333334,0.2895420547161939,14.124166666666667,5.09669450992859,3.6233333333333335,4.772537987337524,0,0,6,42,2,2024,1,winter,train
2024-02-12 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9.990833333333333,2.3470886992865947,4.97,14.22,24,7630.833333333333,1848.8441803430596,6.747083333333333,0.30405204312343653,17.745,9.10965660594629,5.07,6.474117700505607,0,0,0,43,2,2024,0,winter,train
2024-02-13 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8.312916666666666,1.7628102049967211,5.84,11.79,24,8021.770833333333,1513.335798386312,6.4629166666666675,0.28086015654811536,29.77625,14.139362205805346,5.010416666666667,6.671463876363507,0,0,1,44,2,2024,0,winter,train
2024-02-14 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7.2124999999999995,1.7504216883244224,4.67,10.59,24,9208.320833333333,2631.2333333941506,6.3325,0.17431231341673975,24.65416666666667,5.451101936199743,1.0383333333333333,1.8734638151474043,0,0,2,45,2,2024,0,winter,train
2024-02-15 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10.075000000000001,3.8801299843758037,4.15,16.31,24,15860.85,6836.644250876558,6.379583333333333,0.2974161067926723,24.681250000000002,14.082633558208585,1.9541666666666666,3.8484112099124377,0,0,3,46,2,2024,0,winter,train
2024-02-16 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7.722916666666666,1.8272847025184586,4.2,10.91,24,14075.025,3520.55271861752,6.379583333333334,0.20844098667857083,15.623125,6.768590793623274,0.7679166666666667,1.8853554137700097,1,0,4,47,2,2024,0,winter,train
2024-02-17 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8.314791666666666,4.684564728322214,3.87,20.19,24,12592.279166666667,2733.6316931684355,6.015625,0.33376414641896807,18.307916666666667,6.061697264948494,1.7666666666666666,3.432649713846581,1,0,5,48,2,2024,1,winter,train
2024-02-18 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8.957083333333333,4.7866421734971425,4.2,23.41,24,14993.1625,3529.9374551439646,5.863333333333333,0.29532099951344976,19.556250000000002,7.800051734778264,4.056666666666667,5.205997934378541,0,0,6,49,2,2024,1,winter,train
2024-02-19 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,10.875208333333333,5.29699083548687,4.56,20.96,24,19521.795833333334,6962.699280325321,5.699583333333333,0.29362026891691345,23.442083333333333,6.254426591843062,4.351458333333333,5.619980558369333,1,0,0,50,2,2024,0,winter,train
2024-02-20 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6.578333333333333,2.3917242582572587,3.78,12.86,24,17739.283333333333,5423.375558888913,5.6187499999999995,0.21305872838053483,24.642083333333332,10.080789728883893,2.9475,2.9016011322086954,0,0,1,51,2,2024,0,winter,train
2024-02-21 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8.491666666666667,4.6471512233575565,3.32,21.42,24,18425.5125,6888.422889502327,5.602083333333333,0.269249830110425,20.164166666666667,10.138210937561555,6.93625,8.747434810324087,0,0,2,52,2,2024,0,winter,train
2024-02-22 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6.174166666666667,1.5844074922346452,3.21,9.25,24,18546.5625,6296.833084752071,5.942083333333334,0.28641683164450255,15.886249999999999,7.790102311378146,1.0229166666666667,1.445555344365337,0,0,3,53,2,2024,0,winter,train
2024-02-23 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6.505416666666666,1.0880256517383127,4.18,8.88,24,7662.1875,4795.324246670554,6.478333333333333,0.22338632293710872,13.695,6.988400327001508,0.7725,1.627067914993102,0,0,4,54,2,2024,0,winter,train
2024-02-24 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6.454166666666667,1.2260396357401324,4.39,8.79,24,5131.033333333334,1327.1004108882305,6.9312499999999995,0.15263803446460295,11.561666666666667,6.080195696698004,0.38833333333333336,0.8496529555810045,0,0,5,55,2,2024,1,winter,train
2024-02-25 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,5.508333333333333,0.9511213823997289,3.7,7.32,24,3774.5750000000003,1230.359239957105,6.88625,0.18206096685499037,10.644583333333333,5.736629808343135,0.945,1.3246295626554883,0,0,6,56,2,2024,1,winter,train
2024-02-26 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6.192916666666666,1.560165763675427,3.4,8.98,24,3421.0791666666664,1185.415816232088,6.919583333333333,0.20703873123617234,11.237499999999999,4.879109193463406,2.751666666666667,2.746978841131323,0,0,0,57,2,2024,0,winter,train
2024-02-27 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8.894166666666667,2.6559889939967536,4.84,16.03,24,5211.377083333334,1631.6115739526792,7.2785416666666665,0.5941480549761012,10.671666666666667,5.111346003844241,21.421666666666667,21.091559957700508,1,0,1,58,2,2024,0,winter,train
2024-02-28 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,6.5825,1.5086396117896643,4.3,10.02,24,5862.2,891.4254525148497,6.721666666666667,0.182486846855773,11.255416666666667,6.273906611248422,14.594166666666666,6.146741035892015,0,0,2,59,2,2024,0,winter,train
2024-02-29 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9.919166666666667,3.423491628080348,5.12,19.13,24,5398.320833333333,1449.4140330189712,6.863333333333333,0.18447732667721253,13.287083333333333,8.732600827367808,16.93875,5.573803878314436,0,0,3,60,2,2024,0,winter,train
2024-03-01 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7.3325,2.20720608363881,4.31,13.32,24,4410.508333333333,1016.0367243091792,7.005,0.19766022669568933,11.712916666666667,7.670127530920182,14.624583333333334,5.916155463729337,0,0,4,61,3,2024,0,spring,train
2024-03-02 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7.695416666666667,1.5480590348440584,4.32,11.37,24,6851.883333333334,3019.9604645650957,6.87125,0.19861066349059409,12.853333333333333,5.597927929283233,15.896666666666667,6.671336914883256,0,0,5,62,3,2024,1,spring,train
2024-03-03 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7.2129166666666675,1.266396734205279,4.39,8.91,24,12893.983333333332,2917.3242610409234,6.364999999999999,0.26274470995377947,13.96625,6.138232866012114,22.19,7.980746941178529,0,0,6,63,3,2024,1,spring,train
2024-03-04 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11.132083333333334,4.0769724265276395,5.43,20.13,24,18928.225000000002,4096.179715109954,6.088333333333334,0.226152443135669,12.472499999999998,4.263227242563916,18.81833333333333,7.965864491783003,0,0,0,64,3,2024,0,spring,train
2024-03-05 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,21.229166666666668,10.233536647652198,12.85,46.22,24,35626.68939393939,16184.393906244393,5.2475,0.5388946012944904,15.922916666666666,6.418030633313068,42.1775,34.60964013103863,4,0,1,65,3,2024,0,spring,train
2024-03-06 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,22.940625,17.19598615403556,7.78,64.31,24,12973.408333333333,12638.38190241266,4.8933333333333335,0.46220329299775786,28.167291666666667,16.239288575333926,25.318749999999998,26.167974855372375,1,0,2,66,3,2024,0,spring,train
2024-03-07 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9.888333333333334,2.2273549660814145,6.69,13.71,24,15475.329166666668,9511.942200041925,5.3525,0.2600877778249354,17.580833333333334,7.3137261761505785,10.949166666666665,9.609678054900725,0,0,3,67,3,2024,0,spring,train
2024-03-08 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,14.904166666666667,6.057374174017811,7.17,27.73,24,18775.829166666666,7168.912555246055,8.960416666666667,1.61328581571537,14.119166666666667,5.918655779134656,0.7491666666666666,1.1406249875918204,0,0,4,68,3,2024,0,spring,train
2024-03-09 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7.4921428571428565,2.234863117044853,3.76,10.46,24,5995.596428571429,759.8732571575422,10.072619047619048,0.28437578120406704,12.843333333333334,5.0721959722270515,0.36601190476190476,0.6668884992137111,3,0,5,69,3,2024,1,spring,train
2024-03-10 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11.847857142857142,3.719801299225447,6.42,18.82,10,5559.738571428572,405.6110218489525,10.194714285714287,0.30976437131219897,13.415000000000001,4.95626060006962,0.8275714285714286,1.001621563824213,17,0,6,70,3,2024,1,spring,train
2024-03-11 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8.562843137254903,1.02783327071716,6.22,10.37,12,16591.411274509806,4845.358199788958,7.98610294117647,0.31087472923835024,13.72404411764706,2.936856579222683,14.064117647058822,9.477774638239234,18,0,0,71,3,2024,0,spring,train
2024-03-12 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,8.80444004524887,1.2526754623456446,6.2524999999999995,10.8425,0,17614.75460972851,5574.443382687118,8.044384898190044,0.3084849198963312,16.08091770361991,6.426821206447965,12.233857466063347,8.648665555638068,24,1,1,72,3,2024,0,spring,train
2024-03-13 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9.046036953242837,1.477517653974129,6.285,11.315,0,18638.09794494721,6303.528565585279,8.10266685520362,0.30609511055431216,18.437791289592763,9.916785833673245,10.403597285067873,7.819556473036901,24,1,2,73,3,2024,0,spring,train
2024-03-14 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9.287633861236802,1.7023598456026137,6.3175,11.7875,0,19661.441280165913,7032.613748483439,8.160948812217194,0.30370530121229317,20.794664875565616,13.406750460898527,8.573337104072397,6.990447390435735,24,1,3,74,3,2024,0,spring,train
2024-03-15 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9.529230769230768,1.927202037231098,6.35,12.26,13,20684.784615384615,7761.698931381599,8.21923076923077,0.3013154918702741,23.151538461538465,16.89671508812381,6.743076923076923,6.161338307834568,11,0,4,75,3,2024,0,spring,train
2024-03-16 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,9.180833333333334,1.3961341553411502,6.24,11.4,24,25196.191666666666,8627.659698440904,8.013333333333334,0.3883372208550826,18.412499999999998,12.532058108498484,10.6,7.456928496954738,0,0,5,76,3,2024,1,spring,train
2024-03-17 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,11.935833333333333,3.7881186298244653,6.12,21.48,24,20924.9875,4880.793321146674,7.471666666666667,0.6615112254899951,16.29375,7.154880251481747,24.239583333333332,16.533793188804104,0,0,6,77,3,2024,1,spring,train
2024-03-18 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,12.561714285714285,2.065835355076903,9.45,18.11,21,24397.337499999998,11350.07699846751,7.74875,0.4845913787386506,13.39,5.4964162237177625,18.35375,10.078303347764702,9,0,0,78,3,2024,0,spring,train
2024-03-19 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,7.3739673913043475,1.9650560096463998,4.86,12.31,23,5634.829166666666,1807.8241066034784,8.674166666666666,0.23564742762213137,28.466666666666665,20.413424539975534,1.9908333333333335,2.2962141179259214,7,0,1,79,3,2024,0,spring,train
2024-03-20 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,43.031041666666674,32.803057956650434,0.0,87.89,24,15942.083333333334,5897.184452709222,8.88625,0.27559914968001575,18.192083333333333,13.868043647229026,3.0175,3.090708726939924,5,0,2,80,3,2024,0,spring,train
2024-03-21 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,54.41230769230769,13.259313175931696,22.86,75.43,13,20263.281118881117,3071.3914375829067,8.66965034965035,0.21010575143326285,28.826748251748253,9.230544551384167,6.933741258741259,3.4114227234997836,17,0,3,81,3,2024,0,spring,train
2024-03-22 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,59.625242603550305,9.677117659668058,37.96,67.79,13,15669.76923076923,3317.3951252914844,7.534449704142012,0.4982769144536697,16.028319526627218,2.852139721675417,27.448366863905328,12.508715592628684,17,0,4,82,3,2024,0,spring,train
2024-03-23 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,51.441828402366866,7.91631420228066,35.25,61.23666666666667,0,14069.44774114774,5479.961515889278,7.107945636094675,0.54976724983941,17.624117779656242,3.5380710838195464,35.78145092514323,18.395455750302766,24,1,5,83,3,2024,1,spring,train
2024-03-24 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,43.258414201183434,6.155510744893261,32.54,54.68333333333334,0,12469.126251526252,7642.527906487072,6.681441568047337,0.6012575852251505,19.219916032685262,4.224002445963675,44.114534986381145,24.28219590797685,24,1,6,84,3,2024,1,spring,train
2024-03-25 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,35.075,4.394707287505862,29.83,48.13,21,10868.804761904761,9805.094297084866,6.2549375,0.6527479206108908,20.815714285714286,4.909933808107804,52.44761904761905,30.168936065650932,11,0,0,85,3,2024,0,spring,train
2024-03-26 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,78.42666666666666,59.10021124397208,15.13,236.38,24,6731.442934782609,5126.295580639371,79.89395833333333,123.16728735155965,29.567708333333332,14.125953455593336,40.051875,18.26927873370701,10,0,1,86,3,2024,0,spring,train
2024-03-27 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,42.78229166666667,14.832017132718045,8.05,68.42,24,2985.6375000000003,4047.652988588596,6.501041666666667,0.44750629836606176,23.34,12.846592984303184,57.043125,17.31826164637475,9,0,2,87,3,2024,0,spring,train
2024-03-28 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,51.93520833333333,14.580857401103971,31.95,82.72,24,4423.689583333334,5469.790819035509,6.855833333333333,0.6838769929935453,19.443749999999998,5.978199515275852,47.345625000000005,24.023475048309294,6,0,3,88,3,2024,0,spring,train
2024-03-29 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,58.82708333333333,9.246988454140865,41.63,77.28,24,13080.4,6954.115652087523,7.538333333333333,0.8988237079489039,19.712500000000002,9.196246044139304,15.052916666666667,18.138353906226886,0,0,4,89,3,2024,0,spring,train
2024-03-30 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,58.79541666666666,9.486469101541038,39.4,74.66,24,12052.614583333334,12346.071404215374,7.098541666666667,0.8189979019544543,19.399375,8.908042325373861,33.497499999999995,27.671849806963213,7,0,5,90,3,2024,1,spring,train
2024-03-31 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,62.57207627118644,2.9662660391406424,56.18,66.94,12,1098.5422727272728,2287.404762927701,5.566011396011396,1.5942187370186327,28.382166666666667,8.77281628582266,47.82968181818182,13.814183702241936,19,0,6,91,3,2024,1,spring,train
2024-04-01 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,56.37228813559322,12.940556299448115,30.94,72.15,0,163.29763888888888,265.66593448090015,10.106614987080103,4.782415547056383,42.30370327993898,10.678485621695371,56.869948512585815,9.966580574770445,24,1,0,92,4,2024,0,spring,train
2024-04-02 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,50.1725,22.914846559755592,5.7,77.36,8,1407.6988194444446,197.75709700486115,52.00001481061322,3.1532656025360972,22.900625,8.116647657526386,73.97125,16.256057717048133,19,0,1,93,4,2024,0,spring,train
2024-04-03 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,64.35192307692307,9.625725287855671,52.11,78.55,18,2652.1,129.84825952882215,93.89341463414634,1.524115658015812,43.35115384615384,18.743184099134115,71.1065625,15.793272365962135,17,0,2,94,4,2024,0,spring,train
2024-04-04 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,46.865750000000006,6.342361394880585,43.305,64.7,10,2924.582857142857,61.93942205278315,76.89111265969802,1.31621490576359,23.082554455445546,9.395596731869329,74.94484375,17.36798677058954,20,0,3,95,4,2024,0,spring,train
2024-04-05 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,43.708181547619056,9.455173282971273,32.823750000000004,66.17750000000001,0,2193.4371428571426,46.45456653958736,59.88881068524971,1.108314153511368,22.18277521658416,8.199426079999519,65.78101376488095,19.04649852959049,24,1,4,96,4,2024,0,spring,train
2024-04-06 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,40.5506130952381,12.567985171061963,22.3425,67.655,0,1462.2914285714285,30.969711026391575,42.886508710801394,0.900413401259146,21.282995977722774,7.003255428129708,56.61718377976191,20.72501028859144,24,1,5,97,4,2024,1,spring,train
2024-04-07 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,37.39304464285715,15.680797059152649,11.861250000000002,69.1325,0,731.1457142857139,15.48485551319579,25.88420673635308,0.6925126490069241,20.383216738861385,5.807084776259897,47.453353794642865,22.403522047592393,24,1,6,98,4,2024,1,spring,train
2024-04-08 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,34.23547619047619,18.79360894724334,1.38,70.61,21,0.0,0.0,8.881904761904762,0.48461189675470223,19.4834375,4.610914124390087,38.289523809523814,24.082033806593344,8,0,0,99,4,2024,0,spring,train
2024-04-09 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,38.69756589147287,4.829122899590086,28.45,45.008139534883725,15,117.50558139534886,162.07868794017483,8.621387596899224,0.2772776498925369,23.698263565891473,3.3507535962647026,60.134689922480625,4.419709413531532,19,0,1,100,4,2024,0,spring,train
2024-04-10 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,48.03747342192691,13.886736527429832,29.255,71.17406976744186,0,824.8146954595792,663.440839966355,8.133908084163897,0.7046157143028162,22.612346068660024,6.798215131447751,71.39924972314508,31.97405842117708,24,1,2,101,4,2024,0,spring,train
2024-04-11 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,57.37738095238095,22.94435015526958,30.06,97.34,21,1532.1238095238095,1164.8029919925352,7.6464285714285705,1.1319537787130955,21.52642857142857,10.2456766666308,82.66380952380953,59.528407428822625,8,0,3,102,4,2024,0,spring,train
2024-04-12 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,51.169375,12.698513139145398,29.46,66.68,24,558.3479166666667,340.8669535104144,7.399476190476191,0.20861270791771522,37.052708333333335,13.860323885666586,68.9475,14.436900691285793,13,0,4,103,4,2024,0,spring,train
2024-04-13 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,37.12145833333333,8.354176348073466,27.19,52.23,24,632.4391304347827,294.70101410987934,7.542058823529412,0.10115055028782262,49.825208333333336,7.392289972780201,66.08479166666667,9.26263446201632,14,0,5,104,4,2024,1,spring,train
2024-04-14 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,75.11833333333333,107.18876731705276,26.19,473.56,24,805.5174242424241,436.97552717523536,7.286888888888888,0.1798090126933342,44.93812499999999,17.640555454810006,66.35325757575757,16.17328557326662,13,0,6,105,4,2024,1,spring,train
2024-04-15 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,34.77247619047619,5.945938383628339,22.41,43.67,21,1016.5834033613445,789.1218850312018,7.3908403361344535,0.27332678373073827,48.93285714285714,15.021583186487751,46.605,5.80112592981495,13,0,0,106,4,2024,0,spring,train
2024-04-16 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,76.82271739130434,48.70336212559618,30.62,181.81,23,231.14558823529413,237.34778125218347,7.407794117647058,0.08136309663611666,53.11147058823529,23.427317200844648,41.83537037037038,1.3376361128387537,16,0,1,107,4,2024,0,spring,train
2024-04-17 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,40.1175,10.104391318285504,15.31,58.09,24,1238.0625,1554.5216417340625,6.739166666666667,1.0313474372062426,28.679166666666664,12.47258683348569,19.012058047493404,9.92563489120902,0,0,2,108,4,2024,0,spring,train
2024-04-18 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,63.515625,45.63282454661396,31.92,189.25,24,1215.45,978.215783632541,5.305,0.7257925869193305,49.08370588235294,18.240859348279184,20.8195127528584,11.878436292477247,5,0,3,109,4,2024,0,spring,train
2024-04-19 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,41.581875000000004,5.686604599846906,31.75,50.64,24,938.0166666666668,860.53160663307,4.517916666666667,0.53603884647247,63.01573216520651,12.9207549308969,22.626967458223398,13.831237693745472,5,0,4,110,4,2024,0,spring,train
2024-04-20 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,60.70157436708862,10.881035331787697,40.14,68.51,12,2217.2708069620253,711.3817312076907,5.463679245283019,0.7761018148356342,59.56737034388223,12.293127474018648,24.43442216358839,15.784039095013696,18,0,5,111,4,2024,1,spring,train
2024-04-21 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,57.4816071080818,10.522319497737124,37.135384615384616,65.20692307692308,0,2094.1140782213565,710.5807976130059,32.11315954002456,5.976576593997245,56.11900852255796,11.665500017140396,26.241876868953387,17.73684049628192,24,1,6,112,4,2024,1,spring,train
2024-04-22 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,54.26163984907498,10.163603663686553,34.13076923076923,61.90384615384616,0,1970.957349480688,709.7798640183211,58.762639834766105,11.177051373158855,52.670646701233686,11.037872560262144,28.049331574318384,19.68964189755015,24,1,0,113,4,2024,0,spring,train
2024-04-23 00:00:00+00:00,2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,51.04167259006817,9.80488782963598,31.126153846153848,58.60076923076923,0,1847.8006207400194,708.9789304236361,85.41212012950764,16.377526152320467,49.22228487990941,10.410245103383893,29.856786279683377,21.642443298818375,24,1,1,114,4,2024,0,spring,train
