hcho_valid_pixels,hcho_mean,hcho_std,hcho_min,hcho_max,hcho_median,location_id,date
26,8.642738248454407e-05,4.2263116483809426e-05,-7.474402082152665e-06,0.0001806552754715085,8.311233250424266e-05,6123215,2025-02-12
36,0.00014968955656513572,6.429102359106764e-05,-2.25244220928289e-05,0.00024550571106374264,0.0001632034545764327,6123215,2025-02-13
5,0.00022577971685677767,3.299166201031767e-05,0.00018583786732051522,0.0002569612115621567,0.00024330041196662933,6123215,2025-02-14
0,,,,,,6123215,2025-02-15
0,,,,,,6123215,2025-02-16
0,,,,,,6123215,2025-02-17
0,,,,,,6123215,2025-02-18
0,,,,,,6123215,2025-02-19
0,,,,,,6123215,2025-02-20
0,,,,,,6123215,2025-02-21
0,,,,,,6123215,2025-02-22
0,,,,,,6123215,2025-02-23
0,,,,,,6123215,2025-02-24
