hcho_valid_pixels,hcho_mean,hcho_std,hcho_min,hcho_max,hcho_median,location_id,date
0,,,,,,2161292,2024-02-06
0,,,,,,2161292,2024-02-07
0,,,,,,2161292,2024-02-08
0,,,,,,2161292,2024-02-09
135,0.00015971662651281804,9.870286157820374e-05,-0.00011511958291521296,0.00037288916064426303,0.00014609898789785802,2161292,2024-02-10
156,0.00019796307606156915,0.00011012377217411995,-0.00011398558126529679,0.0004847257805522531,0.00020397192565724254,2161292,2024-02-11
156,0.0002046778390649706,9.860154386842623e-05,-8.836171764414757e-05,0.00042388125439174473,0.00020502362167462707,2161292,2024-02-12
121,0.0001138555962825194,8.301946945721284e-05,-0.00012770410103257746,0.00038155537913553417,0.00010560795635683462,2161292,2024-02-13
0,,,,,,2161292,2024-02-14
0,,,,,,2161292,2024-02-15
24,0.00014138683036435395,7.375481800409034e-05,6.380764716595877e-07,0.0002951719216071069,0.00013888647663407028,2161292,2024-02-16
28,0.00013656506780534983,7.786496280459687e-05,3.412567821214907e-05,0.00029353058198466897,0.00011712612467817962,2161292,2024-02-17
81,0.00022386708587873727,0.00025940482737496495,-0.00027603813214227557,0.0009661804069764912,0.00021845089213456959,2161292,2024-02-18
42,0.00028620753437280655,0.00015377918316517025,6.462523015215993e-05,0.0005716720479540527,0.00024734626640565693,2161292,2024-02-19
35,0.00020759878680109978,0.0001360163150820881,2.801117989292834e-05,0.000578682404011488,0.00015587464440613985,2161292,2024-02-20
45,0.00021674747404176742,8.210229862015694e-05,6.964512431295589e-05,0.0004032283613923937,0.0002088407491100952,2161292,2024-02-21
0,,,,,,2161292,2024-02-22
0,,,,,,2161292,2024-02-23
0,,,,,,2161292,2024-02-24
0,,,,,,2161292,2024-02-25
0,,,,,,2161292,2024-02-26
0,,,,,,2161292,2024-02-27
0,,,,,,2161292,2024-02-28
0,,,,,,2161292,2024-02-29
0,,,,,,2161292,2024-03-01
42,0.00013153059990145266,7.67067467677407e-05,-1.75049521544679e-07,0.0003382386057637632,0.0001273925881832838,2161292,2024-03-02
7,0.0001776167337084189,4.002191053587012e-05,0.00011611263471422717,0.00023012567544355989,0.00017906328139360994,2161292,2024-03-03
6,0.00033646111842244864,2.8243955966900103e-05,0.00028027474763803184,0.0003587007231544703,0.0003483047476038337,2161292,2024-03-04
145,0.0002908869064413011,0.00019061870989389718,-0.00013706776371691376,0.0007719696732237935,0.00030897423857823014,2161292,2024-03-05
102,0.000261278502875939,8.883359987521544e-05,8.89464354258962e-05,0.0004944616230204701,0.0002473272033967078,2161292,2024-03-06
14,0.00014527248276863247,5.620729280053638e-05,3.903028118656948e-05,0.0002660885511431843,0.00014821148943156004,2161292,2024-03-07
0,,,,,,2161292,2024-03-08
0,,,,,,2161292,2024-03-09
0,,,,,,2161292,2024-03-10
141,0.0002248915989184752,0.00011941785487579182,-5.1479444664437324e-05,0.000663272337988019,0.00022154056932777166,2161292,2024-03-11
0,,,,,,2161292,2024-03-15
3,0.00017385608225595206,0.0,0.00017385608225595206,0.00017385608225595206,0.00017385608225595206,2161292,2024-03-16
0,,,,,,2161292,2024-03-17
0,,,,,,2161292,2024-03-18
0,,,,,,2161292,2024-03-19
0,,,,,,2161292,2024-03-20
