hcho_valid_pixels,hcho_mean,hcho_std,hcho_min,hcho_max,hcho_median,location_id,date
0,,,,,,4946813,2024-02-06
0,,,,,,4946813,2024-02-07
0,,,,,,4946813,2024-02-08
0,,,,,,4946813,2024-02-09
142,0.0001495002070441842,0.00010274097439832985,-0.00011511958291521296,0.0003590944688767195,0.00013793203106615692,4946813,2024-02-10
156,0.0001915564644150436,0.00010666600428521633,-0.00011398558126529679,0.000466808705823496,0.00019466335652396083,4946813,2024-02-11
156,0.00019607882131822407,0.00010794930858537555,-8.836171764414757e-05,0.00042388125439174473,0.00020282555487938225,4946813,2024-02-12
119,0.00010626465518726036,7.767244824208319e-05,-0.00012770410103257746,0.00028299447149038315,0.00010338835272705182,4946813,2024-02-13
0,,,,,,4946813,2024-02-14
0,,,,,,4946813,2024-02-15
32,0.0001384466449962929,9.000398131320253e-05,-0.0001568465231684968,0.00030585736385546625,0.00013888647663407028,4946813,2024-02-16
21,0.00012877758126705885,7.159220695029944e-05,3.412567821214907e-05,0.00029353058198466897,0.0001091550147975795,4946813,2024-02-17
72,0.0002304188528796658,0.00027723144739866257,-0.00027603813214227557,0.0009661804069764912,0.0002050642215181142,4946813,2024-02-18
32,0.000240409339312464,0.00013900348858442158,6.462523015215993e-05,0.0005716720479540527,0.00019255757797509432,4946813,2024-02-19
26,0.00016800849698483944,0.00014341708447318524,-0.0001771993120200932,0.0005473865894600749,0.00013729266356676817,4946813,2024-02-20
36,0.00019030577095691115,7.871308480389416e-05,1.3558415048464667e-05,0.0003605010570026934,0.00018051893857773393,4946813,2024-02-21
0,,,,,,4946813,2024-02-22
0,,,,,,4946813,2024-02-23
0,,,,,,4946813,2024-02-24
0,,,,,,4946813,2024-02-25
0,,,,,,4946813,2024-02-26
0,,,,,,4946813,2024-02-27
0,,,,,,4946813,2024-02-28
0,,,,,,4946813,2024-02-29
0,,,,,,4946813,2024-03-01
47,0.00013412775297183543,6.844028393970802e-05,1.1354839443811215e-05,0.0003382386057637632,0.00013504462549462914,4946813,2024-03-02
7,0.0001589083403814584,2.70587424893165e-05,0.00011611263471422717,0.00020635819237213582,0.00015620203339494765,4946813,2024-03-03
2,0.0003587007231544703,0.0,0.0003587007231544703,0.0003587007231544703,0.0003587007231544703,4946813,2024-03-04
147,0.0003005341568496078,0.00018837770039681345,-0.00012642433284781873,0.0007719696732237935,0.00030906026950106025,4946813,2024-03-05
98,0.0002641757018864155,8.903630077838898e-05,8.89464354258962e-05,0.0004944616230204701,0.0002660963509697467,4946813,2024-03-06
12,0.0001219209298142232,4.1912731830962e-05,3.903028118656948e-05,0.00017959398974198848,0.00013474584557116032,4946813,2024-03-07
0,,,,,,4946813,2024-03-08
0,,,,,,4946813,2024-03-09
0,,,,,,4946813,2024-03-10
145,0.00022086444369051605,0.00012019604037050158,-5.1479444664437324e-05,0.000663272337988019,0.00022015742433723062,4946813,2024-03-11
0,,,,,,4946813,2024-03-15
2,0.00017385608225595206,0.0,0.00017385608225595206,0.00017385608225595206,0.00017385608225595206,4946813,2024-03-16
0,,,,,,4946813,2024-03-17
0,,,,,,4946813,2024-03-18
0,,,,,,4946813,2024-03-19
0,,,,,,4946813,2024-03-20
141,0.0001744908222462982,0.00012494175462052226,-0.00013368607324082404,0.00045998708810657263,0.0001703890593489632,4946813,2024-03-21
0,,,,,,4946813,2024-03-22
0,,,,,,4946813,2024-03-23
